t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
6.239999999999889,"[2.174923879970736, -0.17823017460935672, 0.005316143267542332]","[0.5533915492437304, 0.8329212407098429, 0.0]","[0.7584094255732373, 0.7844276335783527, -0.006867945252453546]","[-3.488932334443917, 2.318041100883703, 0.0]","[-0.9765250057197322, 0.14633985918071205, 0.1580618828118315, -4.585326504558689e-06]","[[0.9519694486106477, 0.04635912910231296, -0.30266317922868463], [0.04637707611777969, 0.9552368048797745, 0.2921845536879828], [0.3026604297272861, -0.29218740176803504, 0.9072062535748637]]","[1.3003116644038664, -1.1813866449978285, -0.3875142814571896]",[10.821445447155373],"[0.9758242553590883, -0.11620719679853785, -0.18510243127821605, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[50.68280120627393, 50.81319235433141, 53.275505717566006, 53.22066405391797]"
6.244999999999889,"[2.1787159270986023, -0.17430803644146495, 0.005281803541280064]","[0.5358267949793892, 0.8443279255017659, 0.0]","[0.741706302814064, 0.7998918907787422, -0.006831752117933387]","[-3.5367125439694105, 2.244466030271751, 0.0]","[-0.9765240211936552, 0.14301080392605567, 0.16108614456636974, -4.575978391779673e-06]","[[0.9500328823619073, 0.046252551973061086, -0.3087041040658608], [0.046270462717025444, 0.9571692911878883, 0.28580761411625805], [0.30870142000172085, -0.28581051317762046, 0.9072021736338964]]","[1.3247878673049676, -1.1539151343218812, -0.38752866123474006]",[10.821445221609224],"[0.975823785176907, -0.11231802388962384, -0.18749027119438305, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[50.657736623627, 50.84070970286124, 53.30029443247226, 53.19341869161655]"
6.249999999999889,"[2.1824244586126724, -0.17030857698757124, 0.005247644780690397]","[0.5180270093735291, 0.8553642601602651, 0.0]","[0.724683616673402, 0.8150043330029004, -0.006795778177568001]","[-3.5829414344836765, 2.169906462678626, 0.0]","[-0.9765230963577782, 0.13961909681871612, 0.16404008675470072, -4.566568045560128e-06]","[[0.9481025080156062, 0.046065180965930645, -0.3146102881297648], [0.04608305517721079, 0.9590958198789674, 0.279305496394585], [0.31460767047237065, -0.279308444901452, 0.9071983279783319]]","[1.3486837093436148, -1.1259374515915526, -0.3875426324202727]",[10.82144277089933],"[0.9758233715218697, -0.10837964178788814, -0.18979620870191266, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[50.63324876878442, 50.86873185684087, 53.32450382502302, 53.16564963498188]"
6.254999999999889,"[2.1860478766960396, -0.16623355532255674, 0.005213665889802557]","[0.5000000000004019, 0.8660254037842067, 0.0]","[0.7073488013966857, 0.8297583383781665, -0.006760020870435256]","[-3.6275987284674636, 2.094395102394879, 0.0]","[-0.9765222308998215, 0.1361662233221951, 0.16692241360535948, -4.557100372866585e-06]","[[0.9461816998333136, 0.04579733879117516, -0.3203791420492101], [0.04581517622784548, 0.961013015565345, 0.27268104727174153], [0.3203765917287858, -0.27268404367261495, 0.9071947154820726]]","[1.3719887363054493, -1.0974658391770726, -0.3875561943408979]",[10.82143810351654],"[0.9758230138804194, -0.10439377517705803, -0.19201923155146952, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[50.60934917313781, 50.897245811027084, 53.34812412703359, 53.137368214529204]"
6.259999999999889,"[2.189584620703023, -0.1620847636306659, 0.005179865785450381]","[0.48175367410212616, 0.8763066800436377, 0.0]","[0.6897094282511768, 0.8441474421966582, -0.006724477658312312]","[-3.670664837755671, 2.0179650711988413, 0.0]","[-0.976521424483749, 0.13265369566506746, 0.16973186068015864, -4.5475802530074e-06]","[[0.9442738156307884, 0.0454494890772893, -0.3260081364884708], [0.04546728951657949, 0.9629175192108059, 0.26593716697919995], [0.3260056543958826, -0.2659402097079731, 0.9071913349246629]]","[1.3946927515614826, -1.0685127550336782, -0.3875693465145975]",[10.821431228991894],"[0.9758227117190478, -0.10036216954150536, -0.19415836376063317, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[50.58604911256216, 50.926238351956215, 53.37114582105668, 53.10858598419459]"
6.264999999999889,"[2.193033167844279, -0.1578640264196826, 0.005146243397158819]","[0.4632960351202753, 0.8862035792309985, 0.0]","[0.6717732022056192, 0.858165339748415, -0.006689146026065903]","[-3.7121208721294465, 1.9406498938281806, 0.0]","[-0.976520676750189, 0.12908305218177685, 0.17246719542624928, -4.5380125357018835e-06]","[[0.9423821908987416, 0.04502223556356956, -0.33149480324998537], [0.04503999880175605, 0.9648059940114385, 0.25907680796925503], [0.33149239023667776, -0.25907989544628673, 0.9071881849929019]]","[1.4167858205042407, -1.0390908673104469, -0.3875820886483529]",[10.82142215788017],"[0.9758224644847607, -0.09628659040548351, -0.1962126660411468, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[50.56335960094481, 50.95569606506893, 53.393559643151434, 53.07931471772466]"
6.2699999999998886,"[2.1963920338553073, -0.15357319972094055, 0.005112797667028489]","[0.44463517918534345, 0.8957117602392064, 0.0]","[0.6535479585513538, 0.8718058890844477, -0.006654023482031554]","[-3.7519486476019637, 1.8624834832750083, 0.0]","[-0.9765199873168581, 0.12545585664206602, 0.1751272177143864, -4.528402039181493e-06]","[[0.940510132962421, 0.04451632104755755, -0.33683673635071404], [0.04453404689984741, 0.9666751312376864, 0.2521029736304677], [0.3368343932286782, -0.25210610426364705, 0.9071852642824815]]","[1.4382582748730164, -1.009213048867053, -0.3875944206362036]",[10.821410901742805],"[0.9758222716055522, -0.09216882256356425, -0.19818123621025757, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[50.54129138375274, 50.98560534183306, 53.415356585642456, 53.049566405022695]"
6.2749999999998884,"[2.1996597736480643, -0.1492141702755183, 0.005079527549618331]","[0.42577929156549726, 0.9048270524658197, 0.0]","[0.6350416594663693, 0.8850631137084859, -0.006619107558380061]","[-3.790130694394567, 1.7835001259104435, 0.0]","[-0.976519355778994, 0.12177369756932613, 0.17771076036316383, -4.518753548328323e-06]","[[0.9386609151902229, 0.043932626089196174, -0.3420315930716927], [0.04395031438960364, 0.9685216560273979, 0.2450187169809722], [0.3420293206134645, -0.24502188916677145, 0.9071825712996465]]","[1.4591007169650296, -0.9788923717024036, -0.38760634255724485]",[10.821397473130803],"[0.9758221324908786, -0.08801066930263654, -0.20006320958601095, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[50.51985493179187, 51.01595238700139, 53.436527899703485, 53.01935324834626]"
6.279999999999888,"[2.2028349819453963, -0.1447888547069759, 0.005046432011826431]","[0.40673664307622687, 0.9135454576424109, 0.0]","[0.6162623905237923, 0.8979312051962473, -0.006584395811471148]","[-3.8266502645996314, 1.7037344664453973, 0.0]","[-0.9765187817097907, 0.11803818754815627, 0.18021668964899124, -4.509071812847735e-06]","[[0.9368377712614541, 0.04327216747394993, -0.3470770949803198], [0.04328981807516568, 0.9703423331197504, 0.23782713934019084], [0.3470748939190078, -0.2378303514647067, 0.9071801044628809]]","[1.479304023731255, -0.9481421012968877, -0.38761785467357074]",[10.821381885567424],"[0.9758220465321334, -0.08381395161578398, -0.20185775936630723, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[50.49906043505701, 51.046723225898305, 53.45706509787738, 52.988687658440064]"
6.284999999999888,"[2.2059162938980155, -0.14029919868099466, 0.005013510032769075]","[0.3875155864525347, 0.921863151588319, 0.0]","[0.5972183571463449, 0.91040452574108, -0.006549885822195937]","[-3.861491339526662, 1.623221492734431, 0.0]","[-0.9765182646608415, 0.11425096252142908, 0.18264390580159326, -4.499361545496109e-06]","[[0.935043889503255, 0.042536096437564355, -0.3519710289249373], [0.04255370921081765, 0.9721339725200292, 0.2305313889795237], [0.3519688999542801, -0.2305346394195057, 0.907177862104611]]","[1.4988593507556305, -0.9169756908692973, -0.38762895742813486]",[10.821364153530247],"[0.9758220131031338, -0.07958050740836596, -0.20356409699152386, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[50.478917796681166, 51.07790371169513, 53.47695995660186, 52.957582250561195]"
6.289999999999888,"[2.2089023856837473, -0.13574717605228925, 0.004980760603658096]","[0.3681245526851146, 0.9297764858880785, 0.0]","[0.5779178810083179, 0.9224776106248683, -0.006515575196306215]","[-3.8946386367286947, 1.5419965204287798, 0.0]","[-0.9765178041625862, 0.11041368107716029, 0.1849913434848108, -4.489627420310212e-06]","[[0.9332824073065891, 0.04172569665555354, -0.35671124800127485], [0.041743271490467505, 0.9738934350853656, 0.22313465975258104], [0.3567091917757256, -0.2231379468764462, 0.9071758424729316]]","[1.517758136114801, -0.8854067755532002, -0.38763965144257395]",[10.821344292433428],"[0.9758220315606002, -0.07531219069666915, -0.2051814724906015, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[50.45943662708676, 51.10947953283609, 53.49620451848856, 52.92604984040558]"
6.294999999999888,"[2.211791975088789, -0.13113478799916492, 0.004948182727676565]","[0.3485720473222566, 0.9372819894917274, 0.0]","[0.5583693963866349, 0.9341451706131169, -0.006481461564731691]","[-3.926077616705648, 1.4600951774858066, 0.0]","[-0.9765173997247617, 0.10652802372548811, 0.18725797226249793, -4.479874070908528e-06]","[[0.9315564056310561, 0.04084238200091466, -0.36129567249032873], [0.04085991880535462, 0.9756176380216689, 0.21564018970553692], [0.3612936896251682, -0.21564351187436984, 0.9071740437333519]]","[1.5359921041176698, -0.8534491664930345, -0.38764993751496096]",[10.821322318609445],"[0.9758221012446451, -0.07101087079944757, -0.20670917481038417, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[50.440626238213504, 51.14143622041129, 53.514791094657284, 52.894103439940125]"
6.299999999999888,"[2.2145838220707224, -0.12646406214609934, 0.004915775419852906]","[0.3288666467390259, 0.9443763702373269, 0.0]","[0.5385814464626023, 0.9454020942731677, -0.006447542583884793]","[-3.955794489281841, 1.3775533885413778, 0.0]","[-0.9765170508368592, 0.10259569216607016, 0.18944279704930933, -4.470106088809265e-06]","[[0.9298689036081367, 0.039887694073974723, -0.3657222907672748], [0.03990519277388999, 0.9773035602821453, 0.2080512596681938], [0.36572038183874955, -0.20805461523673183, 0.9071724639705588]]","[1.5535532689226215, -0.8211168448636302, -0.3876598166175111]",[10.821298249290745],"[0.9758222214792593, -0.06667843152271095, -0.20814653212810072, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[50.422495637928314, 51.17375915561308, 53.53271226690221, 52.86175625313833]"
6.304999999999888,"[2.2172767293030353, -0.1217370516747335, 0.004883537706933482]","[0.3090169943753978, 0.9510565162950072, 0.0]","[0.518562679575963, 0.9562434502145348, -0.0064138159359533545]","[-3.9837762196547946, 1.2944073591521974, 0.0]","[-0.9765167569685845, 0.09861840854621086, 0.19154485854618072, -4.460328021808889e-06]","[[0.9282228532523048, 0.038863299508670957, -0.36998916018101097], [0.03888076004793005, 0.9789482478579663, 0.2003711918263531], [0.369987325726498, -0.2003745791439554, 0.9071711011901984]]","[1.5704339380310175, -0.7884239558146682, -0.3876692898942159]",[10.821272102591042],"[0.9758223915728065, -0.06231677033810529, -0.2094929121468222, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[50.40505352457085, 51.206433577177364, 53.54996088985008, 52.829021671594845]"
6.309999999999888,"[2.219869542700915, -0.11695583442366084, 0.0048514686272537145]","[0.28903179694492276, 0.957319497531931, 0.0]","[0.49832184543289054, 0.966664489250376, -0.0063802793291802195]","[-4.010010534112782, 1.2106935599147015, 0.0]","[-0.9765165175703223, 0.09459791471003619, 0.19356323366031056, -4.450544372354145e-06]","[[0.9266211342892583, 0.0377709870599571, -0.3740944079039476], [0.037788409400176595, 0.9805488189518363, 0.19260334827609757], [0.37409264842214324, -0.1926067656876976, 0.9071699533206726]]","[1.5866267156551, -0.755384802344262, -0.38767835865845207]",[10.821243897486704],"[0.9758226108185099, -0.05792779755524525, -0.21074772237380274, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[50.388308281684985, 51.23944458891788, 53.56653009290582, 52.79591327007811]"
6.314999999999888,"[2.2223611519280793, -0.11212251197740895, 0.0048195672306078135]","[0.26891982061571745, 0.963162566797532, 0.0]","[0.47786779126958395, 0.9766606464791542, -0.00634693049813145]","[-4.034485925418419, 1.1264487104680305, 0.0]","[-0.9765163320736039, 0.09053597143903683, 0.1954970359094606, -4.440759596012762e-06]","[[0.9250665491103135, 0.03661266447741016, -0.378036231751668], [0.03663004859777729, 0.9821024690254109, 0.18475112956059728], [0.3780345477028002, -0.18475457540763832, 0.9071690182149537]]","[1.602124505959456, -0.7220138391016133, -0.38768702439051256]",[10.821213653797528],"[0.9758228784949518, -0.053513435488338784, -0.21191041038151476, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[50.372267972849684, 51.27277716717871, 53.58241328229874, 52.76244480194907]"
6.3199999999998875,"[2.224750490884427, -0.10723920874501318, 0.004787832578117156]","[0.2486898871653138, 0.9685831611285133, 0.0]","[0.4572094579731395, 0.9862275432855797, -0.0063137672039515974]","[-4.057191657856155, 1.041709763387499, 0.0]","[-0.9765161998915792, 0.08643435768430409, 0.19734541581039378, -4.430978099934607e-06]","[[0.9235618178617895, 0.03539035517048591, -0.3818129009721039], [0.03540770106757519, 0.9836064757117391, 0.17681797319006115], [0.3818112927781681, -0.17682144581141396, 0.9071682936524099]]","[1.616920516173813, -0.6883256661238774, -0.3876952887351012]",[10.821181392167688],"[0.9758231938665659, -0.049075617617479986, -0.2129804640513244, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[50.35694033675658, 51.306416168386946, 53.59760414288144, 52.72863019449004]"
6.324999999999887,"[2.2270365381742927, -0.10230807102858527, 0.0047562637420973984]","[0.22835087011111493, 0.9735789028730526, 0.0]","[0.4363558761613959, 0.9953609892599539, -0.006280787234606258]","[-4.078117771941323, 0.9565138879758875, 0.0]","[-0.9765161204194931, 0.08229486979078737, 0.19910756125128048, -4.421204241368223e-06]","[[0.9221095736779784, 0.0341061946712347, -0.38542275700387063], [0.0341235023588185, 0.9850582035841364, 0.1688073521454612], [0.38542122504888676, -0.16881084987832348, 0.9071677773406491]]","[1.6310082595761686, -0.6543350225088638, -0.38770315349878715]",[10.821147134046468],"[0.9758235561841321, -0.04461628774496111, -0.21395741179966865, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[50.34233278241881, 51.34034633658589, 53.61209663989961, 52.69448354414478]"
6.329999999999887,"[2.2292183175550995, -0.09733126608228551, 0.004724859805924367]","[0.20791169081822194, 0.9781476007337073, 0.0]","[0.4153161622234684, 1.004056984035076, -0.006247988405113245]","[-4.097255088788662, 0.8708984539599446, 0.0]","[-0.9765160930351598, 0.07811932071390516, 0.20078269784790778, -4.411442326234685e-06]","[[0.9207123580660411, 0.03276242690064397, -0.3888642142034287], [0.03277969640949742, 0.9864551087731407, 0.16072277336666546], [0.3888627588337193, -0.16072629454744264, 0.9071674669173699]]","[1.6443815583451562, -0.6200567800249469, -0.38771062064739154]",[10.821110901668558],"[0.9758239646852774, -0.04013739914696095, -0.21484082278660183, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[50.32845238453102, 51.374552310922866, 53.62588502077308, 52.660019111633694]"
6.334999999999887,"[2.2312948983662166, -0.09231098116211013, 0.004693619863898801]","[0.18738131458619048, 0.9822872507285998, 0.0]","[0.39409951432270207, 1.0123117190399074, -0.006215368557760701]","[-4.114595214138512, 0.7849010150986319, 0.0]","[-0.9765161170994466, 0.07390953922884493, 0.20237008928353195, -4.401696607703713e-06]","[[0.9193726164509098, 0.03136140024511752, -0.3921357605407516], [0.031378631622817774, 0.9877947434234744, 0.15256777622562329], [0.39213438206524, -0.15257131919078992, 0.9071673599522275]]","[1.6570345462796818, -0.5855059366634829, -0.3877176923033508]",[10.821072718034586],"[0.9758244185949703, -0.03564091372099053, -0.21563030710667977, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[50.315305879090275, 51.40901863322163, 53.6389638166236, 52.625251316988354]"
6.339999999999887,"[2.2332653959378304, -0.0872494225669106, 0.004662543021109997]","[0.16676874671657116, 0.9859960370704256, 0.0]","[0.372715208363793, 1.0201215791692246, -0.006182925562313109]","[-4.130130542038797, 0.6985592927108758, 0.0]","[-0.9765161919567552, 0.06966736913289098, 0.2038690376322255, -4.3919712848415205e-06]","[[0.9180926938880007, 0.0299055634499321, -0.39523595826318214], [0.02992275676065212, 0.9890747599832098, 0.14434593098525075], [0.39523465695370974, -0.14434949407219275, 0.9071674539487102]]","[1.6689616713852136, -0.5506976101340686, -0.3877243707430268]",[10.821032606891261],"[0.97582491712602, -0.031128801129448394, -0.21632551596203203, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[50.302899659127405, 51.44372975547807, 53.65132784386966, 52.590194734474764]"
6.344999999999887,"[2.235128971979649, -0.08214881467106447, 0.004631628393298432]","[0.14608302856287986, 0.9892723329629192, 0.0]","[0.3511725939258415, 1.02748314436853, -0.0061506573162051015]","[-4.143854258181256, 0.6119111591297216, 0.0]","[-0.9765163169355072, 0.06539466844112228, 0.20527888366557237, -4.382270501284235e-06]","[[0.9168748309512417, 0.028397461336834483, -0.398163444527188], [0.028414616661131507, 0.9902929153176243, 0.1360608372446743], [0.3981622206188491, -0.13606441879251088, 0.9071677463460235]]","[1.6801576983251818, -0.5156470313066805, -0.3877306583939787]",[10.820990592711489],"[0.975825459479574, -0.026603037939663305, -0.2169261418175764, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[50.29123977067916, 51.47867004738002, 53.66297220566358, 52.55486408741539]"
6.349999999999887,"[2.2368848349492785, -0.07701139894922182, 0.0046008751067174065]","[0.12533323356477158, 0.9921147013144188, 0.0]","[0.32948109016311516, 1.0343931911335236, -0.00611856174472323]","[-4.155760342890413, 0.52499462109032, 0.0]","[-0.9765164913486314, 0.0610933085758253, 0.20659900714257487, -4.372598343953641e-06]","[[0.9157211598036245, 0.026839730353248176, -0.40091693199772727], [0.026856847787847093, 0.9914470746405429, 0.1277161223714939], [0.4009157856892215, -0.12771972072187962, 0.9071682345209844]]","[1.6906177107365241, -0.4803695376027849, -0.3877365578321927]",[10.820946700674298],"[0.9758260448456165, -0.022065606760791206, -0.2174319185382838, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[50.28033190893185, 51.513823803796676, 53.67389229328638, 52.519274242910406]"
6.354999999999887,"[2.2385322404000942, -0.0718394329935542, 0.00457028229799379]","[0.10452846326812679, 0.9945218953682236, 0.0]","[0.3076501816753158, 1.0408486939234816, -0.006086636801175469]","[-4.16584357376401, 0.43784780305890353, 0.0]","[-0.9765167144940529, 0.05676517354997001, 0.2078288270826419, -4.36295884180695e-06]","[[0.9146337004571654, 0.025235093960855094, -0.40349520941495587], [0.025252173618426754, 0.9925352152562787, 0.11931543992173536], [0.4034941408689563, -0.11931905341964134, 0.9071689157899225]]","[1.7003371134081595, -0.44488056633873574, -0.3877420717792751]",[10.820900956644751],"[0.9758266724034668, -0.01751849537794262, -0.2178426215084415, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[50.270181414588464, 51.54917525226099, 53.684083787433, 52.48344020645627]"
6.359999999999887,"[2.240070491308471, -0.0666351895239368, 0.004539849113987913]","[0.0836778433327875, 0.9964928592494647, 0.0]","[0.2856894143491556, 1.0468468264879176, -0.006054880467047992]","[-4.174099527963741, 0.3505089305100304, 0.0]","[-0.9765169856551834, 0.05241215914509977, 0.20896780202153484, -4.353355964629733e-06]","[[0.9136143572288359, 0.023586357871598407, -0.40589714212801997], [0.023603399880533102, 0.9935554301056128, 0.11086246804816546], [0.40589615147155655, -0.11086609504264028, 0.9071697874105903]]","[1.7093116343214423, -0.4091956480243616, -0.38774720309962024]",[10.820853387153822],"[0.9758273413222727, -0.012963695883912227, -0.21815806773285784, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[50.26079327043536, 51.584708560436646, 53.693542659403484, 52.447377116477554]"
6.3649999999998865,"[2.2414989383802166, -0.0614009553914972, 0.004509574711652673]","[0.06279051952978741, 0.9980267284282417, 0.0]","[0.2636083911730624, 1.0523849631059479, -0.006023290752151034]","[-4.180524584155226, 0.26301631315982205, 0.0]","[-0.9765173041014126, 0.04803617208398882, 0.21001543025015693, -4.343793621888262e-06]","[[0.9126649153986739, 0.021896405139420642, -0.408121672595688], [0.0219134096435969, 0.9945059311095941, 0.10236090789765047], [0.4081207599205454, -0.10236454674255986, 0.9071708465840748]]","[1.7175373265517324, -0.37333039961801295, -0.38775195479752217]",[10.820804019377883],"[0.9758280507615119, -0.00840320380888451, -0.21837811591992115, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[50.252172098079335, 51.62040784351441, 53.702265172322754, 52.41110023872487]"
6.369999999999886,"[2.242816980336082, -0.05613903057596746, 0.004479458257891918]","[0.041875653729675485, 0.9991228300988384, 0.0]","[0.24141676802684395, 1.0574606797378137, -0.005991865694751801]","[-4.185115924096471, 0.17540832816189136, 0.0]","[-0.9765176690886006, 0.04363912919842281, 0.21097125003607403, -4.334275661583393e-06]","[[0.9117870380759462, 0.02016819111630454, -0.4101678208535989], [0.020185158274853416, 0.9953850523052981, 0.09381448199824376], [0.41016698621672715, -0.09381813105298943, 0.9071720904567181]]","[1.725010570029908, -0.3373005177435871, -0.3877563300142748]",[10.820752881118525],"[0.9758287998714833, -0.0038390172484977546, -0.21850266654653488, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[50.24432215498014, 51.6562571716421, 53.710247882109854, 52.3746249606103]"
6.374999999999886,"[2.2440240641762164, -0.05085172717727839, 0.004449498929418159]","[0.020942419883834433, 0.9997806834748355, 0.0]","[0.21912424944815406, 1.062071755088056, -0.005960603361695955]","[-4.187871533874033, 0.08772340327392941, 0.0]","[-0.9765180798595732, 0.03922295659246138, 0.2118348398276693, -4.324805869179405e-06]","[[0.9109822632788607, 0.018404738281421522, -0.4120346849479019], [0.01842166826848647, 0.9961912527680348, 0.08522693263669162], [0.41203392837183955, -0.08523059026690893, 0.9071735161220393]]","[1.7317280731632057, -0.3011217718699727, -0.3877603320252282]",[10.82070000078201],"[0.9758295877938031, 0.0007268640093615821, -0.21853166190483317, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[50.23724733161894, 51.692240577268365, 53.7174876385186, 52.337966785414636]"
6.379999999999886,"[2.245119685423457, -0.04554136840183811, 0.004419695912609679]","[4.753282258991421e-13, 1.0, 0.0]","[0.19674058437761152, 1.0662161715798775, -0.0059295018485167605]","[-4.1887902047863905, 1.9910502167048194e-12, 0.0]","[-0.9765185356446133, 0.034789588801542634, 0.2126058184408345, -4.315387966551848e-06]","[[0.9102520012329636, 0.01660913095241709, -0.4137214413350975], [0.01662602395690964, 0.996923119314884, 0.07660202022705438], [0.413720762808406, -0.07660568480528872, 0.9071751206226633]]","[1.7376868743144915, -0.2648099974572529, -0.38776396423682313]",[10.820645407358858],"[0.9758304136618957, 0.005292439358652767, -0.21846508613068671, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[50.23095114893554, 51.72834206247724, 53.72398158601004, 52.30114132641381]"
6.384999999999886,"[2.246103388345345, -0.040210287543938725, 0.0043900484033670955]","[-0.02094241988287688, 0.9997806834748555, 0.0]","[0.1742755618844345, 1.0698921162402577, -0.005898559279533193]","[-4.187871533874118, -0.08772340326991843, 0.0]","[-0.9765190356619573, 0.03034096794779255, 0.21328384522811353, -4.306025610989536e-06]","[[0.9095975318929608, 0.014784509888068455, -0.4152273452478822], [0.014801366113419796, 0.997579368984794, 0.06794352167114026], [0.41522674472559074, -0.06794719157750234, 0.907176900952245]]","[1.7428843431392296, -0.22838108907155327, -0.3877672301835877]",[10.820589130403192],"[0.9758312766014882, 0.009855708249784101, -0.21830296521395448, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[50.225436755957894, 51.76454560626105, 53.729727164612726, 52.26416430088652]"
6.389999999999886,"[2.246974766154767, -0.034860826962737436, 0.00436055560696943]","[-0.041875653728722116, 0.9991228300988784, 0.0]","[0.15173900687445943, 1.0730979814954387, -0.005867773807935224]","[-4.185115924096639, -0.1754083281578979, 0.0]","[-0.9765195791182892, 0.025879042891903518, 0.21386862023021702, -4.296722394216813e-06]","[[0.9090200026923365, 0.012934066791741923, -0.41655173102683335], [0.01295088645565064, 0.9981588512908983, 0.05925522871145756], [0.41655120843089316, -0.05925890233425741, 0.9071788540574022]]","[1.7473181817794736, -0.19185099347319187, -0.3877701335251269]",[10.820531200012377],"[0.9758321757310938, 0.01441467106434621, -0.21804536699051053, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[50.2207069277095, 51.8008351717834, 53.73472211059161, 52.227051524058986]"
6.394999999999886,"[2.247733461189139, -0.029495337055260244, 0.0043312167379297535]","[-0.06279051952883863, 0.9980267284283014, 0.0]","[0.12914077578242353, 1.075832365876425, -0.005837143615858531]","[-4.180524584155476, -0.26301631315584784, 0.0]","[-0.9765201652092333, 0.021405768381948274, 0.2143598843098389, -4.2874818414903335e-06]","[[0.9085204265247226, 0.01106103872525204, -0.4176940124177676], [0.011077822059427993, 0.9986605502410743, 0.0505409462773916], [0.4176935676375151, -0.050544622013751456, 0.9071809768396444]]","[1.750986425914273, -0.15523570267823888, -0.38777267804306415]",[10.820471646806217],"[0.9758331101625051, 0.018967329989594644, -0.21769240111597404, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[50.21676406325515, 51.837194713542445, 53.73896445721822, 52.18981890290199]"
6.399999999999886,"[2.248379165068051, -0.02411617522587812, 0.004302031019850461]","[-0.08367784333183663, 0.9964928592495446, 0.0]","[0.10649075225039482, 1.0780940746341907, -0.005806666914447163]","[-4.174099527964076, -0.3505089305060475, 0.0]","[-0.9765207931198512, 0.016923104199497156, 0.2147574192677082, -4.278307410695469e-06]","[[0.9080996799605799, 0.009168702442882912, -0.41865368283463855], [0.009185449692787645, 0.9990835861231918, 0.041804490825318376], [0.4186533157272656, -0.04180816708176447, 0.9071832661573017]]","[1.7538874456659066, -0.11855124699942962, -0.38777486763797486]",[10.820410501906464],"[0.9758340790012756, 0.023511689892301745, -0.21724421902122132, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[50.21361018407984, 51.87360818453147, 53.74245253527996, 52.15248242987698]"
6.404999999999886,"[2.248911618829303, -0.018725704852707165, 0.004272997685278225]","[-0.1045284632671778, 0.9945218953683234, 0.0]","[0.08379884279424121, 1.079882120264319, -0.005776341943904357]","[-4.165843573764429, -0.4378478030549284, 0.0]","[-0.976521462025132, 0.012433014303407758, 0.21506104794082043, -4.269202491504165e-06]","[[0.9077585017023401, 0.007260368655473242, -0.4194303155878339], [0.007277080080056854, 0.9994272170518984, 0.033049688673368986], [0.4194300259788654, -0.033053363866402403, 0.9071857188274538]]","[1.756019946361525, -0.08181368806796277, -0.38777670632630323]",[10.820347796916291],"[0.9758350813472016, 0.028045759191598477, -0.2167010138496528, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[50.211246932641416, 51.91005954332962, 53.745184973589595, 52.11505817657897]"
6.409999999999886,"[2.2493306130432744, -0.01332629425138557, 0.004244115975558704]","[-0.12533323356382844, 0.9921147013145379, 0.0]","[0.06107497246003553, 1.0811957229408447, -0.005746166973532885]","[-4.155760342890912, -0.5249946210863695, 0.0]","[-0.9765221710904876, 0.007937465971657603, 0.21527063428280196, -4.2601704045845985e-06]","[[0.9074974912807401, 0.0053393762345907946, -0.42002356407776525], [0.005356052106025534, 0.9996908402742104, 0.024280374331562854], [0.42002335176154265, -0.024284046888209634, 0.9071883316278548]]","[1.7573829691496106, -0.045039111838284816, -0.3877781982372417]",[10.820283563899512],"[0.9758361162948048, 0.03256755073042266, -0.21606302037621714, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[50.20967557114048, 51.946532761116565, 53.747160699482166, 52.077562287252015]"
