t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
1.2049999999999963,"[0.3911531039376135, 0.03927989104774525, -0.0014333933576786717]","[-0.8090169943749429, -0.9510565162951583, 0.0]","[-1.1829926767948793, -1.1536625386843993, -0.006667944877158147]","[-1.2310545536603175, 1.2944073591502498, 0.0]","[0.9990539698866077, -0.03784016440373452, -0.021430986957655825, -3.119089986120511e-06]","[[0.9989967471471622, 0.0014892628108242273, -0.04475803040426811], [0.0014747044946904133, 0.9978108453661118, 0.06611612599373151], [0.04475851244224312, -0.06611579967032039, 0.9968075925663448]]","[-1.896101300716945, 0.3868595176491071, 0.055527846761268124]",[9.983817178436015],"[0.9966789318040324, -0.08044132578950411, -0.012660963754775996, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[49.76460517055785, 49.71577446011554, 49.97388898480524, 50.38108216602523]"
1.2099999999999962,"[0.3852381405536391, 0.03351157835432325, -0.0014667330820644624]","[-0.8151277957285497, -0.9443763702374862, 0.0]","[-1.1851320479012872, -1.1498850764539694, -0.005946340200236761]","[-1.2132436502631085, 1.3775533885394615, 0.0]","[0.9988836261299893, -0.042578406568795954, -0.020459245749096355, -2.616144967538234e-06]","[[0.9990814255765844, 0.001628136418090108, -0.0428211891435126], [0.0016156718611578388, 0.9971362438963396, 0.07560886662777937], [0.04282166125102406, -0.07560859924707213, 0.9962176695118385]]","[-1.8882854297411695, 0.3888266721328065, 0.05544296063213895]",[9.992114414374964],"[0.9963139356525818, -0.0849882566290833, -0.01164207282283358, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[49.77531582053596, 49.694667871473, 49.97252855190631, 50.47493164545906]"
1.214999999999996,"[0.37931248031413267, 0.027762152972053405, -0.0014964647830656463]","[-0.8211492091336995, -0.9372819894918971, 0.0]","[-1.187175890670597, -1.145631539773504, -0.005214293754563365]","[-1.195299701027635, 1.4600951774838944, 0.0]","[0.998690904435923, -0.04729613352477956, -0.01948212375505088, -2.1347457089559316e-06]","[[0.9991628385130676, 0.0017474706159351825, -0.04087258838091573], [0.0017370177184485574, 0.9963741585744361, 0.08506185334525732], [0.04087303394605202, -0.0850616392478461, 0.9955369971148808]]","[-1.8793218662244606, 0.39067246908976144, 0.055346442235297236]",[10.001043977259393],"[0.995931257991112, -0.08948814268268354, -0.010620813313710365, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[49.78922785025752, 49.67401711495174, 49.97424516182719, 50.56820751720993]"
1.219999999999996,"[0.3733766008607797, 0.022033995273185884, -0.0015225362518384632]","[-0.8270805742745572, -0.9297764858882575, 0.0]","[-1.189123602549253, -1.140903112761043, -0.004473280069513031]","[-1.1772246737101406, 1.5419965204268862, 0.0]","[0.9984762149766827, -0.05199038213038639, -0.018499953755745778, -1.675951352650954e-06]","[[0.9992408936988716, 0.0018471221551759687, -0.03891303765609251], [0.001838594350684697, 0.9955261514980983, 0.09446851991112874], [0.03891344151696488, -0.0944683535536084, 0.9947670452151983]]","[-1.8692212074367185, 0.3923960481208095, 0.05523956165354532]",[10.010587689759875],"[0.9955317563432436, -0.09393832779860144, -0.009597535232498757, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[49.80631440455858, 49.6538387359955, 49.97904305682753, 50.66073715509545]"
1.2249999999999959,"[0.3674309828480334, 0.01632947970938067, -0.0015449026521860284]","[-0.8329212407100948, -0.9218631515885071, 0.0]","[-1.1909745987014366, -1.135701234422802, -0.003724804816257413]","[-1.1590205504410573, 1.6232214927325572, 0.0]","[0.9982400203944354, -0.0566582211663423, -0.0175130709940697, -1.2407820668543647e-06]","[[0.999315503416453, 0.0019269861254375604, -0.03694335333985892], [0.0019202925351852404, 0.9945940003262552, 0.1038223819395242], [0.03694370187326394, -0.10382225791943411, 0.9939095037539434]]","[-1.8579959476072103, 0.3939968374259367, 0.055123614566992815]",[10.02072624623659],"[0.9951163227782279, -0.09833623422379695, -0.008572582984154227, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[49.82654141333159, 49.634148005487816, 49.98691951166545, 50.75235212801227]"
1.2299999999999958,"[0.3614761098545262, 0.01065097353726666, -0.0015635266762673156]","[-0.8386705679454193, -0.913545457642608, 0.0]","[-1.19272831277535, -1.1300276002764116, -0.0029704003049986203]","[-1.140689327507644, 1.7037344664435436, 0.0]","[0.9979828341950815, -0.06129675660441119, -0.016521812280834047, -8.302146031740821e-07]","[[0.9993865846856343, 0.001986996095999155, -0.03496435609156914], [0.0019820417027362675, 0.9935796919454526, 0.11311705116501282], [0.0349646372935882, -0.11311696424539512, 0.9929662766372451]]","[-1.8456604264460874, 0.3954745546039792, 0.05499991920370518]",[10.03143927101435],"[0.9946858806625225, -0.10267936623255583, -0.007546294501445891, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[49.84986771750172, 49.614958755993406, 49.9978647867371, 50.84288882400523]"
1.2349999999999957,"[0.3555124682906495, 0.005000835535884601, -0.0015783786777923087]","[-0.8443279255020103, -0.9048270524660271, 0.0]","[-1.1943841976392877, -1.1238841636018122, -0.0022116208146782577]","[-1.122233015135069, 1.7835001259085976, 0.0]","[0.9977052189403738, -0.06590313670698272, -0.015526515099126153, -4.451780656306821e-07]","[[0.9994540594365355, 0.002027124091929444, -0.032976868313206814], [0.0020238099322387806, 0.9924854152581809, 0.12234624919937237], [0.032977071871056654, -0.12234619433277305, 0.9919394746974732]]","[-1.832230769483458, 0.3968292060252022, 0.05486981320660794]",[10.04270537887633],"[0.9942413813391505, -0.1069653133796972, -0.006519000414245194, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[49.87624522732052, 49.596283223071154, 50.01186211478276, 50.932189027857255]"
1.2399999999999956,"[0.34954054730245304, -0.0006185852821244606, -0.0015894367818657]","[-0.8498926929868591, -0.895711760239421, 0.0]","[-1.195941726083074, -1.1172731363045951, -0.001450037781309764]","[-1.1036536372659678, 1.8624834832731976, 0.0]","[0.9974077842503671, -0.07047455693321936, -0.014527516712505219, -8.654992163482778e-08]","[[0.9995178546573569, 0.0020473804072803597, -0.030981711615447518], [0.0020456037813626096, 0.9913135531439652, 0.1315038206983231], [0.030981828969971193, -0.13150379305006724, 0.9908314078021148]]","[-1.8177248206986647, 0.3980610847974474, 0.054734650433911874]",[10.054502237441527],"[0.993783800756492, -0.11119175337000983, -0.0054910232638305904, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[49.90561911160052, 49.57813189323921, 50.02888772134155, 51.02010044944401]"
1.2449999999999954,"[0.3435608386720377, -0.006204950963647436, -0.001596686970772249]","[-0.8553642601605018, -0.8862035792312233, 0.0]","[-1.19740039148068, -1.1101969893789445, -0.0006872348724428776]","[-1.0849532313384944, 1.9406498938263794, 0.0]","[0.9970911846295377, -0.07500826462938444, -0.013525153281704679, 2.4484771698583306e-07]","[[0.9995779025163208, 0.002047813258438619, -0.028979704310625257], [0.0020474679561763597, 0.990066673650118, 0.1405837458682882], [0.028979728708894772, -0.1405837408388665, 0.9896445761664687]]","[-1.8021620679638248, 0.39917076735745644, 0.054595797710595424]",[10.066806631088504],"[0.9933141360679371, -0.11535645453850789, -0.004462676765463082, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[49.93792801626359, 49.56051336005795, 50.048910878835464, 51.10647720065317]"
1.2499999999999953,"[0.33757383671463426, -0.011755935910542158, -0.0016001231451344634]","[-0.8607420270039388, -0.8763066800438728, 0.0]","[-1.1987597084100938, -1.1026584529598202, 7.519702363901679e-05]","[-1.0661338480628932, 2.0179650711970503, 0.0]","[0.9967561171310749, -0.0795015634827703, -0.012519758994379366, 5.482515172925126e-07]","[[0.9996341404572932, 0.0020285082820138173, -0.026971658947106694], [0.0020294848240145504, 0.9887475204744568, 0.14958015224943175], [0.026971585484697295, -0.14958016549584338, 0.9883816609319895]]","[-1.7855635618705248, 0.4001591087292349, 0.05445463154860003]",[10.079594526088538],"[0.9928334022233996, -0.11945727793893834, -0.0034342651220520084, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[49.973104310356966, 49.54343418965886, 50.071893993852505, 51.19118021923365]"
1.2549999999999952,"[0.3315800381725838, -0.01726922817534126, -0.0015997471600162684]","[-0.8660254037844338, -0.8660254037844484, 0.0]","[-1.2000192132268341, -1.0946605159566303, 0.0008356648645818435]","[-1.0471975511966154, 2.0943951023931247, 0.0]","[0.9964033188748291, -0.08395181772057575, -0.01151166521227381, 8.229600299930016e-07]","[[0.9996865112688441, 0.0019895878828540955, -0.024958379899014466], [0.0019917737750684466, 0.987359002806989, 0.15848732571791782], [0.024958205551603243, -0.15848735317382526, 0.9870455140770354]]","[-1.7679518285469211, 0.4010272365008439, 0.054312534853364125]",[10.092841136615572],"[0.992342628573064, -0.12349217904073176, -0.0024060823912874342, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.01107435749966, 49.526898796920065, 50.09779272690015, 51.27407763847536]"
1.2599999999999951,"[0.32557994210644964, -0.02274253075512441, -0.001595568835693359]","[-0.8712138111201844, -0.8553642601605174, 0.0]","[-1.2011784645878296, -1.0862064252633097, 0.0015925785465635669]","[-1.0281464173180057, 2.169906462676881, 0.0]","[0.9960335644352251, -0.08835645603712523, -0.010501199639992149, 1.0683364557111653e-06]","[[0.9997349631267265, 0.001931210438911835, -0.022940661024551938], [0.0019344904393325806, 0.9859041846014679, 0.16729972065743204], [0.02294038466859022, -0.16729975855199342, 0.9856391477309034]]","[-1.7493507771036512, 0.401776543579952, 0.05417089363415384]",[10.106520991307029],"[0.9918428555029353, -0.12745920903722455, -0.001378411908163957, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.05175881055461, 49.51090933331454, 50.126556143635206, 51.35504510215518]"
1.264999999999995,"[0.3195740497835105, -0.02817356288144096, -0.0015876059429605412]","[-0.8763066800438587, -0.844327925502026, 0.0]","[-1.2022370439227696, -1.0772996845424456, 0.002344355992701318]","[-1.0089825355985786, 2.2444660302700346, 0.0]","[0.9956476631161, -0.09271297523494958, -0.009488685519323262, 1.2838110559165914e-06]","[[0.9997794496099593, 0.0018535693707200864, -0.02091928340538072], [0.001857825766592079, 0.9843862733508364, 0.17601196925741533], [0.02091890582768839, -0.17601201413267295, 0.9841657229653612]]","[-1.7297856023714093, 0.40240867979615474, 0.0540310937353319]",[10.120608000059473],"[0.9913351311207906, -0.13135651577048635, -0.0003515257643816189, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.09507292719627, 49.49546558732831, 50.158126896278134, 51.43396602468858]"
1.269999999999995,"[0.31356286456389665, -0.03356006130415319, -0.0015758841629970345]","[-0.8813034520649872, -0.8329212407101114, 0.0]","[-1.2031945558504236, -1.0679440525838169, 0.003089428207214323]","[-0.989708007573925, 2.31804110088201, 0.0]","[0.9952464561299039, -0.09701894356743854, -0.008474440852820947, 1.4688831949024948e-06]","[[0.9998199296909345, 0.0017568920841750726, -0.018895013178600834], [0.0017620049780858963, 0.982808608442871, 0.18461888990307804], [0.0188945370748303, -0.18461893862979553, 0.9826285381403981]]","[-1.709282683610009, 0.40292554242537104, 0.05389451760527089]",[10.135075520755594],"[0.990820508010027, -0.13518234428042167, 0.0006743156543366245, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.1409269039294, 49.480564898144834, 50.19244143371942, 51.51073179691321]"
1.2749999999999948,"[0.3075468917846445, -0.03889978156707227, -0.001560437021960963]","[-0.8862035792312098, -0.821149209133716, 0.0]","[-1.2040506285378498, -1.0581435412404196, 0.003826244265675945]","[-0.9703249469132439, 2.3905994020551695, 0.0]","[0.9948308136989852, -0.10127200377299882, -0.007458777660060536, 1.6231230024805764e-06]","[[0.999856367700149, 0.0016414387961424714, -0.01686859947189664], [0.0016472863993192532, 0.9811746491738013, 0.19311549462999317], [0.01686802943391347, -0.1931155444218482, 0.9810310168825805]]","[-1.68786947987976, 0.4033292657172064, 0.0537625411190391]",[10.149896425633731],"[0.9903000400676589, -0.13893503698799908, 0.0016988640723869751, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.18922622605655, 49.46620208320183, 50.229430238542776, 51.5852419383553]"
1.2799999999999947,"[0.3015266386419553, -0.04419049927327437, -0.0015413058006325832]","[-0.8910065241883628, -0.8090169943749606, 0.0]","[-1.20480491400085, -1.047902412947707, 0.004553276212359548]","[-0.950835479187567, 2.462109107320533, 0.0]","[0.9944016320968225, -0.1054698757928914, -0.006442001269696328, 1.7461726504387978e-06]","[[0.9998887332663665, 0.0015075012531086374, -0.014840772451353335], [0.0015139601842178024, 0.9794879624983344, 0.20149699562381101], [0.014840114943678009, -0.2014970440498654, 0.979376695775239]]","[-1.6655744227687628, 0.40362220951175093, 0.05363653047031827]",[10.16504316702817],"[0.9897747794413896, -0.14261303352441915, 0.0027218836696881357, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.23987203102946, 49.45236937996156, 50.26901808907413, 51.657404197289395]"
1.2849999999999946,"[0.29550261407195105, -0.049430011338012905, -0.0015185394195707854]","[-0.895711760239408, -0.7965299180242096, 0.0]","[-1.2054570883444704, -1.0372251778343367, 0.0052690238366317034]","[-0.9312417416366535, 2.5325388501579646, 0.0]","[0.9939598306470036, -0.10961035916714466, -0.005424409650129356, 1.8377472391104787e-06]","[[0.9999170012331844, 0.0013554013536780025, -0.012812241490336773], [0.001362346941412079, 0.9777522105943661, 0.20975881075330785], [0.012811504815886554, -0.2097588557486936, 0.9776692118397468]]","[-1.642426807168127, 0.40380694703564074, 0.053517839147207126]",[10.180487842227244],"[0.9892457735792588, -0.14621487021984494, 0.0037431513685225125, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.29276148262758, 49.43905640222641, 50.31112434429752, 51.72713460021619]"
1.2899999999999945,"[0.2894753286302287, -0.054616137227184586, -0.001492194300387627]","[-0.9003187714021886, -0.7836934573258537, 0.0]","[-1.2060068519428007, -1.0261165904351761, 0.005972019301556557]","[-0.9115458829346299, 2.6018577377545222, 0.0]","[0.9935063486975491, -0.1136913351051363, -0.004406292781269857, 1.897635293756997e-06]","[[0.9999411515531407, 0.001185489686171692, -0.010783693466674968], [0.001192796273909925, 0.9759711383197446, 0.217896568132477], [0.01078288772213522, -0.2178966080072524, 0.9759122898863944]]","[-1.6184566807772156, 0.4038862519708346, 0.05340780500569589]",[10.196202257216495],"[0.9887140624038948, -0.1497391792668709, 0.0047624570623784335, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.34778815339607, 49.42625011103382, 50.35566324944185, 51.79435745279195]"
1.2949999999999944,"[0.2834452943705147, -0.05974672017936047, -0.0014623342038798442]","[-0.9048270524660145, -0.7705132427758044, 0.0]","[-1.2064539295577743, -1.0145816460196369, 0.006660831599328212]","[-0.8917500629543549, 2.6700353645550954, 0.0]","[0.9930421425878095, -0.11771076822957297, -0.0033879320695436067, 1.9256988736523192e-06]","[[0.9999611691606495, 0.0009981439929096691, -0.008755791194203751], [0.0010056852437571094, 0.9741485606368212, 0.22590610971463362], [0.008754928215443393, -0.22590614316078042, 0.9741097298118747]]","[-1.5936947330076594, 0.40386308489098605, 0.053307747453611144]",[10.212157989095843],"[0.9881806756218788, -0.15318468757530757, 0.005779603787685545, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.40484241283381, 49.41393480018337, 50.40254425983002, 51.85900529447452]"
1.2999999999999943,"[0.27741302472272583, -0.06481962840945865, -0.0014290300458832032]","[-0.9092361090470635, -0.7569950556517722, 0.0]","[-1.206798070397114, -1.0026255765505567, 0.007334070809822313]","[-0.8718564525305663, 2.737041825599284, 0.0]","[0.9925681826246484, -0.1216667079946657, -0.0023695998079531536, 1.9218732999241566e-06]","[[0.9999770438251677, 0.0007937675729602289, -0.006729171993550664], [0.0008014167735021114, 0.9722883500781909, 0.2337834939284305], [0.006728265291575478, -0.23378352002497838, 0.9722653939181919]]","[-1.5681721839345757, 0.40374057916169437, 0.053218964756793004]",[10.228326446982008],"[0.9876466301771891, -0.15655021533600946, 0.00679440783966369, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.463811818863746, 49.40209209620936, 50.451672380574024, 51.921018809468556]"
1.3049999999999942,"[0.27137903437074024, -0.06983275629221143, -0.0013923596918340917]","[-0.9135454576425961, -0.74314482547741, 0.0]","[-1.2070390481119995, -0.9902538462908326, 0.00799039214042841]","[-0.8518672332218277, 2.8028477296386898, 0.0]","[0.9920854500839886, -0.12555728978127675, -0.0013515586826650064, 1.886166511170257e-06]","[[0.9999887699861133, 0.0005727876352198234, -0.004704446405850725], [0.0005804179963739856, 0.9703944243240945, 0.241524997372237], [0.004703511093860386, -0.24152501558851944, 0.970383194324982]]","[-1.5419206739192648, 0.40352202640090234, 0.05314273147815781]",[10.244678931230423],"[0.9871129278561569, -0.15983467431244108, 0.007806698833790671, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.52458151021309, 49.39070097255607, 50.502948519608694, 51.9803466967426]"
1.309999999999994,"[0.2653438391301802, -0.07478402552366559, -0.0013524077311319496]","[-0.9177546256839761, -0.7289686274214285, 0.0]","[-1.2071766607354564, -0.9774721470767712, 0.008628499727365027]","[-0.8317845970712968, 2.8674242120288866, 0.0]","[0.9915949342530234, -0.1293807356736861, -0.0003340613272568401, 1.8186580586890826e-06]","[[0.9999963465711394, 0.0003356536136472064, -0.0026821970519237087], [0.0003431385670558772, 0.9684707339584459, 0.249127115589438], [0.0026812497641028337, -0.24912712578649693, 0.9684670805438157]]","[-1.5149721544994859, 0.40321086159478003, 0.053080296059129776]",[10.261186690834274],"[0.9865805530498307, -0.16303706587944694, 0.00881631971464993, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.58703459742106, 49.379737777636876, 50.55626985151745, 52.03694550207542]"
1.314999999999994,"[0.25930795582650296, -0.07967138625904945, -0.0013092652324951245]","[-0.9218631515884956, -0.7144726796328211, 0.0]","[-1.207210730562854, -0.9642863932786929, 0.009247150180862578]","[-0.8116107463663358, 2.930742947390434, 0.0]","[0.991097629527524, -0.13313535492438475, 0.0006826500745719356, 1.7194977558173072e-06]","[[0.9999997767994443, 8.283545632496692e-05, -0.0006629776383105926], [9.004894479750506e-05, 0.9665212504664566, 0.25658656295282656], [0.0006620364410403042, -0.25658656538299984, 0.9665210272791309]]","[-1.4873587811111286, 0.40281064796307836, 0.05303287855173186]",[10.27782097888146],"[0.9860504706781597, -0.16615647882925755, 0.009823126714154102, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.6510525503087, 49.36917627632973, 50.61153018964272, 52.090779415237115]"
1.3199999999999938,"[0.25327190217368867, -0.08449281822544291, -0.0012630294815908116]","[-0.9258705848099898, -0.6996633405133837, 0.0]","[-1.2071411039762816, -0.9507027164706559, 0.009845155858893291]","[-0.7913478933970138, 2.992776162033296, 0.0]","[0.9905945325777085, -0.13681954411493175, 0.0016983441373453006, 1.588903998262527e-06]","[[0.9999990679718381, -0.00018517810023412158, 0.0013526878895220409], [-0.00017836133963504785, 0.964549954532403, 0.2639002716913571], [-0.0013536035932980907, -0.26390026699609603, 0.9645490225160677]]","[-1.4591128081695723, 0.4023250616653866, 0.05300166850838802]",[10.294553105973142],"[0.9855236242789488, -0.16919208696514199, 0.010826989261333162, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.7165155798756, 49.35898770440378, 50.66862036395748, 52.141820035543894]"
1.3249999999999937,"[0.24723619665380725, -0.08924633180779619, -0.0012138037022963453]","[-0.9297764858882468, -0.684547105928707, 0.0]","[-1.2069676512149108, -0.9367274598322772, 0.01042138785650697]","[-0.7709982602134998, 3.053496646139316, 0.0]","[0.990086639595095, -0.14043178702240744, 0.0027128005730408145, 1.4271617745276822e-06]","[[0.9999942312493331, -0.0004678812604706415, 0.0033643060475379498], [-0.00046158542201676266, 0.9625608246913152, 0.2710653900970635], [-0.0033651756200206886, -0.27106537930304037, 0.9625550559507468]]","[-1.4302664870019304, 0.40175787643676625, 0.052987823035240016]",[10.311354491530096],"[0.9850009342631537, -0.17214314650334536, 0.011827789846045567, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.783303012723835, 49.34914083535613, 50.72742860224557, 52.190046109044914]"
1.3299999999999936,"[0.24120135839773268, -0.09392996910695757, -0.0011616967630138104]","[-0.933580426497197, -0.669130606358878, 0.0]","[-1.206690266093775, -0.9223671723065014, 0.010974778700262623]","[-0.7505640783823945, 3.112877765697326, 0.0]","[0.9895749436316479, -0.14397065420234784, 0.00372581044133071, 1.2346203874697238e-06]","[[0.9999852814220285, -0.0007647528922260664, 0.005371414368750522], [-0.0007591008370040636, 0.960557826383313, 0.27807927995390946], [-0.00537221604426399, -0.2780792644674883, 0.9605431078134884]]","[-1.400851967081023, 0.40111294823754834, 0.052992465013522255]",[10.328196712934469],"[0.9844832963367504, -0.17500899330398237, 0.01282542383910745, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.851293656258015, 49.33960205903368, 50.78784091219874, 52.23544324070462]"
1.3349999999999935,"[0.23516790706726381, -0.09854180496849008, -0.0011068228695124973]","[-0.9372819894918868, -0.6534206039901259, 0.0]","[-1.2063088656736736, -0.9076286025378012, 0.011504324739702662]","[-0.7300475887420054, 3.170893474185732, 0.0]","[0.9890604320413786, -0.14743480230025427, 0.004737176351240011, 1.0116909097365199e-06]","[[0.9999722366700621, -0.0010752582321453148, 0.007373581816714334], [-0.0010703712345439674, 0.9585449014540476, 0.2849395132337227], [-0.007374292813133836, -0.2849394948338766, 0.9585171381302067]]","[-1.3709012009711883, 0.4003941999978467, 0.053016681492277874]",[10.34505155247523],"[0.9839715800881813, -0.17778903995146825, 0.013819799271442092, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.920366153060684, 49.33033547144374, 50.849741462123006, 52.278003584906806]"
1.3399999999999934,"[0.22913636273889545, -0.10307994798117909, -0.001049301245813984]","[-0.9408807689542208, -0.6374239897487108, 0.0]","[-1.2058233898851591, -0.8925186926157082, 0.012009088230268798]","[-0.709451041156622, 3.227518323997351, 0.0]","[0.9885440840333654, -0.1508229731048315, 0.005746712614890045, 7.588433972773338e-07]","[[0.9999551183183876, -0.001398850564509575, 0.009370409060328764], [-0.0013948480707164698, 0.956525958139323, 0.291643868107166], [-0.00937100569412583, -0.29164384893693307, 0.9564810764618045]]","[-1.3404458533531276, 0.39960560653282634, 0.05306152225446388]",[10.36189104208483],"[0.9834666277392103, -0.18048277270480986, 0.014810836574935642, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.9903993230055, 49.32130297505991, 50.91301295807739, 52.317725517631786]"
1.3449999999999933,"[0.22310724578946967, -0.10754254144425762, -0.00098925580466264]","[-0.9443763702374767, -0.6211477802783315, 0.0]","[-1.205233801109783, -0.8770445716487518, 0.012488199104479973]","[-0.6887766942697884, 3.282727477601589, 0.0]","[0.9880268683439506, -0.1541339923570178, 0.006754245354238965, 4.766038862774896e-07]","[[0.9999339505870921, -0.0017349728646156872, 0.011361528614144335], [-0.001731972264011342, 0.954504861566487, 0.298190324319919], [-0.011361986418213527, -0.2981903068764993, 0.9544388121558823]]","[-1.3095172144530025, 0.3987511796994811, 0.05312799855725639]",[10.3786875058727],"[0.9829692530559576, -0.18308974833773276, 0.015798468287731907, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[51.061272491820695, 49.312464389021216, 50.9775370153415, 52.35461329357458]"
1.3499999999999932,"[0.21708107678392075, -0.11192776430250138, -0.0009268148091402401]","[-0.9477684100095812, -0.6045991148623974, 0.0]","[-1.2045400837219438, -0.861213549193851, 0.012940856430557875]","[-0.6680268152566221, 3.3364967184389887, 0.0]","[0.9875097410346632, -0.15736676832963642, 0.007759612561953084, 1.655511998233765e-07]","[[0.9999087603389353, -0.0020830593985057826, 0.013346604849031277], [-0.002081175808724985, 0.9524854247997193, 0.30457705798590873], [-0.013346898692470337, -0.30457704510951034, 0.9523941851395631]]","[-1.2781461181574172, 0.3978349538606246, 0.053217082046190516]",[10.395413600477582],"[0.9824802404159136, -0.18560959088812265, 0.01678263872673515, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[51.13286580498343, 49.30377756850587, 51.04319452230512, 52.38867669144312]"
1.354999999999993,"[0.21105837636531102, -0.11623383204847064, -0.0008621105269874508]","[-0.9510565162951492, -0.5877852522924963, 0.0]","[-1.2037422435948306, -0.8450331085659649, 0.01336632955997078]","[-0.647203679575184, 3.3888024615434356, 0.0]","[0.9869936434211961, -0.16052029019311556, 0.008762664117744318, -1.7368640877780106e-07]","[[0.9998795768257219, -0.002442537271574146, 0.0153253338786526], [-0.0024418833378842836, 0.9504714004509183, 0.3108024358505485], [-0.015325438087681836, -0.31080243071209585, 0.9503509772767498]]","[-1.2463628650540453, 0.39686097171586066, 0.053329703841595924]",[10.412042353275819],"[0.9820003440258577, -0.18804198833569746, 0.01776330363008469, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[51.205060525971945, 49.295198532680836, 51.10986599494085, 52.4199306505659]"
1.359999999999993,"[0.20503966514733687, -0.12045899759130047, -0.0007952788791875968]","[-0.9542403285162725, -0.5707135676844556, 0.0]","[-1.2028403075740504, -0.8285109000523798, 0.013763958967550735]","[-0.6263095707169579, 3.4396217638872817, 0.0]","[0.9864795001375907, -0.1635936261832046, 0.009763261761687932, -5.40434748641e-07]","[[0.9998464314350588, -0.002812827919327414, 0.017297443327682776], [-0.0028135136288530635, 0.9484664728725756, 0.3168650090775504], [-0.017297331806911818, -0.3168650151653731, 0.9483129043077551]]","[-1.2141971505949913, 0.3958332705539686, 0.053466753794705994]",[10.428547198495732],"[0.9815302872848372, -0.19038668922614413, 0.018740429772358992, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[51.277739318072044, 49.28668160050852, 51.17743192026375, 52.44839490185037]"
1.3649999999999929,"[0.19902546360946663, -0.12460155209156236, -0.0007264590843498431]","[-0.9573194975320629, -0.5533915492433694, 0.0]","[-1.2018343229226012, -0.8116547340553981, 0.014133156789902774]","[-0.6053467799564362, 3.4889323344449217, 0.0]","[0.9859682173386078, -0.16658592158695718, 0.010761279026192474, -9.339772924283986e-07]","[[0.9998093574389615, -0.0031933485343393097, 0.01926269198812522], [-0.003195481045542095, 0.9464742509438758, 0.32276350661299524], [-0.019262338341404235, -0.32276352771861894, 0.9462836083840055]]","[-1.1816779985400794, 0.39475586897485815, 0.053629079909740154]",[10.444902011300092],"[0.9810707622856937, -0.1926434992592403, 0.019713994555217856, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[51.35078650906766, 49.27817953385853, 51.245773087238526, 52.47409359598613]"
1.3699999999999928,"[0.19301629199485362, -0.12865982576183935, -0.0006557933004003293]","[-0.960293685676939, -0.5358267949790219, 0.0]","[-1.2007243567408847, -0.7944725741864294, 0.014473407069753813]","[-0.5843176060998524, 3.536712543970387, 0.0]","[0.9854606810421583, -0.1694963965634687, 0.011756601128428414, -1.3535588584886638e-06]","[[0.9997683897456963, -0.003583513424213232, 0.02122086937041269], [-0.0035871969119174335, 0.9444982614563037, 0.328496828180022], [-0.021220247020540685, -0.32849686838318304, 0.9442666512054891]]","[-1.148833699797115, 0.3936327541237674, 0.053817487927286606]",[10.461081139908403],"[0.9806224294480481, -0.19481227785766855, 0.020683985576147045, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[51.42408833830563, 49.26964368725404, 51.31477090385334, 52.497054931668465]"
