t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
2.45499999999997,"[1.0595236321948651, 0.447369209608056, -0.22382228267448046]","[-0.6691306063589514, -0.7431448254773104, -1.8270909152852528]","[-0.9519529928848871, -0.765072063987662, -2.4357487530609823]","[3.1128777656970494, -2.802847729639154, 1.7037344664433705]","[-0.9875035141681113, -0.14907401502719317, 0.05112356779826155, 0.00035828044820076057]","[[0.9920180117499667, -0.018525908069038224, -0.12472792427464033], [-0.019892912332488178, 0.9537691055256, -0.2998812521379568], [0.12451721327822435, 0.299968805169995, 0.9457875974669528]]","[-1.2594162007140843, 4.667519524801007, -0.6436612577933084]",[18.51050654513989],"[0.991155060268822, 0.12087557114226098, 0.054779036177537675, -0.0]",[0.5],"[10.0, 0.0, 0.0]","[86.91442035305256, 48.65471523455331, 80.03054445110402, 46.73564720999554]"
2.4599999999999698,"[1.0547638672304407, 0.4435438492881177, -0.23600102643978538]","[-0.6534206039902013, -0.7569950556516737, -1.81847221809419]","[-0.9612355921178288, -0.7921077339065784, -2.397523024246545]","[3.1708934741854593, -2.7370418255997624, 1.7437129050608455]","[-0.9884953799572745, -0.14604041153016925, 0.039356651643750594, 0.0003687473589449811]","[[0.9947725049013941, -0.014534784625091588, -0.10107622632502801], [-0.015949997431715497, 0.9555536193575853, -0.2943855942714374], [0.10086258510535188, 0.2944588605705749, 0.9503266377184976]]","[-1.2772182739816906, 4.5491560677024205, -0.6249362760303482]",[18.367522355043114],"[0.9910441751335897, 0.11729714449343373, 0.06381867146430815, -0.0]",[0.5],"[10.0, 0.0, 0.0]","[86.74284174860615, 48.37631894562451, 79.62842472156453, 46.49997314034414]"
2.4649999999999697,"[1.0499576892698514, 0.4395833106185848, -0.2479886415610181]","[-0.6374239897487883, -0.7705132427757077, -1.8096541049320936]","[-0.9683381340913447, -0.8184240020595352, -2.35958672484764]","[3.2275183239970824, -2.670035364555585, 1.7835001259084224]","[-0.9893384862393942, -0.14293963598524387, 0.027883280599178124, 0.00037785311643710463]","[[0.9969018359935554, -0.010766313083628578, -0.07791544067297265], [-0.012224333326382819, 0.9573441244509682, -0.2886915188465617], [0.0777000326087687, 0.2887495694919639, 0.9542465043429825]]","[-1.294452901230537, 4.427651775845019, -0.6063596877424767]",[18.231410647670472],"[0.9908696079219226, 0.11368025999747997, 0.0724859888775822, -0.0]",[0.5],"[10.0, 0.0, 0.0]","[86.53003904534283, 48.18663987225005, 79.19851475005414, 46.36384356035912]"
2.4699999999999696,"[1.0451159985993947, 0.4354911906082871, -0.2597865751852563]","[-0.6211477802784102, -0.7836934573257606, -1.8006375428044425]","[-0.9733414236307114, -0.8440206216877788, -2.3219678461624333]","[3.282727477601327, -2.601857737755014, 1.8230917658689771]","[-0.9900421564901133, -0.1397750013605607, 0.016713129397525953, 0.0003855811233687583]","[[0.9984447597800999, -0.007223602697368422, -0.05528002561259713], [-0.008718901218315311, 0.959136235382857, -0.28281029460956064], [0.05506398486491949, 0.2828524377474442, 0.9575815662548671]]","[-1.311065060951893, 4.303318029893404, -0.5879869307168889]",[18.101618021777796],"[0.9906403072532856, 0.11002873434629601, 0.08078031482526091, -0.0]",[0.5],"[10.0, 0.0, 0.0]","[86.27669362812306, 48.08191630803356, 78.74217677893378, 46.322230933313044]"
2.4749999999999694,"[1.0402492914812411, 0.4312710874998482, -0.27139641441606843]","[-0.604599114862476, -0.7965299180241195, -1.7914235204788822]","[-0.9763258189854975, -0.8688974843951774, -2.2846921711070203]","[3.3364967184387386, -2.532538850158461, 1.8624834832730277]","[-0.9906158130456943, -0.13654991017484244, 0.0058548586652112725, 0.00039192482814585174]","[[0.9994410452658778, -0.003908672234793064, -0.033201194544936766], [-0.005435638502320608, 0.9609256006437052, -0.27675339900641993], [0.03298561613676286, 0.2767791760752524, 0.9603672406007937]]","[-1.3270077067404653, 4.17647465800912, -0.5698702878007744]",[17.977638429525907],"[0.990364794605133, 0.1063462287840898, 0.08870204749685784, -0.0]",[0.5],"[10.0, 0.0, 0.0]","[85.98375911366756, 48.057699401969174, 78.26092966783851, 46.36934347092166]"
2.4799999999999693,"[1.0353676623863137, 0.4269266000778723, -0.2828198752716035]","[-0.5877852522925769, -0.809016994374872, -1.782013048376794]","[-0.9773711842405008, -0.8930546917140111, -2.24778320469602]","[3.38880246154319, -2.4621091073210435, 1.9016709583748526]","[-0.9910689131860292, -0.13326782387603767, -0.004683899656350158, 0.00039688741216484984]","[[0.9999311340498791, -0.0008224669850690004, -0.011706865753969], [-0.0023754547142149883, 0.9627079368523432, -0.27053241124938376], [0.011492796553654575, 0.2705415899072885, 0.9626396853225059]]","[-1.342241265943689, 4.0474470138669725, -0.5520587027285894]",[17.859011574450452],"[0.9900511300503247, 0.10263624269884428, 0.09625259254035094, -0.0]",[0.5],"[10.0, 0.0, 0.0]","[85.65243282211242, 48.108965438944956, 77.75643257586479, 46.49878453866684]"
2.4849999999999692,"[1.0304808064651112, 0.42246132661930225, -0.2940587912950836]","[-0.5707135676845381, -0.8211492091336301, -1.7724071584624894]","[-0.9765568204003374, -0.9164926152644353, -2.2112621171916866]","[3.439621763887041, -2.3905994020556878, 1.940649893826208]","[-0.9914108870124528, -0.12993223467499534, -0.014896547258117425, 0.0004004813730923834]","[[0.999955807128783, 0.0020351117813738793, 0.009178350040296731], [0.00046174067644814585, 0.9644790591994553, -0.2641589127046105], [-0.009389919327268738, 0.2641514767813567, 0.9644354964067097]]","[-1.3567331136763892, 3.9165632886766493, -0.534597631309663]",[17.74532103456457],"[0.9897068852353037, 0.0989021101309164, 0.10343429764582673, -0.0]",[0.5],"[10.0, 0.0, 0.0]","[85.28412989506639, 48.230235018490674, 77.23047041197745, 46.70371604713958]"
2.489999999999969,"[1.0255980223631096, 0.4178788635429801, -0.305115101881042]","[-0.5533915492434517, -0.832921240710028, -1.7626069041300454]","[-0.9739613789495078, -0.9392119456076985, -2.1751477023587733]","[3.488932334444693, -2.318041100882536, 1.979416015147572]","[-0.9916510779702629, -0.12654663997492652, -0.02477751564646452, 0.00040272802371702003]","[[0.9995558649889131, 0.004665166535036713, 0.02943312738168303], [0.0030770001617187737, 0.9662349080140636, -0.2576443956406952], [-0.029641269140689444, 0.2576205324818941, 0.9657914145442974]]","[-1.370457034323468, 3.7841520552057446, -0.5175289252007207]",[17.63619215296042],"[0.989339123264386, 0.09514699882871622, 0.1102503868126743, -0.0]",[0.5],"[10.0, 0.0, 0.0]","[84.8804598786577, 48.41569350797018, 76.68494072830319, 46.9770174807524]"
2.494999999999969,"[1.0207282154683621, 0.4131828038149416, -0.31599084039283587]","[-0.5358267949791052, -0.8443279255019461, -1.7526133600877891]","[-0.9696627617149455, -0.9612137301031943, -2.139456352556568]","[3.5367125439701654, -2.2444660302705617, 2.0179650711968837]","[-0.9917986867329003, -0.12311451947420259, -0.03432225445127129, 0.0004036569243498571]","[[0.9987718250570564, 0.007069754061668144, 0.04903937244403294], [0.005472291346276878, 0.9679715714423907, -0.2510001810891192], [-0.04924322795693347, 0.2509602666894835, 0.9667440452588912]]","[-1.3833926811616615, 3.650540037772542, -0.5008907457036109]",[17.531289738539225],"[0.9889543850953367, 0.09137391148749659, 0.1167048949281037, -0.0]",[0.5],"[10.0, 0.0, 0.0]","[84.44320552264428, 48.65930776004784, 76.12184170530502, 47.31143374814504]"
2.499999999999969,"[1.0158799016597875, 0.40837673516442563, -0.3266881221556187]","[-0.5180270093732414, -0.8553642601604393, -1.7424276222404427]","[-0.9637380107814001, -0.9824994002625579, -2.1042020517371505]","[3.582941434484406, -2.1699064626774214, 2.0562928346357365]","[-0.9918627190343664, -0.11963931496332618, -0.043527212749298765, 0.0004033052649410551]","[[0.9976436398209394, 0.009251828543000813, 0.06798214172441909], [0.007650442913157493, 0.9696853043114474, -0.24423734629586955], [-0.06818092583751416, 0.24418192863319535, 0.9673295958880369]]","[-1.395525043182242, 3.5160500992017125, -0.4847175052958976]",[17.430315618953742],"[0.9885586820076708, 0.08758568882069336, 0.12280260315262706, -0.0]",[0.5],"[10.0, 0.0, 0.0]","[83.97430350146853, 48.95493503087477, 75.54326086983839, 47.699706955822755]"
2.504999999999969,"[1.0110612116058806, 0.40346423816311283, -0.33720913241430445]","[-0.5000000000001137, -0.866025403784373, -1.732050807568943]","[-0.9562631920456641, -1.003070789248024, -2.0693963868121634]","[3.6275987284681603, -2.0943951023936713, 2.0943951023929572]","[-0.9918519379112252, -0.11612441278718505, -0.05238981427587511, 0.00040171721116511854]","[[0.9962104381902812, 0.011215178744548747, 0.08624953684777635], [0.009615084917807505, 0.9713725433199387, -0.23736666199400738], [-0.08644254151025095, 0.23729644297772737, 0.9675836321307667]]","[-1.4068439266492487, 3.3809994337127036, -0.4690398348920457]",[17.33300608657966],"[0.9881574936751297, 0.0837850141322619, 0.1285489754939447, -0.0]",[0.5],"[10.0, 0.0, 0.0]","[83.47582673787329, 49.296421153045834, 74.95136419493213, 48.134689194264006]"
2.5099999999999687,"[1.0062798956456522, 0.3984488842168727, -0.34755611434836525]","[-0.4817536741018299, -0.8763066800438005, -1.721484054007954]","[-0.9473132757589056, -1.0229301402860642, -2.0350485773082245]","[3.670664837756353, -2.0179650711976, 2.132267696125516]","[-0.991774820697454, -0.11257312890115874, -0.06090842736631431, 0.0003989432268065518]","[[0.9945102919668432, 0.012964360826404198, 0.1038325792821657], [0.011370584848858533, 0.9730299187562275, -0.2303985395037139], [-0.10401917598317793, 0.23031435594337643, 0.9675408562299416]]","[-1.4173434574304054, 3.245697953516949, -0.453884575120681]",[17.239129276442444],"[0.9877557713550646, 0.0799744190815335, 0.1339500968545093, -0.0]",[0.5],"[10.0, 0.0, 0.0]","[82.94996800186227, 49.677686153803535, 74.34838525181584, 48.609435234162476]"
2.5149999999999686,"[1.0015433292668576, 0.3933342335154424, -0.3577313572349064]","[-0.4632960351199788, -0.8862035792311536, -1.7107285203210816]","[-0.9369620171129402, -1.0420801068609378, -2.001165522759594]","[3.712120872130096, -1.9406498938269388, 2.169906462676719]","[-0.99163952100586, -0.10898869641424691, -0.06908233042593463, 0.00039503938293005564]","[[0.9925800086401285, 0.014504628184619, 0.12072506868578951], [0.012921980795680871, 0.9746542629874099, -0.22334298747170267], [-0.12090470983497166, 0.22324579145348977, 0.9672349082503311]]","[-1.4270216087264964, 3.110446856403637, -0.4392747901684299]",[17.148482512619655],"[0.9873579456978931, 0.07615629035798194, 0.13901261275922736, -0.0]",[0.5],"[10.0, 0.0, 0.0]","[82.39902446481301, 50.092796544053996, 73.73661411822307, 49.117275501019776]"
2.5199999999999685,"[0.996858519181293, 0.3881238329811377, -0.3677371848487044]","[-0.44463517918504536, -0.8957117602393543, -1.6997853859737972]","[-0.9252818395916454, -1.0605237456171748, -1.9677518668889202]","[3.751948647602583, -1.8624834832737596, 2.207307274531669]","[-0.9914538358296816, -0.10537425548389517, -0.07691167367717648, 0.0003900666626073852]","[[0.9904549511336161, 0.015841859605696187, 0.13692342845232905], [0.014274912947827343, 0.9762426159956185, -0.21620957789691947], [-0.13709564776184038, 0.21610041693218812, 0.9666981913536905]]","[-1.4358797575262794, 2.975537361658291, -0.42522980296756846]",[17.060889656822052],"[0.9869679386775939, 0.0723328770108606, 0.1437436709070454, -0.0]",[0.5],"[10.0, 0.0, 0.0]","[81.82538290799451, 50.53602435982425, 73.11838579035003, 49.65187076132098]"
2.5249999999999684,"[0.9922321099833348, 0.3828212142530518, -0.377575944183149]","[-0.42577929156519295, -0.904827052465963, -1.6886558510041014]","[-0.9123437234476071, -1.0782645029368993, -1.9348100773033945]","[3.790130694395167, -1.783500125909169, 2.2444660302698716]","[-0.9912251778078648, -0.10173284540523103, -0.0843974378769168, 0.0003840902684395331]","[[0.9881688846003487, 0.016982486881248288, 0.15242654180631207], [0.015435554525762792, 0.9777922282584272, -0.20900742095414307], [-0.15259095374295742, 0.20888741823467585, 0.9659617214667808]]","[-1.4439222719458829, 2.8412496021515583, -0.4117652506824592]",[16.976198489733942],"[0.9865891791479428, 0.06850629820704617, 0.1481508646419444, -0.0]",[0.5],"[10.0, 0.0, 0.0]","[81.2315053141686, 51.00189367947869, 72.49606789708305, 50.207250618778296]"
2.5299999999999683,"[0.9876703913660967, 0.37742989173836733, -0.38724999456966597]","[-0.4067366430759212, -0.913545457642547, -1.6773411358909203]","[-0.8982171012900325, -1.095306196169643, -1.902340539182685]","[3.826650264600201, -1.7037344664441172, 2.281378655015025]","[-0.9909605526174693, -0.09806739872150624, -0.09154139063901688, 0.00037717893878361116]","[[0.9857538499089555, 0.017933422889516427, 0.1672355815403485], [0.01641054311100344, 0.9793005612808423, -0.2017451480205398], [-0.16739187992395177, 0.20161548308226077, 0.9650550012911349]]","[-1.451156130583364, 2.7078516612360577, -0.39889315957260574]",[16.894278152363448],"[0.9862246215377234, 0.06467855121890718, 0.15224217840335, -0.0]",[0.5],"[10.0, 0.0, 0.0]","[80.61991460799278, 51.48521576672846, 71.87204757237018, 50.77783823846554]"
2.534999999999968,"[0.9831793058596465, 0.3719533607575191, -0.3967616972655794]","[-0.3875155864522263, -0.9218631515884487, -1.665842481420273]","[-0.8829697623949815, -1.1116529904816834, -1.8703416612529993]","[3.8614913395272055, -1.6232214927331392, 2.318041100881852]","[-0.9906665413866894, -0.09438073717212793, -0.09834604093841393, 0.00036940427747847107]","[[0.9832400630718463, 0.018701991009860617, 0.18135383619526554], [0.017206913211409904, 0.9807652860880907, -0.1944309022307951], [-0.18150179202478176, 0.1942927922924911, 0.9640059182157442]]","[-1.4575905741360387, 2.5755987440825248, -0.3866220383762272]",[16.815016671204106],"[0.9858767672106266, 0.060851519471985305, 0.15602593519115499, -0.0]",[0.5],"[10.0, 0.0, 0.0]","[79.9931803538027, 51.981114224466985, 71.248717403057, 51.35846376684506]"
2.539999999999968,"[0.9787644570476716, 0.3663950958051107, -0.4061134055718444]","[-0.3681245526848019, -0.9297764858882024, -1.6541611485491985]","[-0.8666677669833833, -1.1273093722620315, -1.8388099922234649]","[3.894638636729214, -1.5419965204274697, 2.3544493474200214]","[-0.9903492879617244, -0.09067556928915813, -0.10481459231525925, 0.00036084010095861866]","[[0.9806558395444394, 0.019295856599341653, 0.19478653517501873], [0.017832030767569472, 0.9821842799826511, -0.18707233583206775], [-0.19492599376711053, 0.18692701803928488, 0.9628406653651711]]","[-1.4632367887884072, 2.444732474179622, -0.37495698936962313]",[16.738318587525118],"[0.9855476880313303, 0.0570269805092988, 0.15951074606461957, -0.0]",[0.5],"[10.0, 0.0, 0.0]","[79.35390426577197, 52.48504162442487, 70.62846043339948, 51.944368778472274]"
2.544999999999968,"[0.9744311182127546, 0.36075854894380055, -0.4153074555329617]","[-0.34857204732194136, -0.9372819894918446, -1.642298418267485]","[-0.8493753713646636, -1.1422801199761874, -1.8077403458005918]","[3.9260776167061393, -1.4600951774844861, 2.3905994020550105]","[-0.9900144908098327, -0.08695448945196885, -0.11095089524195718, 0.0003515618059381853]","[[0.9780275420644151, 0.019722961130099116, 0.20754067497167733], [0.0182935301818895, 0.9835556218570173, -0.1796766135782295], [-0.20767155249798447, 0.1795253283459376, 0.9615836847437462]]","[-1.4681076202787124, 2.315480306829634, -0.3638998362191951]",[16.66410270765446],"[0.9852390516978535, 0.053206613754745245, 0.1627054616854258, -0.0]",[0.5],"[10.0, 0.0, 0.0]","[78.70470543409118, 52.992789043054074, 70.01363427195581, 52.53120382837785]"
2.549999999999968,"[0.9701842413559313, 0.3550471483439196, -0.4243461572619647]","[-0.3288666467387099, -0.9443763702374369, -1.6302555914571861]","[-0.831154964520799, -1.1565702732998804, -1.7771259323870325]","[3.9557944892823014, -1.3775533885400542, 2.4264873005259613]","[-0.9896673992988197, -0.08321997821225369, -0.11675939906336023, 0.0003416457603140156]","[[0.9753795504986097, 0.01999145946459469, 0.21962484836103036], [0.01859925433541838, 0.9848775863368882, -0.17225042139104327], [-0.219747127870415, 0.17209439700263637, 0.9602576312183114]]","[-1.4722173170834458, 2.188055052532283, -0.35344926766230783]",[16.59229998776189],"[0.9849521484213388, 0.04939200798214105, 0.1656191259114751, -0.0]",[0.5],"[10.0, 0.0, 0.0]","[78.04820521983918, 53.50048982348887, 69.40655440997355, 53.11502088209984]"
2.5549999999999677,"[0.9660284665333273, 0.3492642969774202, -0.43323178692389985]","[-0.3090169943750745, -0.9510565162951122, -1.6180339887499735]","[-0.8120670164122443, -1.1701851012963238, -1.7469584956050106]","[3.983776219655234, -1.2944073591508434, 2.4621091073203822]","[-0.9893128140593951, -0.07947440370723403, -0.1222451038714413, 0.0003311687195521483]","[[0.972734252017075, 0.020109660634440224, 0.23104907812399827], [0.018757197950074467, 0.9861486370090531, -0.1647999795213847], [-0.23116280513491683, 0.16464041810671748, 0.9588833559134301]]","[-1.4755813008135499, 2.0626545041077957, -0.3436009959393074]",[16.522851563433296],"[0.9846879185576597, 0.04558466841862012, 0.16826093144799853, -0.0]",[0.5],"[10.0, 0.0, 0.0]","[77.38701181952835, 54.00461872964, 68.80947692077704, 53.69226207595227]"
2.5599999999999676,"[0.961968131451266, 0.34341337147093853, -0.4419665794019249]","[-0.2890317969446008, -0.9573194975320283, -1.6056349503823095]","[-0.7921700380267568, -1.1831300703249445, -1.7172284518553744]","[4.0100105341131895, -1.2106935599133528, 2.497460916105735]","[-0.9889550911106975, -0.07572002398709593, -0.12741351263084225, 0.0003202072705552938]","[[0.9701120498134795, 0.02008597238836054, 0.24182465655905155], [0.018775454556886208, 0.9873674189653177, -0.15733105946363354], [-0.24192993430510312, 0.15716912444555106, 0.9574799074696804]]","[-1.478215961680827, 1.9394611622355307, -0.33434792876220737]",[16.45570693129785],"[0.9844469808204076, 0.04178602343130523, 0.17064017756490482, -0.0]",[0.5],"[10.0, 0.0, 0.0]","[76.72370454640004, 54.501987486910494, 68.22458076529776, 54.25974595729855]"
2.5649999999999675,"[0.9580072812611322, 0.3374977211193138, -0.4505527216612018]","[-0.26891982061539693, -0.9631625667976215, -1.593059836048475]","[-0.7715205529665589, -1.195410812289788, -1.6879250312231668]","[4.034485925418794, -1.1264487104666878, 2.53253885015781]","[-0.9885981494102384, -0.07195899009292575, -0.13227058383093943, 0.00030883730482965437]","[[0.9675313885327484, 0.019928849686227688, 0.25196399178072265], [0.018662167244522413, 0.9885327508693952, -0.14984900390834807], [-0.25206097618955176, 0.14968580897590253, 0.9560645495329279]]","[-1.4801384767575587, 1.8186420547509032, -0.32568035345637353]",[16.390822287153313],"[0.9842296607316585, 0.037997430764209875, 0.17276622989277624, -0.0]",[0.5],"[10.0, 0.0, 0.0]","[76.06081791856235, 54.98973753295024, 67.65394997776865, 54.81465208477966]"
2.5699999999999674,"[0.9541496784962994, 0.33152066705786487, -0.45899234681731765]","[-0.2486898871649863, -0.9685831611285973, -1.5803100247514639]","[-0.750173080179106, -1.207033093754223, -1.6590364181631632]","[4.057191657856507, -1.0417097633861274, 2.56733906278585]","[-0.9882454814769707, -0.06819334973318969, -0.13682268490344462, 0.0002971335226481412]","[[0.9650087945450834, 0.01964674723899903, 0.2614804615522399], [0.018425483286905266, 0.9896436167286509, -0.14235874905982934], [-0.2615693560344742, 0.14219534869735498, 0.9546527927956574]]","[-1.4813666487027632, 1.7003486455424532, -0.3175861317604197]",[16.328159022457594],"[0.9840360189951917, 0.03422018330819261, 0.1746484823136135, -0.0]",[0.5],"[10.0, 0.0, 0.0]","[75.40082568281909, 55.46533064308008, 67.09955604597076, 55.35450463958785]"
2.5749999999999673,"[0.9503988130954039, 0.32548550158909373, -0.46728752890813346]","[-0.2283508701107892, -0.973578902873129, -1.5673869146517647]","[-0.7281801272814388, -1.2180027863672624, -1.630549890537803]","[4.078117771941644, -0.9565138879745231, 2.601857737754371]","[-0.9879001667295573, -0.06442505141967331, -0.14107654661191588, 0.00028516896981664955]","[[0.9625589292149651, 0.019248076128413946, 0.2703882751782981], [0.018073512683804503, 0.9906991575276735, -0.13486484869389406], [-0.27046932529920775, 0.13470223026851993, 0.9532584398959595]]","[-1.4819187626526715, 1.584716829222835, -0.31005090362631765]",[16.267682378730917],"[0.9838658795062534, 0.030455514400432093, 0.1762963209655591, -0.0]",[0.5],"[10.0, 0.0, 0.0]","[74.74612493663855, 55.92653795533487, 66.56324083041177, 55.87715551252076]"
2.579999999999967,"[0.9467579124589967, 0.3193954876572574, -0.4754402783608225]","[-0.2079116908178947, -0.9781476007337768, -1.5542919229140288]","[-0.7055921938062986, -1.2283258389675182, -1.60245195572973]","[4.097255088788954, -0.8708984539585739, 2.6360910897016745]","[-0.9875648871806594, -0.06065594893735727, -0.14503921859063962, 0.0002730146085670297]","[[0.9601946533494291, 0.018741164484821167, 0.27870234378799624], [0.01761429059350931, 0.9916986628564621, -0.12737149938503634], [-0.27877583189017113, 0.1272105767711859, 0.9518936414912568]]","[-1.4818134590576968, 1.4718670079200424, -0.3030582982350644]",[16.209360257352174],"[0.983718856742216, 0.026704602661354108, 0.17771909038279113, -0.0]",[0.5],"[10.0, 0.0, 0.0]","[74.0990205384569, 56.37142780218112, 66.04670038488472, 56.38076718532895]"
2.584999999999967,"[0.9432299514899651, 0.3132538584624198, -0.48345253813947114]","[-0.1873813145858601, -0.9822872507286629, -1.5410264855516664]","[-0.682457783607752, -1.238008251654985, -1.5747284827067967]","[4.1145952141387765, -0.784901015097248, 2.6700353645549493]","[-0.9872419451316087, -0.056887806036590646, -0.1487180261848386, 0.000260738924005596]","[[0.9579271010672804, 0.01813422215571242, 0.28643815916815935], [0.01705574359127974, 0.9926415626430646, -0.11988256638929498], [-0.28650439900878494, 0.1197241750873334, 0.9505689618582508]]","[-1.4810696203814409, 1.3619042465644393, -0.29659015034055664]",[16.153162180437757],"[0.983594382309253, 0.022968576386271058, 0.1789260617922028, -0.0]",[0.5],"[10.0, 0.0, 0.0]","[73.46171001753855, 56.798352660219734, 65.55147004564347, 56.86379561440873]"
2.589999999999967,"[0.9398176625719263, 0.3070638172041449, -0.49132618055300514]","[-0.16676874671623954, -0.9859960370704817, -1.5275920572693742]","[-0.6588234256023842, -1.2470560520495961, -1.5473648290746596]","[4.130130542039033, -0.6985592927094867, 2.703686839941934]","[-0.9869332825196615, -0.053122301249814104, -0.15212052872170304, 0.0002484075674248084]","[[0.9557657614057984, 0.017435309260509034, 0.29361168116303715], [0.016405659650481803, 0.9935274190791136, -0.11240160972792221], [-0.2936710126243772, 0.11224650341541154, 0.9492934524240579]]","[-1.4797062697467365, 1.2549185029542798, -0.2906267199813116]",[16.09905839696078],"[0.9834917304510606, 0.019248517516302105, 0.17992640358714124, -0.0]",[0.5],"[10.0, 0.0, 0.0]","[72.83626920838694, 57.20593545394611, 65.07891114712216, 57.324973244721996]"
2.594999999999967,"[0.9365235454439144, 0.3008285369438969, -0.49906300469837844]","[-0.14608302856254712, -0.9892723329629683, -1.5139901113036023]","[-0.6347337019861999, -1.255475273889701, -1.520345962307382]","[4.143854258181462, -0.6119111591283279, 2.7370418255991438]","[-0.9866405015816279, -0.04936103274870753, -0.15525447932196365, 0.0002360830376283017]","[[0.95371856607022, 0.016652308497913194, 0.3002392335366147], [0.015671661714228034, 0.9943559188072089, -0.10493191007594496], [-0.30029201746313255, 0.10478075851396443, 0.9480747317027071]]","[-1.4777424798088599, 1.1509849286911271, -0.2851469135604288]",[16.047019126996585],"[0.9834100423563366, 0.015545465218542094, 0.18072915399527387, -0.0]",[0.5],"[10.0, 0.0, 0.0]","[72.22463884073954, 57.59305539255067, 64.63019969831237, 57.763292226362715]"
2.599999999999967,"[0.9333498769339834, 0.29455116057444836, -0.5066647345099153]","[-0.12533323356444143, -0.9921147013144606, -1.5002221392610104]","[-0.6102312830540431, -1.263271938063847, -1.4936565744968886]","[4.155760342890588, -0.5249946210889371, 2.770096663776512]","[-0.9863648865125052, -0.04560552317075622, -0.15812778634424704, 0.00022382440122036744]","[[0.9517919818305307, 0.015792901049710976, 0.3063374080969299], [0.014861184703068969, 0.9951268654215608, -0.09747649411771139], [-0.30638402130713704, 0.09732988232137649, 0.9469190701928941]]","[-1.475197290346515, 1.050164236811673, -0.28012850429097286]",[15.997013935956474],"[0.9833483491318079, 0.011860419109102793, 0.18134319595260373, -0.0]",[0.5],"[10.0, 0.0, 0.0]","[71.62861231427271, 57.95883347683425, 64.20631731592958, 58.17798787014597]"
2.6049999999999667,"[0.9302987205187132, 0.2882348008841291, -0.5141330173823998]","[-0.10452846326779228, -0.9945218953682587, -1.486289650954882]","[-0.5853569677543513, -1.2704520361158729, -1.4672811901053562]","[4.165843573764158, -0.4378478030575023, 2.8028477296385463]","[-0.9861074258153438, -0.041857224356656, -0.16074847653892277, 0.00021168705256928772]","[[0.9499911061770112, 0.014864545908342809, 0.31192297680600173], [0.01398145578790898, 0.9958401723179182, -0.09003815908752237], [-0.3119638073216659, 0.08989658765914317, 0.9458314788843797]]","[-1.4720896332778506, 0.9525031316336109, -0.2755483500374842]",[15.94901122988583],"[0.9833055933367094, 0.008194342154738292, 0.18177723418897393, -0.0]",[0.5],"[10.0, 0.0, 0.0]","[71.0498248769682, 58.302617783784406, 63.808044659488104, 58.56852235739517]"
2.6099999999999666,"[0.9273719356799415, 0.28188254070354973, -0.5214694233329266]","[-0.08367784333245411, -0.9964928592494927, -1.4721941742395628]","[-0.5601497291341907, -1.277021516216502, -1.4412042663389535]","[4.174099527963858, -0.35050893050863396, 2.8352914316618048]","[-0.9858688350584356, -0.03811752195156107, -0.16312465997424394, 0.00019972251387197017]","[[0.9483197649580145, 0.013874462443935762, 0.3170128115421651], [0.013039477745985613, 0.9964958559154968, -0.08261949626664176], [-0.31704825407197623, 0.08248338278182767, 0.944815800119144]]","[-1.4684382640241875, 0.8580347960011628, -0.2713826066535908]",[15.902977862336536],"[0.98328064900241, 0.004548163289469376, 0.18203977452219605, -0.0]",[0.5],"[10.0, 0.0, 0.0]","[70.48974440819774, 58.623968616336, 63.435957550970755, 58.93456870857526]"
2.6149999999999665,"[0.9245711870342705, 0.2754974331224672, -0.5286754446646214]","[-0.0627905195294535, -0.9980267284282628, -1.4579372548429193]","[-0.5346467638646546, -1.2829862715543476, -1.415410285885506]","[4.1805245841553145, -0.2630163131584234, 2.8674242120287485]","[-0.9856495797775663, -0.03438773983380249, -0.16526449678499602, 0.00018797827543082062]","[[0.9467806108384096, 0.012829616018990164, 0.32162381114160915], [0.012042015210646557, 0.9970940292623794, -0.07522291325772887], [-0.32165426285083615, 0.07509259458907061, 0.9438747996571192]]","[-1.4642616983511594, 0.7667794307891773, -0.2676069350184998]",[15.858878842964351],"[0.9832723400870607, 0.0009227797821533352, 0.18213910534860261, -0.0]",[0.5],"[10.0, 0.0, 0.0]","[69.94966398194768, 58.92264359301586, 63.090425890681175, 59.27599501248254]"
2.6199999999999664,"[0.9218979532149473, 0.2690825017646955, -0.5357524960940488]","[-0.04187565372934121, -0.9991228300988524, -1.4435204561968225]","[-0.5088835450819572, -1.2883521310653474, -1.3898838418718569]","[4.18511592409653, -0.17540832816049115, 2.8992425470179093]","[-0.9854498982840619, -0.03066914434429707, -0.1671761657823601, 0.0001764976759104954]","[[0.9453752215331402, 0.011736706454784862, 0.3257728353205047], [0.010995583622042063, 0.9976348960265816, -0.06785065490356658], [-0.32579869191262445, 0.06772639036318424, 0.9430102589030498]]","[-1.4595781540105262, 0.6787448412214049, -0.26419670010801216]",[15.81667713782873],"[0.9832794573394191, -0.0026809406104997854, 0.18208328130759427, 0.0]",[0.5],"[10.0, 0.0, 0.0]","[69.43069635332053, 59.19858274437881, 62.7716154040126, 59.5928489195591]"
