t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
1.2249999999999959,"[0.013744726160331844, 0.01586726811481585, 0.002059606490947143]","[0.38751558645208734, -0.9218631515885071, 0.0]","[-0.05561205989048776, -1.136219813347436, -0.0025996379070630485]","[3.8614913395274497, 1.6232214927325572, 0.0]","[0.9734356867077121, -0.054041872823859444, 0.2224914375182902, 7.5246195845457465e-06]","[[0.9000356639794626, -0.02224956490643191, 0.4352479298359989], [-0.022219273343641845, 0.9950545421876735, 0.09681302579591322], [-0.43524947726232677, -0.09680606867936589, 0.8950902064092296]]","[-1.671692506557427, -0.4550360671608254, -0.40745339745586096]",[10.9476867914644],"[0.9729203884167996, -0.09263626355884723, 0.21176505962211895, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[53.89411787738995, 51.98313794736609, 50.56009761749452, 52.76874783180787]"
1.2299999999999958,"[0.013466665860879405, 0.010186169048078671, 0.002046608301411828]","[0.40673664307578433, -0.913545457642608, 0.0]","[-0.03190282179435652, -1.1304607835782248, -0.0026530717983885136]","[3.8266502646004565, 1.7037344664435436, 0.0]","[0.9734533089393231, -0.05833613689414465, 0.2213267954733062, 7.271028586216912e-06]","[[0.9009951203488497, -0.0240623574079872, 0.4331613972453362], [-0.024033058475057212, 0.9941589518501397, 0.10521592349338517], [-0.4331630238234747, -0.10520922683967258, 0.8951540724254691]]","[-1.6627452282167787, -0.4896916567602133, -0.4074952281350128]",[10.94706880479595],"[0.9729481493508036, -0.0967194349142399, 0.2098028826892431, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[53.89634787536116, 51.93514844871174, 50.57924889031141, 52.78951058492785]"
1.2349999999999957,"[0.013307151751907623, 0.004533865130187547, 0.0020333429424198852]","[0.42577929156505656, -0.9048270524660271, 0.0]","[-0.008318712426649891, -1.1242444213586777, -0.0027057548998634844]","[3.790130694395436, 1.7835001259085976, 0.0]","[0.9734721305758525, -0.06260749382178238, 0.220073425611089, 7.018994965653001e-06]","[[0.902028899105299, -0.02583685649181958, 0.43090175449341556], [-0.025808544464473, 0.9931937901587997, 0.11357822952759845], [-0.43090345114829137, -0.11357179243377132, 0.89522268947557]]","[-1.6530833260300468, -0.524163122703777, -0.40752720770727835]",[10.946397466138425],"[0.9729769222292719, -0.10076323926578881, 0.2077562957455656, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[53.89767388041189, 51.88725568127628, 50.598859574931105, 52.81009679977359]"
1.2399999999999956,"[0.013265558189774374, -0.0010873569766058416, 0.0020198141679205676]","[0.4446351791849112, -0.895711760239421, 0.0]","[0.015130741320131178, -1.1175732308352995, -0.0027576669703689755]","[3.7519486476028625, 1.8624834832731976, 0.0]","[0.9734921308654111, -0.06685411276058655, 0.21873179628097605, 6.768604569895495e-06]","[[0.9031353745810685, -0.027570156860536914, 0.4284698141421386], [-0.027542825676602056, 0.9921606033361785, 0.12189639018994293], [-0.4284715719088744, -0.12189021141287719, 0.895295978114312]]","[-1.6427103263017464, -0.558436045303345, -0.40754943323475085]",[10.945673638050993],"[0.9730066840929046, -0.10476592827436552, 0.2056260999565495, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[53.898096734268144, 51.83947918146273, 50.61892536967617, 52.83049875865561]"
1.2449999999999954,"[0.01334121189637503, -0.006675223130782339, 0.0020060258330687228]","[0.46329603511984524, -0.8862035792312233, 0.0]","[0.038436066566903994, -1.1104499153280538, -0.002808788356073269]","[3.712120872130388, 1.9406498938263794, 0.0]","[0.9735132887826137, -0.07107417179348545, 0.21730241283754778, 6.519941327958287e-06]","[[0.9043128024997674, -0.029259418712359504, 0.4258664598810665], [-0.02923306197921657, 0.9910610551223619, 0.1301668663949115], [-0.42586826991727905, -0.13016094435876793, 0.895373857805385]]","[-1.6316300388400464, -0.5924960567167015, -0.40756200462745856]",[10.944898198032027],"[0.9730374117930403, -0.10872576910123209, 0.2034131322811951, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[53.8976175956445, 51.79183851040594, 50.63944182505138, 52.85070870768875]"
1.2499999999999953,"[0.01353339222920955, -0.012227472707422608, 0.0019919818912883564]","[0.4817536741016986, -0.8763066800438728, 0.0]","[0.06158784856967642, -1.1028773761723787, -0.0028590999882787574]","[3.670664837756656, 2.0179650711970503, 0.0]","[0.9735355830381957, -0.07526585866258215, 0.21578581751105191, 6.273087282959783e-06]","[[0.9055593226649408, -0.03090187254135924, 0.42309264636489674], [-0.030876483543259836, 0.9898969241227211, 0.13838613505831723], [-0.42309449996261683, -0.13838046786238875, 0.8954562469577003]]","[-1.6198465568716376, -0.6263288463409589, -0.4075650245758902]",[10.944072037973996],"[0.9730690820014095, -0.1126410451359171, 0.20111826521632095, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[53.89623793977484, 51.744353249464965, 50.66040433926925, 52.870718861100265]"
1.2549999999999952,"[0.013841331472057933, -0.017741859588284503, 0.0019776863913469624]","[0.4999999999999832, -0.8660254037844484, 0.0]","[0.08457673481740488, -1.094858711476559, -0.0029085833812664942]","[3.627598728468476, 2.0943951023931247, 0.0]","[0.9735589920886392, -0.0794273714990807, 0.21418258926383782, 6.028122624313025e-06]","[[0.9068729618434709, -0.0324948238317241, 0.42014939902538967], [-0.032470395536982236, 0.9886701009608653, 0.14655069047843006], [-0.42015128762259296, -0.14654527590535937, 0.8955430629617426]]","[-1.6073642568629645, -0.659920166249601, -0.4075585984847158]",[10.943196063617002],"[0.9731016712199245, -0.11651005672172561, 0.19874240652585987, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[53.89395955804564, 51.69704299535987, 50.6818081539899, 52.890521405548824]"
1.2599999999999951,"[0.014264215146144957, -0.0232161531456673, 0.00196314347444063]","[0.5180270093731124, -0.8553642601605174, 0.0]","[0.10739343910431023, -1.086397214794924, -0.002957220630142317]","[3.582941434484733, 2.169906462676881, 0.0]","[0.973583494145815, -0.08355691955283197, 0.21249334363268815, 5.785125719715456e-06]","[[0.9082516368397999, -0.03403565763816035, 0.4170378138574036], [-0.034012182706215095, 0.9873825852408176, 0.15465704571961397], [-0.41703972904914416, -0.15465188124396567, 0.8956342222259704]]","[-1.5941877982447439, -0.6932558366715281, -0.4075428344076068]",[10.942271194001123],"[0.973135155790498, -0.12033112187856554, 0.19628649895509567, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[53.8907845577381, 51.64992735493972, 50.70364835028415, 52.9101085044508]"
1.264999999999995,"[0.014801182341666509, -0.02864813921964192, 0.0019483573712899185]","[0.5358267949789794, -0.844327925502026, 0.0]","[0.1300287455749321, -1.0774963737173682, -0.003004994408686317]","[3.5367125439704994, 2.2444660302700346, 0.0]","[0.9736090671866432, -0.08765272392124451, 0.21071873255693918, 5.544173146685746e-06]","[[0.9096931577566653, -0.03552184304468215, 0.4137590571787111], [-0.03549931383303306, 0.9860364823227478, 0.16270173399802887], [-0.41376099072784855, -0.1626968167951988, 0.8957296402132837]]","[-1.5803221230369116, -0.7263217515100749, -0.4075178429830663]",[10.941298360917923],"[0.9731695119048924, -0.1241025770227713, 0.19375151992978193, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[53.88671536185679, 51.60302593959739, 50.725919844831836, 52.929472302310785]"
1.269999999999995,"[0.01545132606954117, -0.03403562108822876, 0.0019333323992464868]","[0.5533915492433261, -0.8329212407101114, 0.0]","[0.15247351274021054, -1.0681598683757374, -0.0030518879672071634]","[3.488932334445042, 2.31804110088201, 0.0]","[0.9736356889627712, -0.09171301827729915, 0.20885944419228641, 5.305339723434253e-06]","[[0.9111952314377186, -0.03695093749418723, 0.41031436536327015], [-0.03692934606520456, 0.9846339999168966, 0.17068131006893958], [-0.410316309210783, -0.17067663702438537, 0.8958292314775665]]","[-1.5657724553708832, -0.7591038839003548, -0.40748373737116733]",[10.940278508361288],"[0.9732047156145966, -0.12782277768359088, 0.19113848124007776, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[53.88175470907653, 51.5563583593024, 50.74861738635145, 52.9486049290545]"
1.2749999999999948,"[0.016213693633242224, -0.039376420430107445, 0.001918072959410451]","[0.5707135676844144, -0.821149209133716, 0.0]","[0.17471867746289307, -1.0583915698676398, -0.003097885130401297]","[3.439621763887401, 2.3905994020551695, 0.0]","[0.9736633370102757, -0.09573604959639728, 0.2069162027101766, 5.068698538863121e-06]","[[0.9127554650870852, -0.038320590981381034, 0.40670504454763856], [-0.03829992910899381, 0.9831774445006424, 0.1785923516151586], [-0.4067069908225146, -0.17858791933393506, 0.8959329097003139]]","[-1.5505443009065567, -0.791588291802292, -0.4074406331911137]",[10.939212591978013],"[0.9732407428407281, -0.1314900992160094, 0.18844842870926665, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[53.87590565374191, 51.50994421629828, 50.77173555228861, 52.967498504360435]"
1.2799999999999947,"[0.017087287020556688, -0.04466837827944564, 0.0019025835337584446]","[0.587785252292455, -0.8090169943749606, 0.0]","[0.19675525891057544, -1.0481955385982924, -0.0031429702952164807]","[3.3888024615435612, 2.462109107320533, 0.0]","[0.9736919886593828, -0.09972007888176675, 0.20488976808269377, 4.834320981529902e-06]","[[0.9143713700606191, -0.03962855010178662, 0.40293247031022106], [-0.03960880927805202, 0.9816692175639692, 0.18643146063612756], [-0.40293441133891983, -0.18642726545271018, 0.8960405877273547]]","[-1.534643446140872, -0.8237611236277661, -0.40738864845951744]",[10.93810157851821],"[0.9732775693839598, -0.13510293750955826, 0.18568244184720212, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[53.86917156599359, 51.46380309840694, 50.79526874573764, 52.98614514199393]"
1.2849999999999946,"[0.018071063315109565, -0.049909355972437106, 0.0018868686822823622]","[0.6045991148623574, -0.7965299180242096, 0.0]","[0.2185743624746945, -1.0375760225410335, -0.003187128428718413]","[3.3364967184391157, 2.5325388501579646, 0.0]","[0.973721621044215, -0.1036633818881413, 0.20278093585285203, 4.602276767410149e-06]","[[0.9160403658232987, -0.04087266194976688, 0.3989980873230564], [-0.04085383339132559, 0.9801118116888872, 0.19419526483712543], [-0.39900001563853493, -0.19419130282550648, 0.8961521776056685]]","[-1.518075957605636, -0.8556086238988243, -0.4073279035293158]",[10.93694644528599],"[0.9733151709344638, -0.13865970969277522, 0.18284163348846683, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[53.861556131920224, 51.41795457201805, 50.819211192632764, 53.004536954136974]"
1.2899999999999945,"[0.019163935127483038, -0.055097236085142276, 0.00187093304013877]","[0.6211477802782929, -0.7836934573258537, 0.0]","[0.24016718365380352, -1.0265374554171742, -0.003230345065958282]","[3.2827274776017172, 2.6018577377545222, 0.0]","[0.9737522111125588, -0.10756424984342275, 0.20059053689021464, 4.372633966349319e-06]","[[0.917759784066921, -0.042050877858686685, 0.39490340897585596], [-0.04203295251310885, 0.9785078064686649, 0.20188041901807283], [-0.3949053173261523, -0.20187668600211303, 0.8962675906203097]]","[-1.5008481809514451, -0.8871171389351818, -0.40725852102921956]",[10.935748179590513],"[0.9733535230818771, -0.1421588548329508, 0.17992714941520613, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[53.853063353828325, 51.372418174684384, 50.84355693918229, 53.02266605572141]"
1.2949999999999944,"[0.020364771045752055, -0.06022992336222815, 0.0018547813148089786]","[0.6374239897486714, -0.7705132427758044, 0.0]","[0.2615250118994717, -1.0150844547958897, -0.0032726063078387566]","[3.2275183239974874, 2.6700353645550954, 0.0]","[0.9737837356356552, -0.111420990168028, 0.1983194371317643, 4.145459027064988e-06]","[[0.9195268729819511, -0.04316125697655695, 0.3906500169720188], [-0.04314422552858447, 0.9768598642730036, 0.2094836064613831], [-0.3906518983283885, -0.20948009802540335, 0.8963867373314344]]","[-1.4829667399155575, -0.9182731225678525, -0.4071806258036207]",[10.934507778197789],"[0.9733926013252792, -0.14559883463081602, 0.17694016796463852, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[53.843697550527295, 51.32721340741333, 50.868299849571855, 53.040524568758045]"
1.2999999999999943,"[0.021672396105249413, -0.0653053456362076, 0.0018384182832697849]","[0.6534206039900872, -0.7569950556517722, 0.0]","[0.2826392344231626, -1.0032218201148877, -0.0033138988189753424]","[3.170893474185872, 2.737041825599284, 0.0]","[0.9738161712180141, -0.11523192719161685, 0.19596853730795805, 3.920816800637601e-06]","[[0.9213388016771108, -0.04420196967072892, 0.38623956089636086], [-0.04418582254841972, 0.9751707258655828, 0.21700154031829363], [-0.38624140846095883, -0.21699825181789004, 0.8965095276114329]]","[-1.4644385351709026, -0.9490631418765351, -0.4070943448528633]",[10.933226246783377],"[0.9734323810831826, -0.14897813410980174, 0.17388189962123024, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[53.833463357691656, 51.28235972659503, 50.89343360392483, 53.05810462666797]"
1.3049999999999942,"[0.023085592277365227, -0.07032145473678204, 0.0018218487891749082]","[0.6691306063588407, -0.74314482547741, 0.0]","[0.3035013399624594, -0.9909545306226242, -0.003354209825549601]","[3.112877765697467, 2.8028477296386898, 0.0]","[0.9738494943072494, -0.11899540286688949, 0.19353877265390546, 3.698770562395574e-06]","[[0.9231926647400134, -0.04517130075544623, 0.38167375775430834], [-0.04515602813622685, 0.9734432058806662, 0.22443096499309353], [-0.38167556496741273, -0.22442789156615964, 0.8966358706821708]]","[-1.4452707430538587, -0.9794738829479406, -0.4069998072738006]",[10.931904599386288],"[0.9734728377035318, -0.15229526229950546, 0.17075358659354206, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[53.822365728258724, 51.23787653561096, 50.9189516965185, 53.07539837861748]"
1.309999999999994,"[0.024603098977177523, -0.07527622738989516, 0.0018050777400471603]","[0.6845471059286705, -0.7289686274214285, 0.0]","[0.3241029225050195, -0.9782877432428668, -0.003393527113150236]","[3.0534966461394597, 2.8674242120288866, 0.0]","[0.9738836812039355, -0.12270977748013698, 0.19103111260561773, 3.479382032150193e-06]","[[0.925085486931878, -0.04606765253631314, 0.37695439148231685], [-0.046053244352946145, 0.9716801881657315, 0.2317686575246455], [-0.37695615202908955, -0.2317657941025856, 0.8967656751523331]]","[-1.4254708141684787, -1.0094921566520345, -0.40689714420055845]",[10.930543857864308],"[0.9735139464737068, -0.15554875291299627, 0.16755650237576672, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[53.81040993285417, 51.193783176123176, 50.944847434268276, 53.092397993853254]"
1.314999999999994,"[0.02622361358970262, -0.0801676661061095, 0.001788110104481409]","[0.6996633405133473, -0.7144726796328211, 0.0]","[0.3444356849686541, -0.9652267903624436, -0.003431839024597911]","[2.992776162033446, 2.930742947390434, 0.0]","[0.9739187080714824, -0.12637343035822085, 0.18844656048128117, 3.262711392745506e-06]","[[0.9270142280091074, -0.046889547666000266, 0.37208331242929527], [-0.046875993612473126, 0.9698846209973384, 0.2390114289645848], [-0.37208502024607504, -0.23900877028370168, 0.8968988490548702]]","[-1.4050464718649631, -1.0391049044330916, -0.4067864887454352]",[10.929145051351028],"[0.9735556826305286, -0.1587371650175852, 0.1642919512939857, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[53.79760156023172, 51.150098919061485, 50.971113935472076, 53.10909566604322]"
1.3199999999999938,"[0.02794579201454589, -0.08499380005792172, 0.0017709509093584196]","[0.7144726796327854, -0.6996633405133837, 0.0]","[0.3644914428359466, -0.9517771775430439, -0.0034691344577494117]","[2.930742947390587, 2.992776162033296, 0.0]","[0.9739545509460291, -0.12998476057165415, 0.18578615314751903, 3.048817306888667e-06]","[[0.9289757876642593, -0.047635631805783764, 0.3670624368088258], [-0.04762292134312603, 0.9680595121777014, 0.24615612575155948], [-0.3670640860889497, -0.2461536663646003, 0.8970352998845416]]","[-1.384005710589986, -1.06829920411277, -0.40666797593985965]",[10.927709215714698],"[0.9735980213702624, -0.1618590836986767, 0.16096126803717303, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[53.783946517748326, 51.10684295529163, 50.997744128806595, 53.12548361762568]"
1.3249999999999937,"[0.029768249228725622, -0.08975268594563694, 0.0017536052370696726]","[0.7289686274213942, -0.684547105928707, 0.0]","[0.38426212774183605, -0.9379445811579719, -0.0035054028632764476]","[2.86742421202904, 3.053496646139316, 0.0]","[0.9739911857463529, -0.1335421876334484, 0.183050960670611, 2.837756932264221e-06]","[[0.9309670105787028, -0.04830467608779996, 0.3618937461219889], [-0.04829279844983577, 0.966207924019669, 0.25319963108086324], [-0.3618953313211395, -0.2531973653687069, 0.8971749346355529]]","[-1.362356794107055, -1.0970622757015922, -0.40654174267534904]",[10.926237393019267],"[0.9736409378586158, -0.1649131207163282, 0.15756581717300527, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[53.769451031815, 51.06403438601712, 51.024730752592205, 53.14155410416267]"
1.3299999999999936,"[0.031689559867434804, -0.0944424088514268, 0.0017360782227532903]","[0.7431448254773765, -0.669130606358878, 0.0]","[0.4037397910126125, -0.9237348459547863, -0.0035406342424144375]","[2.802847729638846, 3.112877765697326, 0.0]","[0.9740285882837927, -0.13704415219338786, 0.18024208595265048, 2.6295859349299856e-06]","[[0.9329846915790273, -0.048895579373194074, 0.35657928655061744], [-0.048884523572236806, 0.9643329682280402, 0.2601388662687939], [-0.3565808023916922, -0.2601367884522635, 0.8973176598392787]]","[-1.340108253584744, -1.12538148721578, -0.4064079276444023]",[10.924730630987737],"[0.9736844072407264, -0.16789791515412766, 0.1541069926485259, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[53.754121648355614, 51.02169221289155, 51.05206635430476, 53.15729941870775]"
1.3349999999999935,"[0.033708258822497866, -0.09906108308120072, 0.001718375051541218]","[0.7569950556517387, -0.6534206039901259, 0.0]","[0.4229166071547851, -0.9091539825447909, -0.003574819144676073]","[2.7370418255994466, 3.170893474185732, 0.0]","[0.9740667342721834, -0.140489116727385, 0.1773606643526269, 2.424358501012444e-06]","[[0.9350255808890454, -0.04940737030164941, 0.3511211683208223], [-0.049397125134145535, 0.9624378006853618, 0.2669707921110579], [-0.35112260979832255, -0.2669688962628415, 0.897463381602066]]","[-1.3172688855511703, -1.1532443604957399, -0.4062666712812758]",[10.923189982468145],"[0.9737284046511367, -0.17081213406000986, 0.15058621727574326, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[53.73796523322823, 50.979835327885844, 51.07974329034991, 53.172711896179365]"
1.3399999999999934,"[0.035822841858271795, -0.10360685299392468, 0.0017005009558178376]","[0.7705132427757718, -0.6374239897487108, 0.0]","[0.4417848772923046, -0.8942081648203716, -0.0036079486655252154]","[2.6700353645552606, 3.227518323997351, 0.0]","[0.9741055993377994, -0.14387556622156966, 0.17440786329243052, 2.222127346736581e-06]","[[0.9370863894690347, -0.049839209128101095, 0.3455215650366475], [-0.049829763180229955, 0.9605256161505633, 0.2736924102345238], [-0.34552292742058527, -0.27369069029118637, 0.8976120056431081]]","[-1.293847749712613, -1.1806385770230468, -0.40611811570258344]",[10.921616504902241],"[0.9737729052237528, -0.17365447307861293, 0.14700494220223095, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[53.72098897264123, 50.938482502880156, 51.10775372607929, 53.18778391775503]"
1.3449999999999933,"[0.03803176624473332, -0.10807789381802653, 0.0016824612124902115]","[0.7836934573258231, -0.6211477802783315, 0.0]","[0.46033703255063885, -0.8789037273012102, -0.003640014444005652]","[2.6018577377546843, 3.282727477601589, 0.0]","[0.9741451590293052, -0.1472020088507564, 0.17138488184778541, 2.02294372681792e-06]","[[0.9391637944336622, -0.05019038934276692, 0.3397827129837357], [-0.050181730996003336, 0.9585996428789698, 0.2803007644416199], [-0.3397839918230566, -0.2802992142156898, 0.8977634373323833]]","[-1.269854166634963, -1.207551983731968, -0.40596240464767996]",[10.920011259797256],"[0.9738178841017802, -0.17642365707479526, 0.1433646463668325, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[53.70320037350525, 50.89765237904523, 51.13608963606469, 53.20250791527247]"
1.3499999999999932,"[0.04033345140748651, -0.11247241245453259, 0.0016642611402701833]","[0.7965299180241793, -0.6045991148623974, 0.0]","[0.4785656373862201, -0.8632471624104324, -0.0036710086603202537]","[2.532538850158132, 3.3364967184389887, 0.0]","[0.9741853888277073, -0.1504669766509328, 0.16829295032412647, 1.826857441272019e-06]","[[0.9412544445398568, -0.05046033907096404, 0.33390691040289844], [-0.05045245650761016, 0.9566631371724192, 0.2867929420466498], [-0.33390810152842, -0.2867915552387634, 0.8979175817286451]]","[-1.2452977152862994, -1.233972598812004, -0.40579968341878314]",[10.9183753122008],"[0.9738633164476348, -0.17911844074791497, 0.1396668359405677, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[53.684607263744454, 50.8573634559911, 51.16474280461226, 53.21687637565187]"
1.354999999999993,"[0.04272627959441761, -0.11678864826658475, 0.001645906096968582]","[0.8090169943749306, -0.5877852522924963, 0.0]","[0.49646339285980307, -0.8472451176817811, -0.0037009240333550414]","[2.462109107320706, 3.3888024615434356, 0.0]","[0.9742262641563106, -0.15366902618540737, 0.16513332981744602, 1.633916840690914e-06]","[[0.9433549657357274, -0.05064862224952738, 0.32789651673351045], [-0.05064150345822035, 0.9547193778683805, 0.2931660752032943], [-0.32789761626037434, -0.2931648454143798, 0.8980743436174575]]","[-1.2201882304393459, -1.2598886174975625, -0.4056300988208004]",[10.91670973017925],"[0.973909177452826, -0.18173760923648444, 0.1359130437528593, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[53.66521779253717, 50.81763408072243, 51.19370482652006, 53.230881845332384]"
1.359999999999993,"[0.045208596558716625, -0.12102487385499365, 0.0016274014768018067]","[0.8211492091336875, -0.5707135676844556, 0.0]","[0.5140231398522933, -0.8309043928989374, -0.0037297538181439278]","[2.3905994020553423, 3.4396217638872817, 0.0]","[0.9742677603906679, -0.15680673920425064, 0.16190731176014445, 1.4441688300624984e-06]","[[0.9454619667614659, -0.05075493957700055, 0.3217539518266651], [-0.05074857235820195, 0.9527716607771178, 0.29941734222255245], [-0.32175495615630423, -0.2994162629660383, 0.8982336275492624]]","[-1.1945357999322286, -1.2852884178410875, -0.4054537991008205]",[10.91501558429967],"[0.9739554423478048, -0.1842799787127993, 0.13210482870320092, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[53.64504043050044, 50.778482436380926, 51.222967108073476, 53.24451693473253]"
1.3649999999999929,"[0.04777871225797809, -0.12517939581948834, 0.001608752707711087]","[0.8329212407100827, -0.5533915492433694, 0.0]","[0.5312378622216268, -0.8142319371681387, -0.0037574918032688394]","[2.3180411008821915, 3.4889323344449217, 0.0]","[0.9743098528685261, -0.15987872329666195, 0.15861621745193114, 1.257658871180116e-06]","[[0.9475720447930357, -0.05077912923513194, 0.315481695128049], [-0.05077350120660518, 0.9508232930760891, 0.3055439688803637], [-0.3154826009496694, -0.3055430335943917, 0.8983953378774672]]","[-1.1683507617867657, -1.3101605664654254, -0.4052709338872494]",[10.91329394711558],"[0.9740020864117752, -0.18674439696715828, 0.12824377515841107, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[53.62408396977031, 50.739926530841444, 51.25252086828118, 53.25777432272041]"
1.3699999999999928,"[0.05043490156908623, -0.12925055550532902, 0.0015899652486947428]","[0.8443279255019991, -0.5358267949790219, 0.0]","[0.5481006898993037, -0.7972348459252768, -0.003784132308190919]","[2.244466030270212, 3.536712543970387, 0.0]","[0.9743525168997632, -0.16288361253589018, 0.15526139757583074, 1.0744309837346587e-06]","[[0.9496817911193199, -0.05072116737958041, 0.30908228483051714], [-0.05071626598186146, 0.9488775876708954, 0.3115432297141431], [-0.3090830891220958, -0.3115424317737711, 0.8985593787965421]]","[-1.1416437011830516, -1.3344938242916096, -0.40508165412856645]",[10.911545892656722],"[0.9740490849824637, -0.1891297439812756, 0.12433149233562026, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[53.602357523997625, 50.70198418514059, 51.282357140332614, 53.270646761114016]"
1.3749999999999927,"[0.05317540501858275, -0.1332367297349554, 0.0015710445871537882]","[0.8553642601604909, -0.5180270093731562, 0.0]","[0.5646049019252025, -0.7799203578786869, -0.003809670180508062]","[2.1699064626770643, 3.5829414344846224, 0.0]","[0.97439572777631, -0.16582006811633443, 0.151844231699361, 8.945277451664792e-07]","[[0.951787796843291, -0.05058116839811132, 0.3025583169963709], [-0.05057698089997836, 0.9469378575322073, 0.3174124493074532], [-0.3025590170251712, -0.3174117820368287, 0.8987256543801158]]","[-1.1144254472893151, -1.3582771522379835, -0.4048861120316742]",[10.909772495922983],"[0.9740964134658432, -0.19143493249049082, 0.12036961367115155, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[53.57987052825108, 50.66467302174692, 51.312466773294084, 53.28312707919736]"
1.3799999999999926,"[0.055998429528208764, -0.13713633152434884, 0.0015519962362512479]","[0.8660254037844233, -0.5000000000000266, 0.0]","[0.5807439294193231, -0.7622958518888664, -0.0038341007931345845]","[2.0943951023933067, 3.627598728468371, 0.0]","[0.9744394607820587, -0.16868677898244902, 0.14836612776095956, 7.179902893394525e-07]","[[0.9538866585976612, -0.05035938493494756, 0.2959124446493638], [-0.050355898438894486, 0.945007410018188, 0.32314900356202236], [-0.29591303797197027, -0.32314846024650956, 0.89889406861905]]","[-1.0867070699467365, -1.3814997168863228, -0.4046844609998399]",[10.907974832382711],"[0.9741440473458064, -0.19365890853439519, 0.11635979617547504, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[53.55663273878091, 50.62801045274739, 51.34284043402027, 53.295208188253525]"
1.3849999999999925,"[0.05890214917530538, -0.14094781078379318, 0.0015328257322855749]","[0.8763066800438482, -0.48175367410174336, 0.0]","[0.5965113584891324, -0.7443688437863958, -0.00385742004139848]","[2.0179650711972377, 3.6706648377565525, 0.0]","[0.9744836912027499, -0.171482462449075, 0.14482852154174658, 5.448583041594433e-07]","[[0.9559749842654063, -0.05005620768033036, 0.28914737683648456], [-0.050053409128048794, 0.9430895411920218, 0.32875032095631795], [-0.2891478612983615, -0.32874989485456196, 0.89906452545949]]","[-1.0584998762081204, -1.4041508961109639, -0.4044768555702091]",[10.906153977475588],"[0.9741919621937849, -0.19580065199547336, 0.11230371977441678, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[53.53265423268256, 50.59201366789004, 51.373468609288345, 53.30688308612814]"
1.3899999999999924,"[0.061884705967751044, -0.14466965500272516, 0.0015135386320785824]","[0.8862035792312001, -0.4632960351198897, 0.0]","[0.6119009330712106, -0.7261469831293555, -0.003879624340052494]","[1.9406498938265655, 3.7121208721302907, 0.0]","[0.9745283943358353, -0.17420586481281827, 0.14123287612272248, 3.751700281893088e-07]","[[0.95804939869547, -0.049672164924738076, 0.2822658776595891], [-0.049670041102612396, 0.9411875301442095, 0.3342138837898685], [-0.28226625139416384, -0.33421356814577796, 0.8992369288408669]]","[-1.0298154067303191, -1.4262202846665022, -0.4042634513508891]",[10.904311006120205],"[0.9742401336783095, -0.19785917712538184, 0.1082030866368257, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[53.507945407413565, 50.55669962256276, 51.40434160814986, 53.3181448618015]"
