t,p,p_d,v,v_d,q,R,w,fa,pwm
3.3099999999999516,"[0.7435002081156171, -2.2166962563797457, 0.10280554061034296]","[0.7965299180242574, 0.9631625667976038, 0.0]","[2.442550696122823, 3.310823216061689, -0.12619960598768243]","[-1.2662694250788502, 1.1264487104669536, 0.0]","[0.832180773043607, 0.014946254582017949, -0.5543029215198334, 0.00020407128967614367]","[[0.3854964590989721, -0.016909153568380894, -0.9225543672585133], [-0.016229856753986097, 0.9995531356577566, -0.02510220600847212], [0.9225665676643067, 0.024649736760208894, 0.3850497613370937]]","[0.494090744938163, 0.06633851581654959, -0.3317072605500583]","[20.0, 0.0, 0.0]","[74.0316942595732, 86.30508425827445, 73.80129275235788, 87.00018380731495]"
3.3149999999999515,"[0.7557129615962312, -2.200142140299437, 0.10217454258040455]","[0.7901550123757527, 0.9685831611285806, 0.0]","[2.422872690081202, 3.3075668421622653, -0.12529917564007703]","[-1.283669531392869, 1.0417097633864016, 0.0]","[0.8322534768115569, 0.016433800127907166, -0.5541516399792189, 0.00020113869243376594]","[[0.38583183890313727, -0.018548431336139568, -0.9223826471609233], [-0.017878837831742243, 0.999459779513165, -0.02757709725990479], [0.922395869053201, 0.027131251914803003, 0.38529178024339644]]","[0.5061371863060365, 0.06293242151418041, -0.33988781451900285]","[20.0, 0.0, 0.0]","[74.30790167623566, 86.05455157686285, 74.09169311126094, 86.72334640097554]"
3.3199999999999514,"[0.7678273250466373, -2.183604306088626, 0.10154804670220416]","[0.7836934573259033, 0.9735789028731135, 0.0]","[2.4032508773892327, 3.3039904279992642, -0.12438151708763895]","[-1.3009288688771299, 0.9565138879747989, 0.0]","[0.8323190615035562, 0.017957706958562508, -0.5540058316660168, 0.00019773384861571146]","[[0.38615499876274023, -0.020226504059400706, -0.922212126066494], [-0.019568193454171448, 0.9993549633242309, -0.03011217501551499], [0.9222263294525309, 0.029673992194511514, 0.3855101184816709]]","[0.5176924826949015, 0.05972389517099697, -0.3477179773559232]","[20.0, 0.0, 0.0]","[74.58771468799884, 85.80115669531237, 74.38607728608879, 86.44295168719933]"
3.3249999999999513,"[0.7798435794335835, -2.1670843539486295, 0.10092613911676597]","[0.7771459614570352, 0.9781476007337632, 0.0]","[2.3836822108852256, 3.300086258328998, -0.12344851481758241]","[-1.3180455448507837, 0.8708984539588436, 0.0]","[0.8323776895221403, 0.019516461269469463, -0.5538650125524599, 0.00019389575592692045]","[[0.3864670205493986, -0.0219417591346418, -0.9220421905931139], [-0.021296181129335404, 0.9992381402879063, -0.03270491802883932], [0.9220573272291573, 0.032275349727677996, 0.3857053112195615]]","[0.5287470233090945, 0.056720026334362655, -0.3551931907764406]","[20.0, 0.0, 0.0]","[74.87017649234738, 85.5456230735085, 74.68335824471123, 86.1598048488848]"
3.329999999999951,"[0.7917619904880097, -2.1505839226569847, 0.10030889654267806]","[0.7705132427758548, 0.9822872507286502, 0.0]","[2.3641638154043543, 3.2958469302732767, -0.1225020174818602]","[-1.33501768227742, 0.7849010150975262, 0.0]","[0.8324295377910258, 0.021108522565519434, -0.5537286870990841, 0.00018966192211050602]","[[0.3867690102237598, -0.023692549345930944, -0.9218722231611188], [-0.02306102860129492, 0.9991087886069123, -0.03535275785957944], [0.9218882370929696, 0.03493267287108768, 0.3858779427172511]]","[0.5392928577654069, 0.053926093405625646, -0.36231002732029977]","[20.0, 0.0, 0.0]","[75.15441355675948, 85.28862226440684, 74.9825436619232, 85.87465522257934]"
3.334999999999951,"[0.8035828095650315, -2.1341046880056185, 0.09969638645526877]","[0.763796028634709, 0.9859960370704705, 0.0]","[2.344692986171399, 3.2912653589979506, -0.12154383127026672]","[-1.351843419970913, 0.6985592927097659, 0.0]","[0.832474795791052, 0.022732328704086018, -0.5535963523670043, 0.00018506832049053552]","[[0.3870620887913286, -0.025477197927395043, -0.9217016067069982], [-0.024860939078164036, 0.9989664139628123, -0.038053087685902647], [0.9217184348425745, 0.03764327509725366, 0.38602863975527396]]","[0.5493235899490267, 0.05134569110080427, -0.36906610285286956]","[20.0, 0.0, 0.0]","[75.4396314430173, 85.03077567812896, 75.28273131111634, 85.58819816370094]"
3.339999999999951,"[0.8153062744958884, -2.117648361210629, 0.09908866729891744]","[0.7569950556518232, 0.9892723329629585, 0.0]","[2.325267186812923, 3.2863347823537548, -0.12057571418924257]","[-1.3685209127995182, 0.611911159128608, 0.0]","[0.8325136637312303, 0.024386300600092437, -0.55346750183733, 0.00018014935791293253]","[[0.387347383912308, -0.02729400334832453, -0.921529729068744], [-0.026694096140424835, 0.9988105517785015, -0.040803270545031446], [0.921547301774324, 0.040404443284704765, 0.38615806550597415]]","[0.5588342751974921, 0.04898085524114929, -0.37545999255569595]","[20.0, 0.0, 0.0]","[75.72511053589292, 84.77265639865591, 75.58310431412438, 85.30107695973159]"
3.344999999999951,"[0.826932610429953, -2.10121668729886, 0.09848578872797123]","[0.7501110696305276, 0.992114701314452, 0.0]","[2.3058840470094926, 3.281048764552856, -0.11959937117900739]","[-1.3850483318882032, 0.5249946210892181, 0.0]","[0.8325463508495057, 0.026068846604580215, -0.5533416289423978, 0.0001749378540776344]","[[0.387626022152242, -0.029141243833731366, -0.921355987042062], [-0.028558668345580254, 0.9986407692669081, -0.04360064701727556], [0.9213742287543951, 0.043213445428719535, 0.38626691383216133]]","[0.5678213209580395, 0.04683218444980992, -0.3814911505155792]","[20.0, 0.0, 0.0]","[76.0102017311348, 84.5147910451358, 75.8829263180584, 85.0138847845491]"
3.349999999999951,"[0.8384620306650005, -2.0848114434760956, 0.09788779187207619]","[0.7431448254774635, 0.9945218953682516, 0.0]","[2.2865413598103106, 3.275401198951888, -0.11861645000501121]","[-1.4014238648192203, 0.43784780305778404, 0.0]","[0.8325730738378403, 0.02777836656870448, -0.5532182303147539, 0.00016946503128822005]","[[0.38789912185803027, -0.03101718163236175, -0.9211797901090506], [-0.030452813544331117, 0.9984566672647559, -0.04644254237002019], [0.9211986199560893, 0.046067537791182174, 0.38635590399637326]]","[0.5762823910338019, 0.04489895838821711, -0.38715983299110696]","[20.0, 0.0, 0.0]","[76.2943221292108, 84.25766166973615, 76.18153665737006, 84.72716668684586]"
3.3549999999999507,"[0.849894737464052, -2.0684344374813364, 0.09729470962205114]","[0.7360970871198043, 0.996492859249487, 0.0]","[2.267237078634059, 3.2693863100095273, -0.11762853786298345]","[-1.4176457158308502, 0.3505089305089162, 0.0]","[0.8325940553862692, 0.02951325560539886, -0.553096808760917, 0.00016376051368045133]","[[0.38816778664196744, -0.032920067043377424, -0.9210005638431151], [-0.032374682922588036, 0.9982578818521295, -0.0493262731793366], [0.9210198962667084, 0.04896397150926577, 0.3864257757641199]]","[0.5842163135066857, 0.04317925222046049, -0.3924670254075035]","[20.0, 0.0, 0.0]","[76.57695077351009, 84.00170768403657, 76.4783455496916, 84.44142160555953]"
3.3599999999999506,"[0.8612309228572222, -2.0520875059312886, 0.09670656693273623]","[0.7289686274214827, 0.9980267284282585, 0.0]","[2.2479693139807724, 3.2629986544838583, -0.11663715864006091]","[-1.4337121060143228, 0.2630163131587061, 0.0]","[0.8326095228406334, 0.03127190756118078, -0.5529768759679001, 0.00015785233502791366]","[[0.38843309945484383, -0.034848142212171127, -0.9208177529958158], [-0.03432242478278365, 0.9980440857602504, -0.05224915344783816], [0.920837498370333, 0.05189999868348627, 0.38647728488453315]]","[0.5916229924000383, 0.04167004704540493, -0.3974143731051346]","[20.0, 0.0, 0.0]","[76.85762446503041, 83.74732780589515, 76.77282936559021, 84.15710440502328]"
3.3649999999999505,"[0.8724707694271261, -2.0357725126588693, 0.09612338113953592]","[0.721760228098434, 0.9991228300988496, 0.0]","[2.228736329880304, 3.256233121931906, -0.11564377077757783]","[-1.449621273508905, 0.1754083281607667, 0.0]","[0.8326197069687731, 0.03305271821071581, -0.5528579549512775, 0.00015176695426131698]","[[0.3886961172277653, -0.036799644705083595, -0.9206308242730302], [-0.0362941880771452, 0.9978149895713493, -0.05520850023817946], [0.9206508895145219, 0.05487287796633108, 0.3865111989319482]]","[0.5985033231210313, 0.0403673360844439, -0.40200411584365536]","[20.0, 0.0, 0.0]","[77.1359336795479, 83.49488201881502, 77.06452600480375, 83.87462792254186]"
3.3699999999999504,"[0.8836144510765276, -2.0194913470492097, 0.09554516228564804]","[0.7144726796328764, 0.9997806834748411, 0.0]","[2.209536540103335, 3.249084934570822, -0.11464976568409962]","[-1.4653714736950987, 0.08772340327280405, 0.0]","[0.8326248408300603, 0.034854088186833575, -0.5527395822542569, 0.00014552927787708179]","[[0.3889578660612376, -0.03877281087214388, -0.9204392688092795], [-0.038288125704829805, 0.9975703427157874, -0.05820163884219746], [0.9204595579704191, 0.057879879673159294, 0.38652829349210793]]","[0.6048591117019312, 0.03926622645738996, -0.40623902604269535]","[20.0, 0.0, 0.0]","[77.4115186079813, 83.24469353597902, 77.3530304049404, 83.59436502112794]"
3.3749999999999503,"[0.8946621337770443, -2.0032459223763555, 0.09497191345722754]","[0.7071067811866218, 1.0, 0.0]","[2.1903685041610066, 3.241549646557283, -0.11365646665017]","[-1.4809609793859662, 8.803211680645057e-13, 0.0]","[0.8326251587432333, 0.03667442565869353, -0.5526213099077494, 0.00013916268845071115]","[[0.3892193369391788, -0.040765879006368, -0.9202426043503226], [-0.04030239758411836, 0.9973099342727023, -0.06122590750613704], [0.9202630191970108, 0.06091829043740938, 0.38652934867689653]]","[0.6106929978405823, 0.038361036420769934, -0.4101223507210217]","[20.0, 0.0, 0.0]","[77.68406533619411, 82.9970507612364, 77.63799020298194, 83.3166506401227]"
3.37999999999995,"[0.9056139762978493, -1.987038174143569, 0.09440363112397669]","[0.6996633405134397, 0.9997806834748498, 0.0]","[2.17123092311912, 3.2336231427387325, -0.11266512821901546]","[-1.4963880810165335, -0.08772340327105867, 0.0]","[0.8326208953476208, 0.03851214877074679, -0.5525027071618696, 0.00013268907851087737]","[[0.38948148194482773, -0.04277709230762169, -0.9200403771551366], [-0.042335173510211384, 0.9970335935813366, -0.06427866173269609], [0.9200608177212641, 0.06398541743234379, 0.3865151459517306]]","[0.616008381723083, 0.03764538798079436, -0.4136577570790919]","[20.0, 0.0, 0.0]","[77.95330217652133, 82.7522092395628, 77.91910156500622, 83.04178383656522]"
3.38499999999995,"[0.916470130913445, -1.9708700584298753, 0.09384030548288161]","[0.6921431738704823, 0.9991228300988672, 0.0]","[2.1521226352524705, 3.2253016369272003, -0.11167693597011595]","[-1.5116510868312536, -0.1754083281590225, 0.0]","[0.8326122847529404, 0.040365687855031335, -0.5523833619996007, 0.0001261288890706436]","[[0.3897452109550427, -0.044804701658582254, -0.919832163629265], [-0.044384635808572416, 0.9967411906709871, -0.06735727818078358], [0.9198525287467278, 0.0670785921816231, 0.38648646526001634]]","[0.6208093545961271, 0.03711229482816522, -0.4168492816548227]","[20.0, 0.0, 0.0]","[78.21899615992295, 82.51039358979398, 78.19610519537002, 82.77002981035339]"
3.38999999999995,"[0.9272307440897073, -1.9547435502452393, 0.09328192080303103]","[0.6845471059287654, 0.9980267284282848, 0.0]","[2.1330426115643304, 3.2165816697435248, -0.11069300667509985]","[-1.5267483230695433, -0.2630163131569564, 0.0]","[0.8325995597729762, 0.04223348742918075, -0.5522628824435788, 0.00011950115215278409]","[[0.39001138878916897, -0.04684696821991756, -0.9196175717021428], [-0.04644898179321848, 0.9964326365180877, -0.07045915818391328], [0.9196377595037716, 0.07019517398094037, 0.3864440824293581]]","[0.6251006330425344, 0.03675424557409857, -0.4197012829691389]","[20.0, 0.0, 0.0]","[78.4809496948912, 82.27179941270985, 78.46878253306289, 82.50162190640926]"
3.39499999999995,"[0.9378959571475289, -1.9386606418965215, 0.09272845576965554]","[0.676875969682738, 0.9964928592495219, 0.0]","[2.1139899511953253, 3.207460106076979, -0.10971438878786399]","[-1.54167813414932, -0.3505089305071765, 0.0]","[0.8325829512385572, 0.04411400799232618, -0.5521408976670692, 0.00011282353668659434]","[[0.39028083278850534, -0.04890216585143788, -0.919396241961511], [-0.0485264260388631, 0.9961078831394052, -0.07358173090807268], [0.9194161503551076, 0.07333255295277624, 0.3863887668445122]]","[0.6288874969008286, 0.036563282295006015, -0.4222183975662591]","[20.0, 0.0, 0.0]","[78.73899739672251, 82.03659516795324, 78.73695213995202, 82.2367635873921]"
3.3999999999999497,"[0.9484659069035055, -1.9226233413661367, 0.09217988382571622]","[0.6691306063589367, 0.9945218953682954, 0.0]","[2.0949638767450693, 3.1979341322024744, -0.10874206323315203]","[-1.5564388828485523, -0.43784780305604043, 0.0]","[0.8325626873853746, 0.04600572763083067, -0.5520170589202474, 0.00010611239719351444]","[[0.39055431080239844, -0.05096858336565889, -0.9191678485583368], [-0.05061520247536955, 0.995766923530634, -0.07672245616971542], [0.9191873756705109, 0.07648815275606045, 0.3863212793723958]]","[0.6321757307586258, 0.03653107441980816, -0.4244054993437573]","[20.0, 0.0, 0.0]","[78.99300308881853, 81.80492401363682, 79.0004662831448, 81.9756303707817]"
3.4049999999999496,"[0.9589407262872308, -1.9066336707051244, 0.09163617350955046]","[0.6613118653237317, 0.9921147013145045, 0.0]","[2.075963729528894, 3.1880012525947916, -0.10777694446005602]","[-1.5710289504848083, -0.5249946210874787, 0.0]","[0.8325389933122964, 0.04790714344552043, -0.5518910402828558, 9.93828247184212e-05]","[[0.3908325395571229, -0.05304452661994375, -0.9189320998958501], [-0.05271356631256933, 0.9954097914598892, -0.07987882693424292], [0.9189511444848093, 0.07965943297216252, 0.3862423705247953]]","[0.634971568939639, 0.03664898801622873, -0.42626766205899635]","[20.0, 0.0, 0.0]","[79.24285697594671, 81.57690560294407, 79.25920771164472, 81.71837172453831]"
3.4099999999999495,"[0.9693205449348753, -1.8906936644421504, 0.09109728878725018]","[0.6534206039901858, 0.9892723329630193, 0.0]","[2.056988964790878, 3.1776592864765907, -0.10681988172903445]","[-1.5854467370927579, -0.611911159126881, 0.0]","[0.8325120905059523, 0.04981677281177298, -0.5517625392542047, 9.264869950221586e-05]","[[0.3911161833839414, -0.05512832045315787, -0.9186887391163522], [-0.05481979580313688, 0.9950365611256774, -0.08304837151497031], [0.9187072009532099, 0.08284389118818654, 0.38615277884474486]]","[0.6372816438954566, 0.0369081505529584, -0.4278101248915433]","[20.0, 0.0, 0.0]","[79.48847298799366, 81.35263783250767, 79.5130866257589, 81.46511291595662]"
3.4149999999999494,"[0.9796054897588297, -1.8748053680097674, 0.09056318937860501]","[0.6454576877240321, 0.9859960370705405, 0.0]","[2.0380391468931935, 3.1669063641343547, -0.10587166060307618]","[-1.5996906615996231, -0.6985592927080301, 0.0]","[0.8324821964274902, 0.05173315448349064, -0.5516312771913235, 8.592274492937785e-05]","[[0.39140585328310223, -0.057218310472571754, -0.9184375443993953], [-0.0569321938508842, 0.9946473466889385, -0.08622865549212826], [0.9184553246179437, 0.08603906479802755, 0.38605322950291304]]","[0.639112937905697, 0.03729951123220259, -0.4290382609355399]","[20.0, 0.0, 0.0]","[79.72978629159783, 81.13219853783683, 79.76203783635123, 81.21595680876406]"
3.4199999999999493,"[0.9897956854932957, -1.8589708361890955, 0.09003383107558963]","[0.6374239897487711, 0.9822872507287282, 0.0]","[2.0191139445005133, 3.1557409230338864, -0.10493300461558044]","[-1.613759161998571, -0.7849010150958113, 0.0]","[0.8324495241575128, 0.05365484955163439, -0.55149699960585, 7.921658232121567e-05]","[[0.3917021063009563, -0.05931286469657668, -0.9181783290847592], [-0.05904908947154196, 0.9942423016886492, -0.08941728337094036], [0.9181953304999848, 0.08924253254106364, 0.3859444330906731]]","[0.6404727379837027, 0.03781389700256892, -0.4299575484916091]","[20.0, 0.0, 0.0]","[79.96675096610609, 80.91564713159843, 80.00601810987962, 80.9709856040076]"
3.424999999999949,"[0.9998912552157982, -1.8431921315739261, 0.08950916605251172]","[0.62932039104992, 0.9781476007338499, 0.0]","[2.0002131257769276, 3.14416170376453, -0.10400457708937928]","[-1.6276506955199905, -0.870898453957136, 0.0]","[0.8324142820953342, 0.05558044226762072, -0.5513594763299885, 7.254078618162141e-05]","[[0.39200544519791014, -0.06141037505863306, -0.917910941633417], [-0.061168839112825044, 0.9938216183503401, -0.09261189999724868], [0.9179270690293306, 0.09245191579772204, 0.38582708459691284]]","[0.6413685938796079, 0.038442064374884524, -0.4305735450246814]","[20.0, 0.0, 0.0]","[80.19933783955899, 80.70302618105467, 80.24500369434324, 80.73026252071587]"
3.429999999999949,"[1.0098923208446828, -1.8274713230551034, 0.08898914316706483]","[0.6211477802783941, 0.9735789028732091, 0.0]","[1.9813365536115, 3.1321677458389288, -0.10308698308309858]","[-1.6413637388006903, -0.9565138879730921, 0.0]","[0.8323766737088072, 0.057508540741496174, -0.5512185015615717, 6.590493953711975e-05]","[[0.39231631838550896, -0.06350925877774603, -0.9176352654393475], [-0.06328982784033448, 0.9933855267966454, -0.09581019174854234], [0.9176504258269492, 0.09566487966047373, 0.38570186255599836]]","[0.6418082790679785, 0.039174747175028606, -0.43089186365195103]","[20.0, 0.0, 0.0]","[80.42753247977932, 80.494362921547, 80.47898802047166, 80.49383341290975]"
3.434999999999949,"[1.0197990036127402, -1.8118104843259089, 0.08847370825164934]","[0.6129070536530608, 0.9685831611286841, 0.0]","[1.9624841808872597, 3.119758383372866, -0.10218077144274591]","[-1.6548967880509435, -1.0417097633847108, 0.0]","[0.8323368973310973, 0.05943777752440416, -0.5510738937979316, 5.931768904665814e-05]","[[0.3926351201115957, -0.06560795960065303, -0.9173512185046638], [-0.06541047039562124, 0.9929342941687422, -0.0990098875175852], [0.9173653213510832, 0.09887913379808906, 0.38556942835469105]]","[0.6417997546039332, 0.04000270037635506, -0.4309181520240827]","[20.0, 0.0, 0.0]","[80.65133333522186, 80.28967070339868, 80.70797957204933, 80.26172831996789]"
3.439999999999949,"[1.0296114245171766, -1.7962116924090445, 0.08796280439443561]","[0.6045991148624603, 0.9631625667977158, 0.0]","[1.9436560458071113, 3.1069332406675585, -0.10128643693802876]","[-1.6682483592193942, -1.126448710465272, 0.0]","[0.832295146000897, 0.06136681008444928, -0.5509254956679334, 5.2786799589156624e-05]","[[0.39296219087319145, -0.06770494892081229, -0.9170587529901081], [-0.06752921213252837, 0.992468223667226, -0.10220875950514888], [0.9170717104201295, 0.10209243313023536, 0.38543042568620206]]","[0.641351135728747, 0.04091674016168132, -0.43065807346251694]","[20.0, 0.0, 0.0]","[80.87075001983767, 80.08895037018885, 80.93199991880589, 80.0339629479472]"
3.4449999999999488,"[1.0393297047462122, -1.7806770262057068, 0.08745637220974548]","[0.5962248749657025, 0.9573194975321296, 0.0]","[1.9248522672888413, 3.093692227714697, -0.10040442246444789]","[-1.681416988155806, -1.2106935599119455, 0.0]","[0.8322516073427001, 0.06329432118464869, -0.5507731736711563, 4.631920806786569e-05]","[[0.39329781803746655, -0.06979872677919156, -0.916757854652455], [-0.06964452983773027, 0.991987653520611, -0.10540462383763692], [0.9167695816237847, 0.10530257832871902, 0.3852854801399537]]","[0.6404706611042282, 0.04190778037033339, -0.4301172902163635]","[20.0, 0.0, 0.0]","[81.08580173598351, 79.89219156684786, 81.15108190505039, 79.81054007993666]"
3.4499999999999487,"[1.0489539660826563, -1.7652085650671332, 0.08695435009742324]","[0.5877852522925603, 0.9510565162952201, 0.0]","[1.9060730404401292, 3.080035535642547, -0.09953512129368478]","[-1.6944012307716203, -1.2944073591494523, 0.0]","[0.8322064634838642, 0.06521901917123983, -0.5506168178328091, 3.992107620039041e-05]","[[0.3936422366519575, -0.07188782275177649, -0.9164485421798942], [-0.0717549324412037, 0.9914929558892982, -0.10859534102465151], [0.9164589566336305, 0.10850741616088383, 0.3851351989160251]]","[0.6391666645539543, 0.042966865489630406, -0.42930144870371884]","[20.0, 0.0, 0.0]","[81.29651582922833, 79.69937397652735, 81.36526798704789, 79.5914509140322]"
3.4549999999999486,"[1.058484331284857, -1.7498083873889205, 0.08645667449095482]","[0.5792811723427672, 0.9443763702375524, 0.0]","[1.8873186321232416, 3.065963632119543, -0.09867887935620617]","[-1.7071996631983135, -1.3775533885386662, 0.0]","[0.8321598910053335, 0.06713963818019437, -0.5504563412825842, 3.359784209152755e-05]","[[0.3939956304259522, -0.07397079672863843, -0.9161308664358969], [-0.07385896162218683, 0.9909845357124353, -0.11177881627080158], [0.9161398894237436, 0.1117048396898708, 0.3849801706536473]]","[0.6374475491889974, 0.044085200352845244, -0.428216166604269]","[20.0, 0.0, 0.0]","[81.50292646877817, 79.51046848570041, 81.57460871201536, 79.3766763280343]"
3.4599999999999485,"[1.0679209244454733, -1.7344785692283229, 0.08596328009417378]","[0.5707135676845212, 0.9372819894919675, 0.0]","[1.8685893766179027, 3.0514772567300406, -0.09783599754135233]","[-1.719810881943545, -1.4600951774831015, 0.0]","[0.8321120609229945, 0.06905493826936615, -0.5502916797652357, 2.7354270412891778e-05]","[[0.39435813286579835, -0.07604623958932495, -0.915804909621544], [-0.07595519231601168, 0.990462829504716, -0.11495299965529339], [0.9158124654113632, 0.11489278834563633, 0.3848209653635387]]","[0.6353217637959937, 0.0452541767071804, -0.4268670216726842]","[20.0, 0.0, 0.0]","[81.70507344719171, 79.32543827741809, 81.7791613315539, 79.16618807046072]"
3.4649999999999483,"[1.0772638713285627, -1.7192211829446726, 0.08547410010646703]","[0.5620833778522198, 0.9297764858883308, 0.0]","[1.849885671389699, 3.036577416335192, -0.09700673400145345]","[-1.7322335040450667, -1.54199652042611, 0.0]","[0.8320631386967731, 0.0709637054832858, -0.5501227910902702, 2.1194501038687848e-05]","[[0.39472982854768807, -0.07811277377926094, -0.9154707843657399], [-0.0780422331270315, 0.9899283041097493, -0.11811588619208675], [0.9154768005270582, 0.11806924787981808, 0.38465813445426483]]","[0.6327977813663027, 0.046465396815313274, -0.4252595421455016]","[20.0, 0.0, 0.0]","[81.90300109308026, 79.14423985304758, 81.97898854241106, 78.95994987786386]"
3.4699999999999482,"[1.0865132996855111, -1.7040382958629967, 0.08498906643645976]","[0.5533915492434345, 0.9218631515885847, 0.0]","[1.8312079729703026, 3.0212653804303478, -0.0961913064477402]","[-1.7444661672223702, -1.623221492731784, 0.0]","[0.8320132842647068, 0.07286475185720181, -0.5499496545277275, 1.5122096010928546e-05]","[[0.3951107545123108, -0.08016905379176753, -0.9151286327521643], [-0.08011872665269945, 0.9893814554162215, -0.12126551578264068], [0.9151330402232579, 0.12123225021673291, 0.38449221084324325]]","[0.6298840796461076, 0.04771069425367901, -0.42339919861778486]","[20.0, 0.0, 0.0]","[82.09675729049732, 78.96682398325645, 82.17415734746012, 78.75791851893341]"
3.474999999999948,"[1.0956693395503627, -1.688931968960845, 0.08450810990422106]","[0.5446390350151179, 0.913545457642689, 0.0]","[1.812556792954782, 3.0055426765089006, -0.09538989442697551]","[-1.756507530026092, -1.703734466442781, 0.0]","[0.8319626520993394, 0.07475691536656245, -0.5497722701566252, 9.140084729661947e-06]","[[0.39550090176657904, -0.08221376656022765, -0.9147786252912793], [-0.08218334972369924, 0.9888228070426707, -0.12439997307252476], [0.9147813584294415, 0.12437987321199975, 0.3843237091434146]]","[0.6265891235893424, 0.04898215206870997, -0.42129139726990006]","[20.0, 0.0, 0.0]","[82.28639259876644, 78.79313658939788, 82.36473802988984, 78.56004476626663]"
3.479999999999948,"[1.1047321235151366, -1.6739042555783006, 0.08403116043208618]","[0.5358267949790887, 0.9048270524661124, 0.0]","[1.7939326941203126, 2.9894110854411036, -0.09460264156884093]","[-1.7683562719851047, -1.783500125907839, 0.0]","[0.8319113912839219, 0.07663905982773629, -0.5495906581722445, 3.2510072847485667e-06]","[[0.39590021687846, -0.08424563176484191, -0.9144209598451531], [-0.0842348135648686, 0.9882529089963034, -0.1275173872224344], [0.9144219564617204, 0.12751024032950098, 0.38415312591703943]]","[0.6229213495975731, 0.05027211845011567, -0.4189414743291453]","[20.0, 0.0, 0.0]","[82.47195946666815, 78.62311955672882, 82.55080323378137, 78.36627429698639]"
3.484999999999948,"[1.1137017869857382, -1.658957200151095, 0.08355814722424197]","[0.5269557954967707, 0.8957117602395104, 0.0]","[1.7753362866697167, 2.972872636875108, -0.0938296577951616]","[-1.7800110937513303, -1.862483483272443, 0.0]","[0.8318596456060211, 0.07851007475538174, -0.5494048581580455, -2.5430441348335463e-06]","[[0.39630860365174164, -0.08626340205833062, -0.9140558605123267], [-0.08627186388150167, 0.9876723363108748, -0.13061593160342383], [0.9140550618939861, 0.1306215202466326, 0.3839809399884844]]","[0.6188891514334566, 0.051573220077189, -0.41635469165556116]","[20.0, 0.0, 0.0]","[82.65351153493413, 78.45671148128264, 82.73242714431301, 78.17654852383174]"
3.489999999999948,"[1.1225784684190867, -1.6440928369667196, 0.08308899893526617]","[0.5180270093732238, 0.8862035792313161, 0.0]","[1.7567682246024299, 2.955929604666277, -0.09307102148305323]","[-1.7914707172422253, -1.9406498938256362, 0.0]","[0.8318075536662616, 0.08036887518149913, -0.5492149283276139, -8.240385800305935e-06]","[[0.39672592486838, -0.08826586321484833, -0.9136835764794431], [-0.08829328087546362, 0.9870816876683133, -0.13369382342547043], [0.9136809273972917, 0.13371192639705726, 0.3838076128083091]]","[0.6145008676976358, 0.052878373290546066, -0.41353623334618456]","[20.0, 0.0, 0.0]","[82.83110302121807, 78.29384835242395, 82.90968476107592, 77.99080535856069]"
3.4949999999999477,"[1.1313623095420988, -1.6293131889433883, 0.0826236438278509]","[0.509041415750466, 0.8763066800439696, 0.0]","[1.7382292022147423, 2.9385845023397232, -0.09232678157501795]","[-1.8027338857809336, -2.0179650711963117, 0.0]","[0.8317552490000545, 0.08221440144083508, -0.5490209447416784, -1.3839705000554548e-05]","[[0.39715200408683493, -0.09025183420628012, -0.9133043808458452], [-0.0902978791953954, 0.9864815840083755, -0.13674932330779574], [0.9132998295535943, 0.13677971645945317, 0.38363358886136023]]","[0.6097647707620899, 0.05418079323748049, -0.4104912032570178]","[20.0, 0.0, 0.0]","[83.00478818182566, 78.13446417338037, 83.08265125814812, 77.80897990981481]"
3.4999999999999476,"[1.1400534555531725, -1.6146202664316898, 0.08216200991997581]","[0.5000000000000959, 0.8660254037845494, 0.0]","[1.7197199507304555, 2.9208400785900195, -0.09159695962991302]","[-1.8137993642341017, -2.094395102392392, 0.0]","[0.8317028602102873, 0.08404561892695742, -0.5488230005048763, -1.9340024612188858e-05]","[[0.39758662748557594, -0.09222016720999139, -0.9129185694268723], [-0.09228450782513738, 0.9858726671302962, -0.1397807347987137], [0.912912067649518, 0.13982319180006367, 0.38345929611201846]]","[0.6046890570565603, 0.05547400113481214, -0.40722462334716664]","[20.0, 0.0, 0.0]","[83.17462084463878, 77.97849152227543, 83.251401424739, 77.63100511786658]"
3.5049999999999475,"[1.1486520553068247, -1.6000160660387397, 0.08170402512182624]","[0.4909037536152363, 0.8553642601606202, 0.0]","[1.7012412350624715, 2.9026993128210905, -0.09088155180956047]","[-1.8246659391473223, -2.1699064626761704, 0.0]","[0.8316505111090691, 0.08586151782298065, -0.5486212049465983, -2.474066968287953e-05]","[[0.39802954574168364, -0.09416974755200104, -0.9125264595411254], [-0.09425204991434884, 0.9852555982900664, -0.1427864038521394], [0.9125179624553218, 0.1428406968761898, 0.38328514648015316]]","[0.5992818386086248, 0.05675182978817363, -0.4037414327549013]","[20.0, 0.0, 0.0]","[83.34065400792623, 77.82586205628787, 83.4160091805075, 77.45681232877664]"
