t,p,p_d,v,v_d,q,R,w,fa,pwm
4.264999999999931,"[1.8513986484151426, -0.001909357483287605, 0.1459817443891446]","[0, 0, 0]","[0.16773437403919225, 0.002134975457989114, -0.16400340975752775]","[0, 0, 0]","[-0.8496012435942917, -6.236498992644208e-05, 0.5274255615664084, -8.931404923450837e-09]","[[0.4436445540127176, -6.580095593353425e-05, -0.8962028260193625], [-6.577060340261423e-05, 0.9999999922212162, -0.00010598016729901597], [0.8962028260215905, 0.00010596132469398667, 0.44364454623393373]]","[-0.00011695273881550338, -0.004028833212647335, 7.287656930194585e-05]","[20.0, 0.0, 0.0]","[75.044973435072, 75.04635044975254, 75.04644377627994, 75.04639301375114]"
4.269999999999931,"[1.8522373202853386, -0.0018986826059976594, 0.14516172734035696]","[0, 0, 0]","[0.166787734123689, 0.0021230380466399027, -0.16308210308572066]","[0, 0, 0]","[-0.8495959312953305, -6.202048961867906e-05, 0.527434118805258, -8.88365946950056e-09]","[[0.44362650064024195, -6.54385396216779e-05, -0.8962117627254685], [-6.540834953791669e-05, 0.9999999923069178, -0.00010539408236415616], [0.8962117627276723, 0.0001053753401837399, 0.4436264929471598]]","[-0.00011631388408313387, -0.0040067646530787746, 7.247845157302522e-05]","[20.0, 0.0, 0.0]","[75.04261911788637, 75.04398872402035, 75.04408152046143, 75.04403106021412]"
4.274999999999931,"[1.853071258955957, -0.00188806741576446, 0.14434631682492835]","[0, 0, 0]","[0.1658464367383249, 0.0021111673974774496, -0.16216597274123123]","[0, 0, 0]","[-0.8495906480097303, -6.167787117729801e-05, 0.5274426291173735, -8.836122222187942e-09]","[[0.4436085459795057, -6.507809123784272e-05, -0.89622065011848], [-6.504806289062415e-05, 0.9999999923916802, -0.00010481120617783466], [0.89622065012066, 0.00010479256398769038, 0.4436085383711862]]","[-0.00011567846853431138, -0.003984815935329228, 7.208247946212664e-05]","[20.0, 0.0, 0.0]","[75.04027801636873, 75.04164025254387, 75.04173252140686, 75.04168236211146]"
4.279999999999931,"[1.8539004911396486, -0.0018775115787770728, 0.1435354869612222]","[0, 0, 0]","[0.16491045173150812, 0.0020993631366250424, -0.16125498961502166]","[0, 0, 0]","[-0.849585393580875, -6.133712446846751e-05, 0.527451092758169, -8.788796962859317e-09]","[[0.44359068949642655, -6.471960032212765e-05, -0.8962294884701455], [-6.468973298802048e-05, 0.9999999924755144, -0.0001042315213864484], [0.8962294884723018, 0.00010421297874420004, 0.44359068197194096]]","[-0.00011504647415258251, -0.003962986431283283, 7.168864158220727e-05]","[20.0, 0.0, 0.0]","[75.03795005616887, 75.03930496117917, 75.0393967050837, 75.03934684530273]"
4.284999999999931,"[1.8547250433983062, -0.0018670147630939476, 0.1427292120131471]","[0, 0, 0]","[0.16397974912179328, 0.002087624892321598, -0.16034912476284438]","[0, 0, 0]","[-0.8495801678529604, -6.099823941163525e-05, 0.5274595099817145, -8.741687142782968e-09]","[[0.4435729306596992, -6.436305646767704e-05, -0.8962382780507441], [-6.433334941155672e-05, 0.9999999925584295, -0.00010365501072817778], [0.896238278052877, 0.00010363656718411079, 0.44357292321812886]]","[-0.00011441788287292684, -0.003941275508199928, 7.129692651926138e-05]","[20.0, 0.0, 0.0]","[75.03563516339202, 75.036982776192, 75.0370739978585, 75.03702443605623]"
4.289999999999931,"[1.8555449421439152, -0.0018565766386323397, 0.14192746638933287]","[0, 0, 0]","[0.16305429909690575, 0.002075952294909413, -0.15944834940429645]","[0, 0, 0]","[-0.8495749706709975, -6.0661205979666606e-05, 0.5274678810407243, -8.694795890607085e-09]","[[0.4435552689408165, -6.400844932086681e-05, -0.8962470191290782], [-6.397890179701181e-05, 0.9999999926404359, -0.0001030816570332142], [0.8962470191311879, 0.0001030633121309562, 0.44355526158125275]]","[-0.00011379267659649076, -0.003919682529557926, 7.090732284311975e-05]","[20.0, 0.0, 0.0]","[75.03333326459604, 75.03467362425609, 75.03476432649387, 75.03471506104708]"
4.294999999999931,"[1.8563602136393997, -0.0018461968771577926, 0.1411302246423114]","[0, 0, 0]","[0.16213407201277322, 0.0020643449768219177, -0.15855263492187546]","[0, 0, 0]","[-0.8495698018808201, -6.032601419893802e-05, 0.5274762061865504, -8.648126023187892e-09]","[[0.4435377038140876, -6.365576858144792e-05, -0.8962557119724651], [-6.362637983459927e-05, 0.9999999927215442, -0.00010251144322391328], [0.8962557119745519, 0.00010249319650109195, 0.44353769653563174]]","[-0.00011317083720714026, -0.003898206855903649, 7.051981911762865e-05]","[20.0, 0.0, 0.0]","[75.03104428678371, 75.03237743245087, 75.03246761814947, 75.0324186473552]"
4.2999999999999305,"[1.8571708839994636, -0.001835875152273683, 0.140337461467702]","[0, 0, 0]","[0.1612190383925658, 0.0020528025725714276, -0.15766195286003803]","[0, 0, 0]","[-0.8495646613290871, -5.999265414938151e-05, 0.5274844856691756, -8.6016800560723e-09]","[[0.44352023475665037, -6.33050040026379e-05, -0.89626435684673], [-6.32757732690231e-05, 0.9999999928017629, -0.00010194435231486528], [0.8962643568487941, 0.0001019262033037442, 0.44352022755841336]]","[-0.00011255234658574, -0.0038768478455686677, 7.013440391004493e-05]","[20.0, 0.0, 0.0]","[75.02876815740214, 75.03009412825953, 75.03018380037636, 75.0301351224633]"
4.30499999999993,"[1.8579769791914265, -0.001825611139410826, 0.13954915170340182]","[0, 0, 0]","[0.160309168925744, 0.002041324718736912, -0.15677627492426108]","[0, 0, 0]","[-0.8495595488632876, -5.966111596448677e-05, 0.5274927197372097, -8.555460214989723e-09]","[[0.44350286124848304, -6.295614539116952e-05, -0.8962729540162043], [-6.292707189948728e-05, 0.9999999928811026, -0.00010138036741289417], [0.896272954018246, 0.00010136231564098454, 0.4435028541295857]]","[-0.0001119371866241595, -0.0038556048554628294, 6.97510657997927e-05]","[20.0, 0.0, 0.0]","[75.0265048043328, 75.0278236395671, 75.02791280112099, 75.02786441425508]"
4.30999999999993,"[1.8587785250360551, -0.0018154045158171414, 0.13876527032878053]","[0, 0, 0]","[0.15940443446711378, 0.0020299110539517854, -0.15589557298010606]","[0, 0, 0]","[-0.8495544643317409, -5.933138983126161e-05, 0.5275009086378858, -8.509468447346117e-09]","[[0.4434855827724098, -6.260918260729529e-05, -0.8962815037437215], [-6.258026557966117e-05, 0.9999999929595723, -0.00010081947171698631], [0.896281503745741, 0.0001008015167076343, 0.4434855757319822]]","[-0.00011132533923827896, -0.00383447724165861, 6.936979338651414e-05]","[20.0, 0.0, 0.0]","[75.0242541558912, 75.02556589465826, 75.02565454871912, 75.02560645101315]"
4.31499999999993,"[1.8595755472083906, -0.0018052549605473826, 0.13798579246387999]","[0, 0, 0]","[0.15850480603588887, 0.0020185612188917228, -0.15501981905228682]","[0, 0, 0]","[-0.849549407583599, -5.900346599015445e-05, 0.5275090526170592, -8.46370643357324e-09]","[[0.4434683988141053, -6.226410556475167e-05, -0.8962900062906172], [-6.223534421760526e-05, 0.9999999930371817, -0.00010026164851815424], [0.8962900062926147, 0.00010024378979110462, 0.44346839185128745]]","[-0.00011071678637853938, -0.003813464360060684, 6.89905752974764e-05]","[20.0, 0.0, 0.0]","[75.02201614082153, 75.02332082221551, 75.02340897189546, 75.0233611614172]"
4.31999999999993,"[1.86036807123857, -0.0017951621544529239, 0.13721069336861855]","[0, 0, 0]","[0.1576102548147603, 0.002007274856262516, -0.15414898532374094]","[0, 0, 0]","[-0.8495443784688468, -5.867733473494451e-05, 0.5275171519192068, -8.418175600191755e-09]","[[0.443451308862097, -6.192090423069193e-05, -0.8962984619167292], [-6.189229777565951e-05, 0.9999999931139405, -9.970688119924771e-05], [0.896298461918705, 9.968911827117982e-05, 0.4434513019760378]]","[-0.00011011151004185695, -0.0037925655670009153, 6.861340019438372e-05]","[20.0, 0.0, 0.0]","[75.01979068828933, 75.02108835131718, 75.02117599976503, 75.02112847454204]"
4.32499999999993,"[1.8611561225126438, -0.0017851257801716114, 0.13643994844199983]","[0, 0, 0]","[0.1567207521489722, 0.0019960516107879705, -0.15328304413470517]","[0, 0, 0]","[-0.8495393768383016, -5.835298641259773e-05, 0.5275252067874284, -8.372877131538252e-09]","[[0.4434343124077617, -6.157956862558058e-05, -0.8963068708803991], [-6.15511162702979e-05, 0.999999993189858, -9.915515323470475e-05], [0.8963068708823535, 9.913748561974388e-05, 0.4434343055976198]]","[-0.00010950949228135461, -0.0037717802197031096, 6.823825677955298e-05]","[20.0, 0.0, 0.0]","[75.01757772788169, 75.01886841143528, 75.01895556182704, 75.01890831985564]"
4.32999999999993,"[1.8619397262733888, -0.0017751455221176715, 0.1356735332213263]","[0, 0, 0]","[0.15583626954540467, 0.0019848911291978485, -0.1524219679817951]","[0, 0, 0]","[-0.8495344025436126, -5.8030411423093895e-05, 0.527533217463449, -8.327811981702381e-09]","[[0.44341740894532283, -6.124008882305754e-05, -0.896315233438475], [-6.121178977195207e-05, 0.9999999932649426, -9.860644819025448e-05], [0.8963152334404081, 9.858887540045793e-05, 0.44341740221026565]]","[-0.00010891071521500227, -0.00375110767684208, 6.786513380155972e-05]","[20.0, 0.0, 0.0]","[75.01537718959939, 75.0166609324337, 75.01674758796698, 75.01670062721729]"
4.33499999999993,"[1.8627189076211157, -0.0017652210664716823, 0.13491142338141732]","[0, 0, 0]","[0.15495677867166277, 0.001973793060215867, -0.15156572951708946]","[0, 0, 0]","[-0.8495294554372586, -5.770960021922792e-05, 0.5275411841876209, -8.282980886976089e-09]","[[0.44340059797184544, -6.090245494977596e-05, -0.8963235498463157], [-6.087430840480672e-05, 0.9999999933392039, -9.806074972257658e-05], [0.8963235498482277, 9.80432712683937e-05, 0.44340059131104964]]","[-0.00010831516103316564, -0.003730547298954102, 6.749402006026226e-05]","[20.0, 0.0, 0.0]","[75.01318900385431, 75.01446584456617, 75.01455200845382, 75.01450532687556]"
4.33999999999993,"[1.863493691514474, -0.0017553521011706029, 0.13415359473383187]","[0, 0, 0]","[0.15408225135517148, 0.001962757054547756, -0.15071430154721863]","[0, 0, 0]","[-0.8495245353725452, -5.739054330638848e-05, 0.5275491071989289, -8.238384378955866e-09]","[[0.4433838789872261, -6.05666571852169e-05, -0.8963318203577962], [-6.0538662346569886e-05, 0.9999999934126509, -9.751804157892295e-05], [0.8963318203596874, 9.750065696962742e-05, 0.4433838723998773]]","[-0.0001077228120074283, -0.003710098448848735, 6.712490441139104e-05]","[20.0, 0.0, 0.0]","[75.01101310146574, 75.01228307847435, 75.012368753938, 75.01232234946654]"
4.34499999999993,"[1.8642641027712499, -0.0017455383158978641, 0.1334000232260958]","[0, 0, 0]","[0.1532126595822766, 0.0019517827648693738, -0.14986765703245836]","[0, 0, 0]","[-0.8495196422036037, -5.707323124231194e-05, 0.5275569867349948, -8.194022795695515e-09]","[[0.4433672514941849, -6.0232685761474524e-05, -0.8963400452253129], [-6.020484182822009e-05, 0.9999999934852924, -9.697830759669542e-05], [0.8963400452271836, 9.696101634079408e-05, 0.44336724497947755]]","[-0.00010713365049659435, -0.0036897604919976265, 6.675777577057393e-05]","[20.0, 0.0, 0.0]","[75.00884941365483, 75.0101125651857, 75.01019775545156, 75.01015162601179]"
4.3499999999999295,"[1.8650301660691613, -0.0017357794020735173, 0.1326506849409335]","[0, 0, 0]","[0.15234797549735168, 0.0019408698458148954, -0.14902576908582843]","[0, 0, 0]","[-0.8495147757853864, -5.675765463681811e-05, 0.5275648230320833, -8.149896293434476e-09]","[[0.4433507149982532, -5.990053096302287e-05, -0.8963482246997894], [-5.987283713373331e-05, 0.9999999935571372, -9.644153170299341e-05], [0.8963482247016397, 9.64243333086103e-05, 0.4433507085553906]]","[-0.00010654765895150879, -0.0036695327968372885, 6.639262311694888e-05]","[20.0, 0.0, 0.0]","[75.00669787204323, 75.00795423611163, 75.00803894440396, 75.00799308791638]"
4.354999999999929,"[1.8657919059466481, -0.0017260750528444429, 0.13190555609550433]","[0, 0, 0]","[0.15148817140191073, 0.0019300179539650665, -0.14818861097219654]","[0, 0, 0]","[-0.8495099359736632, -5.644380415153104e-05, 0.5275726163251081, -8.106004859597025e-09]","[[0.4433342690077606, -5.957018312646901e-05, -0.8963563590306861], [-5.9542638599791896e-05, 0.999999993628194, -9.590769791413768e-05], [0.8963563590325162, 9.589059188937079e-05, 0.4433342626359546]]","[-0.00010596481992206056, -0.0036494147351126094, 6.602943549628521e-05]","[20.0, 0.0, 0.0]","[75.0045584086463, 75.00580802304559, 75.00589225258385, 75.0058466669671]"
4.359999999999929,"[1.8665493468036576, -0.0017164249630746175, 0.13116461304064336]","[0, 0, 0]","[0.1506332197537259, 0.001919226747835532, -0.1473561561073874]","[0, 0, 0]","[-0.8495051226250175, -5.6131670499580826e-05, 0.5275803668476392, -8.062348323134913e-09]","[[0.44331791303382084, -5.92416326402811e-05, -0.8963644484660059], [-5.921423661547754e-05, 0.9999999936984711, -9.537679033515892e-05], [0.896364448467816, 9.535977618841503e-05, 0.4433179067322921]]","[-0.00010538511606109343, -0.003629405682094316, 6.56682020236903e-05]","[20.0, 0.0, 0.0]","[75.00243095587244, 75.00367385816088, 75.00375761215427, 75.00371229533049]"
4.364999999999929,"[1.867302512902426, -0.0017068288293354398, 0.13042783226010643]","[0, 0, 0]","[0.14978309316595115, 0.0019084958878652404, -0.14652837805729718]","[0, 0, 0]","[-0.8495003355968419, -5.5821244445293596e-05, 0.5275880748319108, -8.018926365429768e-09]","[[0.44330164659031607, -5.891486994450498e-05, -0.8963724932523043], [-5.888762162195074e-05, 0.9999999937679771, -9.484879315926718e-05], [0.8963724932540948, 9.483187039957376e-05, 0.4433016403582935]]","[-0.00010480853012677064, -0.003609505016856551, 6.530891188594519e-05]","[20.0, 0.0, 0.0]","[75.00031544651786, 75.00155167400895, 75.00163495565306, 75.00158990555079]"
4.369999999999929,"[1.8680514283682559, -0.0016972863498961137, 0.12969519036981994]","[0, 0, 0]","[0.14893776440625073, 0.0018978250364049259, -0.14570525053701375]","[0, 0, 0]","[-0.8494955747473326, -5.5512516803873255e-05, 0.5275957405088291, -7.97573853299793e-09]","[[0.44328546919388073, -5.85898855304749e-05, -0.8963804936346991], [-5.856278411211841e-05, 0.9999999938367212, -9.43236906673094e-05], [0.8963804936364701, 9.43068588045997e-05, 0.44328546303060185]]","[-0.00010423504498848662, -0.0035897121224712325, 6.495155434348722e-05]","[20.0, 0.0, 0.0]","[74.99821181376285, 74.99944140351734, 74.99952421599134, 74.99947943054823]"
4.374999999999929,"[1.8687961171902872, -0.0016877972247140891, 0.12896666411713487]","[0, 0, 0]","[0.1480972063959327, 0.001887213857705671, -0.14488674740994203]","[0, 0, 0]","[-0.8494908399354855, -5.520547844106821e-05, 0.5276033641079809, -7.932784246582684e-09]","[[0.4432693803638827, -5.826666994050171e-05, -0.896388449856877], [-5.823971463029109e-05, 0.9999999939047104, -9.380146722719722e-05], [0.8963884498586288, 9.378472577257626e-05, 0.4432693742685931]]","[-0.00010366464362877697, -0.00357002638616776, 6.459611873199078e-05]","[20.0, 0.0, 0.0]","[74.9961199911702, 74.99734297998752, 74.99742532645006, 74.99738080361689]"
4.379999999999929,"[1.869536603222267, -0.0016783611554255608, 0.12824223038008514]","[0, 0, 0]","[0.14726139220908835, 0.001876662017907551, -0.14407284268693574]","[0, 0, 0]","[-0.8494861310210898, -5.490012027283184e-05, 0.5276109458576431, -7.890062811062733e-09]","[[0.4432533796224066, -5.794521376755612e-05, -0.8963963621611076], [-5.791840377183259e-05, 0.9999999939719537, -9.328210729332608e-05], [0.8963963621628402, 9.32654557593156e-05, 0.4432533735943603]]","[-0.0001030973091447736, -0.0035504471995224636, 6.424259446367883e-05]","[20.0, 0.0, 0.0]","[74.9940399126796, 74.9952563370932, 74.99533822068086, 74.99529395842285]"
4.384999999999929,"[1.8702729101833124, -0.001668977845336023, 0.12752186616665045]","[0, 0, 0]","[0.14643029507173536, 0.001866169185028361, -0.14326351052543412]","[0, 0, 0]","[-0.8494814478647231, -5.459643326497822e-05, 0.5276184859847911, -7.84757342620187e-09]","[[0.4432374664942335, -5.762550765494762e-05, -0.89640423078825], [-5.759884218280236e-05, 0.999999994038459, -9.276559540598643e-05], [0.8964042307899638, 9.274903330674728e-05, 0.4432374605326926]]","[-0.0001025330247510242, -0.0035309739585489158, 6.389097102832689e-05]","[20.0, 0.0, 0.0]","[74.99197151260655, 74.99318140887819, 74.99326283270231, 74.9932188290022]"
4.389999999999929,"[1.871005061658671, -0.0016596469994108812, 0.1268055486140233]","[0, 0, 0]","[0.14560388836096694, 0.0018557350289524286, -0.14245872522860506]","[0, 0, 0]","[-0.8494767903277456, -5.429440843283049e-05, 0.527625984715109, -7.805315195800936e-09]","[[0.44322164050682294, -5.730754229599306e-05, -0.8964120559777664], [-5.7281020559592964e-05, 0.9999999941042343, -9.225191619076145e-05], [0.8964120559794615, 9.223544304229667e-05, 0.4432216346110575]]","[-0.0001019717737813112, -0.0035116060638311726, 6.354123799400709e-05]","[20.0, 0.0, 0.0]","[74.98991472563883, 74.99111812975455, 74.99119909689874, 74.99115534975931]"
4.3949999999999285,"[1.871733081100476, -0.001650368324266119, 0.12609325498788027]","[0, 0, 0]","[0.14478214560410477, 0.0018453592214195107, -0.14165846124449333]","[0, 0, 0]","[-0.8494721582722942, -5.39940368408644e-05, 0.5276334422729995, -7.763287136013988e-09]","[[0.4432059011902906, -5.699130843367827e-05, -0.8964198379677308], [-5.696492964856341e-05, 0.9999999941692876, -9.174105435791551e-05], [0.8964198379694075, 9.172466967825579e-05, 0.44320589535957866]]","[-0.00010141353968810611, -0.0034923429206188163, 6.319338500751196e-05]","[20.0, 0.0, 0.0]","[74.98786948683176, 74.98906643450059, 74.98914694802015, 74.98910345546459]"
4.399999999999928,"[1.8724569918284966, -0.0016411415281590215, 0.1253849626816578]","[0, 0, 0]","[0.14396504047785735, 0.0018350414360137758, -0.1408626931651754]","[0, 0, 0]","[-0.8494675515612757, -5.36953096023524e-05, 0.5276408588815931, -7.721488185273151e-09]","[[0.44319024807738966, -5.667679686032285e-05, -0.8964275769948418], [-5.665056024567024e-05, 0.9999999942336275, -9.123299470178574e-05], [0.8964275769965002, 9.121669801115406e-05, 0.44319024231101717]]","[-0.000100858306045207, -0.003473183938854149, 6.284740179463092e-05]","[20.0, 0.0, 0.0]","[74.98583573160775, 74.9870262582588, 74.98710632117816, 74.98706308125274]"
4.404999999999928,"[1.8731768170308858, -0.0016319663209789527, 0.12468064921583193]","[0, 0, 0]","[0.14315254680748263, 0.0018247813481528732, -0.14007139572591965]","[0, 0, 0]","[-0.8494629700583627, -5.339821787900189e-05, 0.5276482347627592, -7.67991721131973e-09]","[[0.44317468070348826, -5.6363998417233345e-05, -0.8964352732944307], [-5.6337903196096824e-05, 0.9999999942972604, -9.072772210016032e-05], [0.8964352732960712, 9.071151292112161e-05, 0.443174675000749]]","[-0.00010030605654682907, -0.0034541285332525917, 6.250327816016483e-05]","[20.0, 0.0, 0.0]","[74.98381339575188, 74.984997536534, 74.98507715184591, 74.98503416262074]"
4.409999999999928,"[1.8738925797649233, -0.0016228424142381884, 0.12398029223720233]","[0, 0, 0]","[0.1423446385659555, 0.0018145786350770884, -0.1392845438043525]","[0, 0, 0]","[-0.8494584136279851, -5.3102752880595196e-05, 0.5276555701371157, -7.638573019457208e-09]","[[0.4431591986065508, -5.605290399436062e-05, -0.8964429271004775], [-5.6026949393882665e-05, 0.9999999943601954, -9.022522151366186e-05], [0.8964429271020999, 9.02090993712554e-05, 0.44315919296674616]]","[-9.975677500787745e-05, -0.0034351761233181463, 6.216100398779321e-05]","[20.0, 0.0, 0.0]","[74.98180241541014, 74.98298020519145, 74.98305937585539, 74.983016635426]"
4.414999999999928,"[1.874604302957753, -0.001613769521062803, 0.12328386951818057]","[0, 0, 0]","[0.14154128987313921, 0.0018044329758385848, -0.13850211241963042]","[0, 0, 0]","[-0.8494538821353262, -5.280890586462935e-05, 0.5276628652240395, -7.597454360162328e-09]","[[0.44314380132711434, -5.574350452995498e-05, -0.8964505386456171], [-5.571768978155264e-05, 0.9999999944224389, -8.972547798512897e-05], [0.896450538647222, 8.970944240698461e-05, 0.44314379574955337]]","[-9.921044536403818e-05, -0.0034163261333733175, 6.182056923970316e-05]","[20.0, 0.0, 0.0]","[74.97980272708573, 74.98097420045472, 74.9810529293965, 74.98101043588426]"
4.419999999999928,"[1.8753120094071187, -0.00160474735618361, 0.12259135895608242]","[0, 0, 0]","[0.14074247499496204, 0.0017943440512907304, -0.13772407673161774]","[0, 0, 0]","[-0.8494493754463148, -5.251666813595598e-05, 0.5276701202416765, -7.556559935786366e-09]","[[0.44312848840826935, -5.543579101022018e-05, -0.8964581081611541], [-5.5410115349748274e-05, 0.9999999944839991, -8.922847663899824e-05], [0.8964581081627415, 8.921252715543852e-05, 0.4431284828922686]]","[-9.866705167132344e-05, -0.0033975779925465616, 6.148196395612189e-05]","[20.0, 0.0, 0.0]","[74.97781426763756, 74.97897945890384, 74.97905774901436, 74.97901550056781]"
4.424999999999928,"[1.8760157217820936, -0.0015957756359271564, 0.12190273857242433]","[0, 0, 0]","[0.1399481683425978, 0.0017843115440775124, -0.13695041204007036]","[0, 0, 0]","[-0.8494448934276199, -5.222603104642291e-05, 0.5276773354069525, -7.51588840686753e-09]","[[0.4431132593956371, -5.512975446896798e-05, -0.896465635877073], [-5.510421713686084e-05, 0.999999994544883, -8.873420268068801e-05], [0.896465635878643, 8.871833882481701e-05, 0.44311325394052054]]","[-9.812657810488921e-05, -0.0033789311347789267, 6.11451782546655e-05]","[20.0, 0.0, 0.0]","[74.9758369742761, 74.97699591747337, 74.97707377160923, 74.97703176640354]"
4.429999999999928,"[1.8767154626238067, -0.001586854078206769, 0.12121798651222397]","[0, 0, 0]","[0.13915834447165085, 0.001774335138623035, -0.136181093783825]","[0, 0, 0]","[-0.849440435946644, -5.1936985994519056e-05, 0.5276845109355829, -7.475438398621302e-09]","[[0.4430981138373495, -5.482538598727642e-05, -0.8964731220220494], [-5.4799986228667554e-05, 0.9999999946050988, -8.824264139598878e-05], [0.8964731220236024, 8.822686270376717e-05, 0.4430981084424485]]","[-9.758900895821674e-05, -0.0033603849987685723, 6.081020232957685e-05]","[20.0, 0.0, 0.0]","[74.97387078456353, 74.97502351345041, 74.975100934432, 74.97505917067087]"
4.434999999999928,"[1.877411254346165, -0.0015779824025136538, 0.12053708104330485]","[0, 0, 0]","[0.13837297808134547, 0.0017644145211211037, -0.13541609753999445]","[0, 0, 0]","[-0.8494360028715172, -5.1649524425022064e-05, 0.5276916470420832, -7.435208506901963e-09]","[[0.443083051284027, -5.4522676693149626e-05, -0.8964805668234611], [-5.449741375797115e-05, 0.9999999946646532, -8.77537781504573e-05], [0.8964805668249972, 8.773808416076486e-05, 0.44308304594868037]]","[-9.705432864256685e-05, -0.0033419390279847763, 6.04770264508888e-05]","[20.0, 0.0, 0.0]","[74.97191563640847, 74.97306218447262, 74.97313917508525, 74.97309765099995]"
4.439999999999928,"[1.8781031192365716, -0.0015691603299080484, 0.11986000055560488]","[0, 0, 0]","[0.13759204401371972, 0.0017545493795248911, -0.13465539902316842]","[0, 0, 0]","[-0.8494315940710919, -5.1363637828648326e-05, 0.5276987439397792, -7.395197303107168e-09]","[[0.44306807128875886, -5.42216177611782e-05, -0.8964879705073995], [-5.41964909042436e-05, 0.9999999947235536, -8.726759838881405e-05], [0.8964879705089189, 8.72519886435019e-05, 0.44306806601231236]]","[-9.652252168506996e-05, -0.003323592670589355, 6.014564096344743e-05]","[20.0, 0.0, 0.0]","[74.96997146806571, 74.9711118685264, 74.97118843151944, 74.97114714536968]"
4.4449999999999275,"[1.8787910794566403, -0.001560387583010424, 0.11918672356048904]","[0, 0, 0]","[0.13681551725282326, 0.0017447394035366892, -0.13389897408461998]","[0, 0, 0]","[-0.8494272094149348, -5.1079317741708145e-05, 0.5277058018408172, -7.3554033395406964e-09]","[[0.44305317340708034, -5.3922200412205606e-05, -0.8964953332986804], [-5.389720889327429e-05, 0.9999999947818066, -8.678408763435015e-05], [0.8964953333001832, 8.676856167828153e-05, 0.443053168188887]]","[-9.599357272790761e-05, -0.0033053453794085587, 5.981603628586067e-05]","[20.0, 0.0, 0.0]","[74.96803821813249, 74.96917250394485, 74.9692486420325, 74.96920759210586]"
4.449999999999927,"[1.8794751570429045, -0.0015516638859927405, 0.11851722869006594]","[0, 0, 0]","[0.13604337292391955, 0.0017349842845977407, -0.1331467987115178]","[0, 0, 0]","[-0.8494228487733229, -5.07965557457642e-05, 0.5277128209561738, -7.3158251536279485e-09]","[[0.44303835719695456, -5.362441591299577e-05, -0.896502655420856], [-5.359955899682328e-05, 0.9999999948394198, -8.630323148833874e-05], [0.8965026554223424, 8.628778886942097e-05, 0.4430383520363745]]","[-9.54674665255839e-05, -0.003287196611856766, 5.948820290938688e-05]","[20.0, 0.0, 0.0]","[74.96611582554794, 74.96724402940593, 74.96731974526648, 74.96727892987914]"
4.454999999999927,"[1.880155373907524, -0.0015429889645697519, 0.11785149469650835]","[0, 0, 0]","[0.13527558629269207, 0.0017252837158781536, -0.13239884902614374]","[0, 0, 0]","[-0.8494185120172362, -5.051534346729716e-05, 0.5277198014956656, -7.276461273383041e-09]","[[0.4430236222187508, -5.332825557591002e-05, -0.8965099370962237], [-5.330353253227967e-05, 0.9999999948964002, -8.582501562945988e-05], [0.8965099370976941, 8.580965589866477e-05, 0.44302361711515104]]","[-9.494418794538028e-05, -0.003269145829901649, 5.9162131396767063e-05]","[20.0, 0.0, 0.0]","[74.96420422958876, 74.96532638393043, 74.9654016802076, 74.96536109770318]"
4.459999999999927,"[1.8808317518389874, -0.001534362545990361, 0.11718950045137763]","[0, 0, 0]","[0.1345121327644553, 0.001715637392266895, -0.13165510128511615]","[0, 0, 0]","[-0.8494141990183526, -5.0235672577371925e-05, 0.5277267436679591, -7.237310219802761e-09]","[[0.4430089680352244, -5.303371075857936e-05, -0.8965171785458388], [-5.3009120862325756e-05, 0.9999999949527545, -8.534942581322362e-05], [0.8965171785472932, 8.533414852460277e-05, 0.44300896298797887]]","[-9.442372196408136e-05, -0.0032511924999636763, 5.883781238100796e-05]","[20.0, 0.0, 0.0]","[74.96230336986913, 74.96341950688016, 74.96349438618273, 74.96345403493278]"
4.464999999999927,"[1.8815043125028097, -0.0015257843590290266, 0.11653122494495205]","[0, 0, 0]","[0.1337529878833691, 0.0017060450103618646, -0.13091553187861846]","[0, 0, 0]","[-0.849409909649042, -4.9957534791312454e-05, 0.5277336476805807, -7.198370511010698e-09]","[[0.4429943942114975, -5.274077286358844e-05, -0.8965243799895236], [-5.2716315394606924e-05, 0.9999999950084897, -8.487644787140943e-05], [0.896524379990962, 8.486125258210089e-05, 0.4429943892199871]]","[-9.390605366615594e-05, -0.0032333360928679983, 5.8515236564132424e-05]","[20.0, 0.0, 0.0]","[74.96041318633706, 74.961523337956, 74.96159780285886, 74.96155768126192]"
4.469999999999927,"[1.8821730774422265, -0.0015172541339772173, 0.11587664728555895]","[0, 0, 0]","[0.13299812733165756, 0.0016965062684600454, -0.1301801173296332]","[0, 0, 0]","[-0.8494056437823603, -4.968092186838197e-05, 0.5277405137399253, -7.159640666155855e-09]","[[0.44297990031503964, -5.244943333816455e-05, -0.8965315416458781], [-5.24251075814074e-05, 0.9999999950636121, -8.440606771151495e-05], [0.896531541647301, 8.439095398174155e-05, 0.4429798953786518]]","[-9.339116824239276e-05, -0.003215576083748133, 5.819439471587335e-05]","[20.0, 0.0, 0.0]","[74.95853361927357, 74.95963781719601, 74.95971187024013, 74.95967197672185]"
