t,p,p_d,v,v_d,q,R,w,fa,pwm
0.5550000000000004,"[0.49928435164049995, -0.0011989257520653733, 0.054907309080933185]","[0, 0, 0]","[-0.5537802515052006, 0.0015926665034051886, -0.10421451555271796]","[0, 0, 0]","[-0.9999050976033541, -0.00014988524539072127, -0.01377582379416814, 1.7978671065618856e-07]","[[0.9996204533575196, 4.489124756629382e-06, 0.027549032817053856], [3.770046162763533e-06, 0.9999999550687619, -0.0002997469952635167], [-0.027549032924843356, 0.0002997370884233306, 0.9996204084264106]]","[0.0019957816428430647, 0.5302095877425118, -3.93068566104527e-05]","[0.0, 0.0, 0.0]","[51.96277038343099, 50.8009619817947, 49.55924592835459, 50.766024837086555]"
0.5600000000000004,"[0.49651545038297396, -0.0011909624195483473, 0.054386236503169594]","[0, 0, 0]","[-0.5523595237252238, 0.0015772082880128918, -0.1017132145283111]","[0, 0, 0]","[-0.9998859582520788, -0.00015487297452859914, -0.015101208715256451, 1.481017514752356e-07]","[[0.9995439069906327, 4.973707948803199e-06, 0.03019897304816377], [4.38136850203269e-06, 0.9999999520286796, -0.00030971509811867666], [-0.030198973139911607, 0.0003097061520568361, 0.9995438590194]]","[0.0016409355912369277, 0.5058085228491076, -4.266416286472366e-05]","[0.0, 0.0, 0.0]","[51.939286663039944, 50.753301016129704, 49.49007669046666, 50.72070522461107]"
0.5650000000000004,"[0.49375365276434785, -0.0011830763781082829, 0.05387767043052804]","[0, 0, 0]","[-0.5508049644412991, 0.0015612650146974668, -0.09930947193745228]","[0, 0, 0]","[-0.9998660624084542, -0.00015897329514397312, -0.016365572745546668, 1.2085999920838382e-07]","[[0.9994643360573913, 5.445065675578258e-06, 0.032726761521870706], [4.961690429533556e-06, 0.9999999494549536, -0.0003179079611736211], [-0.03272676159872476, 0.0003179000494011848, 0.9994642855124033]]","[0.0013101730360385658, 0.4809663420253908, -4.572478810882665e-05]","[0.0, 0.0, 0.0]","[51.91018014959992, 50.70752623699729, 49.43067127236188, 50.67721615811864]"
0.5700000000000004,"[0.49099962794214136, -0.0011752700530347955, 0.05338112307084078]","[0, 0, 0]","[-0.5491232193711739, 0.0015449285328216168, -0.09699954334190658]","[0, 0, 0]","[-0.999845660868107, -0.00016224644628453082, -0.017567814869805878, 9.760890796185758e-08]","[[0.9993827437613817, 5.895818749396558e-06, 0.03513020690534583], [5.505443377045607e-06, 0.9999999473521626, -0.00032444624016816654], [-0.03513020696869263, 0.0003244393810672676, 0.999382691113582]]","[0.0010028750821298102, 0.4558387879526292, -4.847556613328714e-05]","[0.0, 0.0, 0.0]","[51.8759311194903, 50.66356205668153, 49.38035104377537, 50.635476302998434]"
0.5750000000000004,"[0.4882540118452855, -0.0011675454103706874, 0.05289612535413125]","[0, 0, 0]","[-0.5473209907012101, 0.0015282839876451955, -0.09477981575267154]","[0, 0, 0]","[-0.9998249910027943, -0.000164751122262987, -0.01870722382728272, 7.79293193912756e-08]","[[0.9993000795533399, 6.3199036020579095e-06, 0.037407899763922524], [6.008240877820965e-06, 0.9999999457141234, -0.0003294474943510236], [-0.03740789981527829, 0.00032944166298614133, 0.9993000252674875]]","[0.0007183690981593712, 0.4305694719218677, -5.090893009757991e-05]","[0.0, 0.0, 0.0]","[51.83700996837609, 50.6213372588278, 49.338453921847496, 50.59540945151102]"
0.5800000000000004,"[0.48551740689177947, -0.0011599039904324614, 0.05242222627536789]","[0, 0, 0]","[-0.5454050003684308, 0.0015114100594557354, -0.0926467982605948]","[0, 0, 0]","[-0.9998042745761634, -0.00016654433719213673, -0.01978344768263707, 6.143405473807706e-08]","[[0.9992172303955691, 6.712486424423559e-06, 0.03955915109744589], [6.4667983022968576e-06, 0.99999994452596, -0.00033302591121712013], [-0.03955915113837186, 0.00033302104970748874, 0.9992171749215442]]","[0.0004559362675656642, 0.40529021521554237, -5.302214125407562e-05]","[0.0, 0.0, 0.0]","[51.79387553338912, 50.58078461174113, 49.304336527861025, 50.55694410101973]"
0.5850000000000004,"[0.48279038188993734, -0.0011523469401351826, 0.05195899228406492]","[0, 0, 0]","[-0.5433819565543953, 0.0014943792084159406, -0.09059711415403711]","[0, 0, 0]","[-0.999783716089398, -0.00016768130853682915, -0.02079646425357806, 4.776644148260956e-08]","[[0.9991350141490948, 7.069868898698424e-06, 0.04158393260990613], [6.878844457219023e-06, 0.999999943765953, -0.00033529207028155364], [-0.04158393264194429, 0.00033528809678918235, 0.9991349579150569]]","[0.00021481875699422504, 0.38012142098397905, -5.481659235848991e-05]","[0.0, 0.0, 0.0]","[51.74697361587854, 50.541840501785536, 49.2773760241191, 50.52001305108163]"
0.5900000000000004,"[0.48007347210716533, -0.001144875044093103, 0.051506006713294736]","[0, 0, 0]","[-0.5412585232636106, 0.001477257923835887, -0.08862749435217604]","[0, 0, 0]","[-0.9997635016137957, -0.00016821535873336684, -0.02174655247421798, 3.659879930405537e-08]","[[0.9990541749109697, 7.389388538823293e-06, 0.043482818886991674], [7.243027963834962e-06, 0.9999999434071837, -0.00033635274394040233], [-0.0434828189116176, 0.0003363495603495641, 0.9990541183181585]]","[-5.773505652871476e-06, 0.3551724719259789, -5.6297179887549355e-05]","[0.0, 0.0, 0.0]","[51.696735694092425, 50.50444459004955, 49.25697164867149, 50.484553022932545]"
0.5950000000000004,"[0.4773671794908473, -0.0011374887544739235, 0.05106286924153385]","[0, 0, 0]","[-0.539041292855803, 0.001460106976618036, -0.08673477198780227]","[0, 0, 0]","[-0.9997437980643983, -0.00016819783390066377, -0.022634264760745367, 2.763090609783446e-08]","[[0.9989753801174794, 7.669316263395413e-06, 0.045256931627310565], [7.558820955370574e-06, 0.9999999434189758, -0.0003363107333905972], [-0.0452569316459004, 0.00033630823176962043, 0.9989753235364582]]","[-0.00020665644806268816, 0.3305421493832966, -5.7471739591141774e-05]","[0.0, 0.0, 0.0]","[51.64357781550317, 50.468539494437174, 49.24254596667511, 50.450504303854395]"
0.6000000000000004,"[0.4746719730265683, -0.0011301882195908334, 0.05062919538159484]","[0, 0, 0]","[-0.5367367613986365, 0.0014429816736729797, -0.08491587798099608]","[0, 0, 0]","[-0.999724752867274, -0.00016767803865088877, -0.02346040043441417, 2.058846137105612e-08]","[[0.9988992192229132, 7.908753450526246e-06, 0.046907886046019524], [7.826422272701861e-06, 0.99999994376815, -0.0003352647375301542], [-0.04690788605982845, 0.00033526280547596177, 0.9988991629910648]]","[-0.0003886658668961105, 0.3063190697527146, -5.835054028864822e-05]","[0.0, 0.0, 0.0]","[51.58789965883707, 50.434070498468714, 49.23354585783322, 50.417810418000826]"
0.6050000000000004,"[0.4719882892195751, -0.0011229733112224686, 0.05020461599168986]","[0, 0, 0]","[-0.5343513067054424, 0.0014259321131615732, -0.08316783745435768]","[0, 0, 0]","[-0.9997064939726891, -0.000166703185999268, -0.024225980246035898, 1.5221561356910234e-08]","[[0.9988262037622369, 8.107530369412844e-06, 0.04843773954455737], [8.046661994465215e-06, 0.9999999444200951, -0.0003333092527333], [-0.04843773955470731, 0.00033330777770432105, 0.9988261481823328]]","[-0.000552651836800044, 0.2825821344052271, -5.894583117740119e-05]","[0.0, 0.0, 0.0]","[51.53008375621307, 50.40098528732806, 49.22944325964049, 50.386417824476815]"
0.6100000000000004,"[0.4693165326860479, -0.0011158436506566608, 0.049788776804418074]","[0, 0, 0]","[-0.5318911689212714, 0.0014090034394833003, -0.08148776685102299]","[0, 0, 0]","[-0.9996891301670634, -0.00016531836137225226, -0.024932222036137715, 1.1303197605273906e-08]","[[0.9987567686086813, 8.266107552331138e-06, 0.049848942717139966], [8.220908817202649e-06, 0.9999999453396786, -0.00033053450138940716], [-0.04984894272461447, 0.0003305333741340775, 0.9987567139483603]]","[-0.0006994735118705309, 0.25940098957840996, -5.927143825683804e-05]","[0.0, 0.0, 0.0]","[51.470494866097624, 50.36923371106266, 49.22973568615944, 50.35627564280893]"
0.6150000000000004,"[0.46665707684144153, -0.0011087986334592443, 0.04938133797016296]","[0, 0, 0]","[-0.5293624335200819, 0.0013922360969998151, -0.07987287162810891]","[0, 0, 0]","[-0.9996727516380463, -0.00016356649971947402, -0.02558051755569244, 8.62778857336082e-09]","[[0.9986912742431656, 8.385481365481702e-06, 0.051144292743626384], [8.35098150490697e-06, 0.9999999464920002, -0.00032702638710733475], [-0.05114429274927126, 0.00032702550429414653, 0.9986912207351661]]","[-0.0008299943143804855, 0.2368364929752238, -5.93424057850413e-05]","[0.0, 0.0, 0.0]","[51.409479488061585, 50.33876757432363, 49.233946541789834, 50.327335405397015]"
0.6200000000000004,"[0.4640102646738411, -0.0011018374529742452, 0.04898197361202242]","[0, 0, 0]","[-0.5267710165761452, 0.0013756660815552283, -0.0783204444101378]","[0, 0, 0]","[-0.9996574307491635, -0.0001614883747470275, -0.026172410463814806, 7.0097518146984766e-09]","[[0.9986300098610273, 8.467094759005639e-06, 0.05232688919927527], [8.439065357048556e-06, 0.9999999478430097, -0.0003228664745151467], [-0.05232688920380325, 0.0003228657406667397, 0.9986299577040371]]","[-0.0009450775038253258, 0.2149411840598632, -5.917467897676186e-05]","[0.0, 0.0, 0.0]","[51.347365510560465, 50.30954045161538, 49.241625249043125, 50.29955083609797]"
0.6250000000000004,"[0.4613764095909604, -0.001094959122566469, 0.04859037138997173]","[0, 0, 0]","[-0.5241226521737201, 0.0013593251889295252, -0.07682786349907278]","[0, 0, 0]","[-0.9996432229830896, -0.00015912259930681152, -0.026709575511024545, 6.2821227103385324e-09]","[[0.9985731971520416, 8.512753926178246e-06, 0.053400092294702314], [8.487634400604894e-06, 0.9999999493599967, -0.0003181319916266775], [-0.053400092298700824, 0.0003181313204553539, 0.9985731465120385]]","[-0.0010455821177774059, 0.1937597552890739, -5.8784824424028263e-05]","[0.0, 0.0, 0.0]","[51.28446198316046, 50.28150752669883, 49.25234720872369, 50.27287765374434]"
0.6300000000000004,"[0.4587557963300918, -0.0010881624966218215, 0.04820623207247637]","[0, 0, 0]","[-0.5214228818206902, 0.0013432412594373418, -0.0753925916495989]","[0, 0, 0]","[-0.9996301680155775, -0.0001565056359983365, -0.02719379890957279, 6.295224270074865e-09]","[[0.9985209946017314, 8.524551379296699e-06, 0.054367483543945674], [8.499379794917537e-06, 0.9999999510119717, -0.00031289585279892966], [-0.05436748354788663, 0.00031289516803467807, 0.9985209456137033]]","[-0.001132359274689873, 0.1733295217557181, -5.818978497385859e-05]","[0.0, 0.0, 0.0]","[51.22105900480992, 50.25462545455001, 49.265713610188286, 50.24727339913958]"
0.6350000000000005,"[0.45614868192098834, -0.0010814462903246348, 0.04782926911422837]","[0, 0, 0]","[-0.5186770457341013, 0.001327438417960141, -0.07401217502998896]","[0, 0, 0]","[-0.999618290885294, -0.00015367181706484016, -0.02762695988588364, 6.915391323888058e-09]","[[0.9984735021749275, 8.504795754594354e-06, 0.05523282884484177], [8.477144747970402e-06, 0.9999999527699452, -0.00030722670036566365], [-0.05523282884909258, 0.0003072259361607088, 0.9984734549448728]]","[-0.0012062488276124558, 0.15368088695040527, -5.740666603320795e-05]","[0.0, 0.0, 0.0]","[51.15742771990084, 50.228852244106044, 49.281351108541955, 50.22269728388382]"
0.6400000000000005,"[0.4535552966923178, -0.001074809098234834, 0.047459208239078426]","[0, 0, 0]","[-0.5158902758683176, 0.0013119373087747265, -0.0726842423001284]","[0, 0, 0]","[-0.9996076032281982, -0.0001506533726942392, -0.02801101340434747, 8.02375139887726e-09]","[[0.998430766256123, 8.455948489706441e-06, 0.05600004394380781], [8.423866078087518e-06, 0.9999999546071228, -0.0003011889631010819], [-0.056000043948643025, 0.0003011880640874499, 0.9984307208632458]]","[-0.00126807635677302, 0.13483780256705635, -5.645255049040832e-05]","[0.0, 0.0, 0.0]","[51.09382041400283, 50.20414715992622, 49.298911384747704, 50.19911005926297]"
0.6450000000000005,"[0.45097584531297624, -0.0010682494116909605, 0.04709578702757779]","[0, 0, 0]","[-0.5130674905597643, 0.0012967553246142631, -0.0714065037489034]","[0, 0, 0]","[-0.9995981045485088, -0.00014748046686682527, -0.028347974046485157, 9.515063711027514e-09]","[[0.9983927847349194, 8.380567373508957e-06, 0.056673162246507196], [8.342522414908151e-06, 0.9999999564990236, -0.0002948429297415737], [-0.056673162252120345, 0.00029484185081045714, 0.9983927412339434]]","[-0.0013186504881261617, 0.1168182204893398, -5.53443396463005e-05]","[0.0, 0.0, 0.0]","[51.030470701275725, 50.18047064084567, 49.31807060370974, 50.1764739033681]"
0.6500000000000005,"[0.44841050786017744, -0.0010617656350678892, 0.04673875450883327]","[0, 0, 0]","[-0.5102133906658756, 0.0012819068294689065, -0.07017675044308329]","[0, 0, 0]","[-0.9995897835017405, -0.0001441812399252281, -0.02863990102485363, 1.1296616973783113e-08]","[[0.9983595121385729, 8.281256848028666e-06, 0.05725630492663191], [8.236088916368162e-06, 0.9999999584235398, -0.00028824483587172665], [-0.05725630493314695, 0.00028824354173575845, 0.9983594705621133]]","[-0.00135876052426562, 0.09963453529721372, -5.4098617738089776e-05]","[0.0, 0.0, 0.0]","[50.967593795693716, 50.15778423369636, 49.33852878444854, 50.1547523245948]"
0.6550000000000005,"[0.4458594409068481, -0.0010553561009205446, 0.04638787075661785]","[0, 0, 0]","[-0.5073324570798461, 0.0012674033747013223, -0.06899285334898075]","[0, 0, 0]","[-0.9995826191686048, -0.0001407818570775651, -0.028888884306951662, 1.328718611798326e-08]","[[0.9983308647269987, 8.160624843865554e-06, 0.0577536532770619], [8.107498282660776e-06, 0.9999999603609371, -0.0002814469625619905], [-0.05775365328454428, 0.00028144542715406035, 0.9983308250879365]]","[-0.0013891743735248046, 0.08329401582631579, -5.273153781567696e-05]","[0.0, 0.0, 0.0]","[50.90538685834367, 50.13605054020587, 49.360009095537606, 50.133910079693905]"
0.6600000000000005,"[0.44332277862144887, -0.001049019084047038, 0.04604290648987294]","[0, 0, 0]","[-0.5044289495070353, 0.0012532539081173985, -0.06785276239651006]","[0, 0, 0]","[-0.9995765823017905, -0.00013730656208149882, -0.02909703182078275, 1.5416047514070492e-08]","[[0.9983067254784402, 8.02124585234874e-06, 0.05816942324085548], [7.959607772001874e-06, 0.9999999622938155, -0.00027449774522851655], [-0.05816942324932237, 0.0002744959509836163, 0.9983066877722567]]","[-0.001410636762649131, 0.06779922449770845, -5.125872689513351e-05]","[0.0, 0.0, 0.0]","[50.84402941320424, 50.11523317525184, 49.382257088027295, 50.11391310459933]"
0.6650000000000005,"[0.44080063387391366, -0.001042752814506451, 0.04570364267789039]","[0, 0, 0]","[-0.5015069063933306, 0.001239464975694065, -0.06675450546276414]","[0, 0, 0]","[-0.9995716365306644, -0.000133777735394752, -0.02926645771060891, 1.7622051873420128e-08]","[[0.998286948906146, 7.865629877563361e-06, 0.05850784205378279], [7.795171864642791e-06, 0.9999999642070347, -0.0002674418912698687], [-0.05850784206321254, 0.00026743982832972503, 0.9982869131131816]]","[-0.0014238677181021221, 0.05314842331143284, -4.9695208467923e-05]","[0.0, 0.0, 0.0]","[50.78368382397174, 50.09529673474205, 49.40503987715166, 50.0947284563387]"
0.6700000000000005,"[0.438293099341947, -0.0010365554896279807, 0.04536987015057657]","[0, 0, 0]","[-0.49857014590038773, 0.0012260409157241674, -0.0656961872588942]","[0, 0, 0]","[-0.9995677395117745, -0.00013021595611616472, -0.02939927160875858, 1.9852753668727377e-08]","[[0.9982713656577481, 7.6961968675221e-06, 0.05877312692534873], [7.616820179091164e-06, 0.9999999660876088, -0.000260320505119793], [-0.058773126935689306, 0.00026031817049380386, 0.9982713317453585]]","[-0.0014295613008568245, 0.03933596556441446, -4.8055340588108883e-05]","[0.0, 0.0, 0.0]","[50.724495824678066, 50.076206771501, 49.42814528320524, 50.076324264431264]"
0.6750000000000005,"[0.43580024861244504, -0.00103042528504936, 0.0450413892142821]","[0, 0, 0]","[-0.4956222678273841, 0.0012129840451926643, -0.06467598810991793]","[0, 0, 0]","[-0.9995648440156564, -0.00012664006708031872, -0.02949756888710507, 2.2063595642254796e-08]","[[0.9982597868595001, 7.515256194211767e-06, 0.05896946568137224], [7.427040216065467e-06, 0.9999999679245859, -0.0002531712194394068], [-0.05896946569254879, 0.0002531686161496774, 0.9982597547840879]]","[-0.0014283845794223118, 0.026352672511400645, -4.63527678944344e-05]","[0.0, 0.0, 0.0]","[50.66659509704852, 50.057929777667724, 49.45138094109761, 50.058669690291275]"
0.6800000000000005,"[0.4333221372733081, -0.0010243603648233965, 0.04471800927373251]","[0, 0, 0]","[-0.4926666563836993, 0.001200294838249025, -0.06369216262212979]","[0, 0, 0]","[-0.9995628989428196, -0.00012306724250781798, -0.02956342184998262, 2.421714675633562e-08]","[[0.9982520081770389, 7.324990735177244e-06, 0.05910099928811557], [7.228164489513698e-06, 0.9999999697089066, -0.00024602833125547815], [-0.05910099930003692, 0.00024602546748857593, 0.9982519778859477]]","[-0.0014209768258450033, 0.01418619433672968, -4.4600386050006524e-05]","[0.0, 0.0, 0.0]","[50.61009588777407, 50.04043317224249, 49.474573387244824, 50.04173489327708]"
0.6850000000000005,"[0.4308588039913896, -0.0010183588906321514, 0.044399548460621864]","[0, 0, 0]","[-0.4897064837217376, 0.0011879720966875814, -0.06274303823708105]","[0, 0, 0]","[-0.9995618502639488, -0.00011951305765227501, -0.029598871828829542, 2.6282391774407984e-08]","[[0.9982478135729197, 7.1274451029451855e-06, 0.05917180617561848], [7.022361598339629e-06, 0.9999999714332567, -0.00023892294193351095], [-0.05917180618818283, 0.000238919830216929, 0.9982477850061792]]","[-0.0014079489195091477, 0.002821354944748439, -4.2810317200268105e-05]","[0.0, 0.0, 0.0]","[50.55509765912424, 50.02368529255733, 49.49756713164459, 50.02549100215449]"
0.6900000000000005,"[0.4284102715727809, -0.0010124190301487135, 0.04408583326943646]","[0, 0, 0]","[-0.48674471414390247, 0.0011760131123908148, -0.06182701367467987]","[0, 0, 0]","[-0.9995616418812463, -0.00011599155992366675, -0.029605922137715072, 2.823407053559806e-08]","[[0.9982469787487497, 6.924517571267486e-06, 0.0591858882762158], [6.811630795661273e-06, 0.9999999730919146, -0.00023188309995472243], [-0.05918588828931546, 0.0002318797563719468, 0.9982469518406673]]","[-0.0013898829437268099, -0.007759519792444259, -4.0993895160676106e-05]","[0.0, 0.0, 0.0]","[50.50168576659821, 50.007655388583174, 49.5202237222122, 50.009910090872005]"
0.6950000000000005,"[0.42597654800206136, -0.0010065389645867594, 0.04377669820106306]","[0, 0, 0]","[-0.48378410890248513, 0.0011644138217302077, -0.060942557270889056]","[0, 0, 0]","[-0.9995622164095135, -0.00011251534100580296, -0.029586531848095014, 3.005206489571977e-08]","[[0.9982492742664018, 6.717955257324617e-06, 0.05914715869314238], [6.597799622945224e-06, 0.9999999746805945, -0.00022493394554441552], [-0.05914715870666766, 0.00022493038899891498, 0.9982492489469996]]","[-0.0013673319603458034, -0.017576290569472235, -3.9161659149110775e-05]","[0.0, 0.0, 0.0]","[50.449932157612814, 49.992313619122996, 49.54242080771664, 49.9949651576746]"
0.7000000000000005,"[0.42355762745754894, -0.0010007168954781084, 0.04347198541470861]","[0, 0, 0]","[-0.4808272315159258, 0.001153168951955475, -0.06008820521782245]","[0, 0, 0]","[-0.9995635158770096, -0.00010909560952301912, -0.029542610340625768, 3.1720831246688736e-08]","[[0.9982544683485218, 6.509352135238194e-06, 0.05905943091359958], [6.3825241928082685e-06, 0.9999999761962939, -0.00021809785627546313], [-0.059059430927441994, 0.00021809410781083432, 0.9982544445448198]]","[-0.001340819947911144, -0.02665071009135834, -3.732335497558476e-05]","[0.0, 0.0, 0.0]","[50.39989608553853, 49.97763104907238, 49.564051204969886, 49.98063010670688]"
0.7050000000000005,"[0.4211534912999693, -0.000994951050718331, 0.0431715443886195]","[0, 0, 0]","[-0.4778764535295179, 0.0011422721596358557, -0.059262559715819396]","[0, 0, 0]","[-0.9995654823473403, -0.00010574226384770436, -0.02947601259162318, 3.3228876490953656e-08]","[[0.9982623293633949, 6.30014947719843e-06, 0.05892640948061681], [6.1672917253682685e-06, 0.9999999776371452, -0.00021139459284442438], [-0.058926409494671594, 0.000211390675025297, 0.9982623070005444]]","[-0.0013108418892860422, -0.03500614544977887, -3.548794269298348e-05]","[0.0, 0.0, 0.0]","[50.35162483373145, 49.96357964705439, 49.58502197526945, 49.96687973137699]"
0.7100000000000005,"[0.41876410903232175, -0.0009892396899201517, 0.0428752315900404]","[0, 0, 0]","[-0.474933960653142, 0.001131716161246819, -0.05846428704836712]","[0, 0, 0]","[-0.9995680584646394, -0.0001024639646757565, -0.02938853515175902, 3.4568275332504604e-08]","[[0.9982726280032654, 6.091638343041294e-06, 0.05875168203844313], [5.9534249676069636e-06, 0.9999999790022697, -0.0002048414442890201], [-0.058751682052611144, 0.00020483738064512114, 0.9982726070055397]]","[-0.0012778639950514967, -0.04266731736066761, -3.3663609798273386e-05]","[0.0, 0.0, 0.0]","[50.30515444455572, 49.95013228285438, 49.60525351448812, 49.95368969886431]"
0.7150000000000005,"[0.416389439229056, -0.0009835811091139176, 0.042582910154798564]","[0, 0, 0]","[-0.4720017592130233, 0.0011214928560221746, -0.057692115591601444]","[0, 0, 0]","[-0.999571187925137, -9.926820703142916e-05, -0.029281912774821322, 3.573422674924275e-08]","[[0.9982851391684932, 5.884963766177082e-06, 0.05853871266700225], [5.7420881522517745e-06, 0.9999999802916437, -0.0001984533719842297], [-0.058538712681191346, 0.00019844918651818673, 0.9982851194601419]]","[-0.0012423240494744401, -0.04966005610606442, -3.185778915394137e-05]","[0.0, 0.0, 0.0]","[50.260510448751, 49.93726272418985, 49.6246786606388, 49.94103653526035]"
0.7200000000000005,"[0.4140294304329909, -0.0009779736448338068, 0.04229444957684056]","[0, 0, 0]","[-0.4690816828587911, 0.0011115934412153394, -0.05694483377059892]","[0, 0, 0]","[-0.9995748158788446, -9.616139139616483e-05, -0.02915781565480337, 3.672464752911616e-08]","[[0.9982996435724784, 5.681130312461802e-06, 0.05829083642209575], [5.534294181293275e-06, 0.9999999815059709, -0.00019224315181995522], [-0.05829083643622173, 0.00019223886857794463, 0.9982996250784546]]","[-0.001204631866329613, -0.056011073945799246, -3.0077180874546386e-05]","[0.0, 0.0, 0.0]","[50.217708590865605, 49.92494563245052, 49.64324182221514, 49.92889761092693]"
0.7250000000000005,"[0.4116840220186969, -0.0009724156776277301, 0.042009725407987565]","[0, 0, 0]","[-0.4661753994712756, 0.0011020085199345362, -0.056221287974836845]","[0, 0, 0]","[-0.9995788892655779, -9.314889368784563e-05, -0.029017847230209205, 3.7539800782686124e-08]","[[0.9983159290842457, 5.481008718133023e-06, 0.05801125499950791], [5.330912748654589e-06, 0.9999999826465644, -0.0001862215140260366], [-0.05801125501349507, 0.00018621715672921996, 0.9983159117308157]]","[-0.0011651698424011679, -0.06174775369561592, -2.8327777493623826e-05]","[0.0, 0.0, 0.0]","[50.17675554684558, 49.913156557135, 49.66089813012483, 49.9172511257446]"
0.7300000000000005,"[0.4093531450213405, -0.0009669056350280574, 0.04172861896811338]","[0, 0, 0]","[-0.4632844182204994, 0.0010927282017351627, -0.05552038044508595]","[0, 0, 0]","[-0.9995833570898873, -9.023513384733725e-05, -0.028863542515250744, 3.81819573847156e-08]","[[0.9983337918269378, 5.285343342629676e-06, 0.057703033442911375], [5.132679146058168e-06, 0.9999999837152385, -0.00018039728017025402], [-0.057703033456692795, 0.00018039287190405284, 0.9983337755421821]]","[-0.0011242935970429367, -0.06689795310734219, -2.6614891791992404e-05]","[0.0, 0.0, 0.0]","[50.13764963024279, 49.90187192879026, 49.67761261558153, 49.90607609400151]"
0.7350000000000005,"[0.407036722930238, -0.0009614419940193815, 0.041451017065887955]","[0, 0, 0]","[-0.46041009672720273, 0.001083742196168599, -0.05484106714366483]","[0, 0, 0]","[-0.9995881706396796, -8.742364281822884e-05, -0.028696366918544047, 3.865508834621692e-08]","[[0.9983530370513496, 5.094760201427087e-06, 0.05736909781746621], [4.940203525243447e-06, 0.9999999847142104, -0.00017477749691185724], [-0.057369097830983685, 0.00017477305986946342, 0.998353021765566]]","[-0.0010823326867545017, -0.07148982463346218, -2.4943186729761392e-05]","[0.0, 0.0, 0.0]","[50.100381483869604, 49.89106905033256, 49.69335941591433, 49.89535232874247]"
0.7400000000000005,"[0.404734672446602, -0.0009560232830385385, 0.041176811730169634]","[0, 0, 0]","[-0.45755364828497863, 0.001075039899500484, -0.054182355619466334]","[0, 0, 0]","[-0.9995932836534277, -8.471712773323029e-05, -0.02851771551097085, 3.896458617370908e-08]","[[0.9983734798040678, 4.9097753724848315e-06, 0.05701223377320936], [4.753980417926532e-06, 0.9999999856460137, -0.0001693675661470601], [-0.05701223378641323, 0.0001693631214231261, 0.9983734654500873]]","[-0.0010395913843249797, -0.07555165011246448, -2.3316706981546912e-05]","[0.0, 0.0, 0.0]","[50.06493475409264, 49.880726086688504, 49.70812100987406, 49.885060425458185]"
0.7450000000000006,"[0.4024469042051771, -0.0009506480835410361, 0.040905899952072305]","[0, 0, 0]","[-0.4547161491036878, 0.0010666104748231204, -0.05354330287850341]","[0, 0, 0]","[-0.9995986524408838, -8.211753514674212e-05, -0.02832891270553976, 3.9117013332988656e-08]","[[0.9983949454098409, 4.730803597162638e-06, 0.05663508592472157], [4.574398341901967e-06, 0.9999999865134179, -0.00016417137123381272], [-0.05663508593757035, 0.00016416693866398867, 0.9983949319232648]]","[-0.0009963495126882787, -0.07911168987239146, -2.173891162759689e-05]","[0.0, 0.0, 0.0]","[50.03128674530951, 49.870822052748444, 49.72188748367568, 49.87518174504603]"
0.7500000000000006,"[0.40017332345965867, -0.0009453150311669205, 0.04063818343767979]","[0, 0, 0]","[-0.45189854553826597, 0.001058442925796296, -0.05292301326995291]","[0, 0, 0]","[-0.9996042359621444, -7.962611217767732e-05, -0.02813121231334185, 3.9119876000094195e-08]","[[0.9984172697875604, 4.558166922232447e-06, 0.056240157976103974], [4.4017493471924155e-06, 0.9999999873193616, -0.00015919139903108114], [-0.05624015798856383, 0.00015918699707293142, 0.998417257106928]]","[-0.0009528633242410375, -0.08219804571759931, -2.0212707602768814e-05]","[0.0, 0.0, 0.0]","[49.999409052493924, 49.86133679966823, 49.73465582870541, 49.86569839601802]"
0.7550000000000006,"[0.39791383073196734, -0.0009400228165379389, 0.04037356837133003]","[0, 0, 0]","[-0.4491016612703345, 0.0010505261642585846, -0.052320636396827644]","[0, 0, 0]","[-0.9996099958697903, -7.724346544965352e-05, -0.027925797941032938, 3.8981421350090194e-08]","[[0.9984402996187102, 4.39210325369389e-06, 0.05582981352297094], [4.236238379954841e-06, 0.999999988066891, -0.000154428857532785], [-0.055829813535015184, 0.00015442450318360073, 0.9984402876856073]]","[-0.0009093664169725923, -0.08483853723748237, -1.8740483551152163e-05]","[0.0, 0.0, 0.0]","[49.96926817002296, 49.852250999590545, 49.74642927154068, 49.85659321596712]"
0.7600000000000006,"[0.39566832242561567, -0.000934770185716646, 0.04011196518934589]","[0, 0, 0]","[-0.44632620441317195, 0.001042849071957232, -0.05173536505951231]","[0, 0, 0]","[-0.9996158965186421, -7.49696177372163e-05, -0.027713783696674644, 3.8710456705122854e-08]","[[0.9984638923864249, 4.2327747153510674e-06, 0.0554062774659461], [4.077992363815317e-06, 0.9999999887591099, -0.00014988378891854265], [-0.055406277477554534, 0.00014987949766564693, 0.9984638811455407]]","[-0.0008660706793483439, -0.0870605908554094, -1.7324143776205045e-05]","[0.0, 0.0, 0.0]","[49.94082607531341, 49.84354612888701, 49.757216636677825, 49.847849752332664]"
